event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
FR - Championnat de France des Ligues - St jean d angely - U20 B,2026-04-19,U17 Men 71,CHAUVEAU-COUFLEAU Amaury,66.0,72.0,76.0,80.0,90.0,95.0,-100.0,80.0,95.0,175.0
FR - Championnat de France des Ligues - St jean d angely - U20 B,2026-04-19,U17 Men 79,RIGUET Max,76.0,64.0,-67.0,67.0,90.0,94.0,-96.0,67.0,94.0,161.0
FR - Championnat de France des Ligues - St jean d angely - U20 B,2026-04-19,U17 Men 88,LEGEAY Jean,86.85,80.0,85.0,-90.0,102.0,107.0,112.0,85.0,112.0,197.0
FR - Championnat de France des Ligues - St jean d angely - U20 B,2026-04-19,U20 Men 60,DELAMOTTE Lukas,59.4,95.0,99.0,102.0,-113.0,113.0,118.0,102.0,118.0,220.0
FR - Championnat de France des Ligues - St jean d angely - U20 B,2026-04-19,U20 Men 60,RIGAUD Gabriel,59.45,73.0,77.0,82.0,-91.0,93.0,-100.0,82.0,93.0,175.0
FR - Championnat de France des Ligues - St jean d angely - U20 B,2026-04-19,U20 Men 60,CRAND Natan,57.15,64.0,67.0,-69.0,75.0,80.0,-83.0,67.0,80.0,147.0
FR - Championnat de France des Ligues - St jean d angely - U20 B,2026-04-19,U20 Men 65,GAILLARD Nicolas,63.3,73.0,-77.0,77.0,96.0,-102.0,-102.0,77.0,96.0,173.0
FR - Championnat de France des Ligues - St jean d angely - U20 B,2026-04-19,U20 Men 65,LEURY Timothee,61.4,63.0,68.0,72.0,90.0,95.0,-100.0,72.0,95.0,167.0
FR - Championnat de France des Ligues - St jean d angely - U20 B,2026-04-19,U20 Men 71,CARVALHO Aubin,65.35,68.0,76.0,80.0,90.0,-95.0,-100.0,80.0,90.0,170.0
FR - Championnat de France des Ligues - St jean d angely - U20 B,2026-04-19,U20 Men 79,ROUGE Hugo,76.65,104.0,108.0,-110.0,135.0,140.0,-144.0,108.0,140.0,248.0
FR - Championnat de France des Ligues - St jean d angely - U20 B,2026-04-19,U20 Men 79,MENNECART Louka,75.25,85.0,89.0,-92.0,107.0,-111.0,-111.0,89.0,107.0,196.0
FR - Championnat de France des Ligues - St jean d angely - U20 B,2026-04-19,U20 Men 79,MARIE Tom,73.1,84.0,88.0,-91.0,103.0,-107.0,-110.0,88.0,103.0,191.0
FR - Championnat de France des Ligues - St jean d angely - U20 B,2026-04-19,U20 Men 88,LEBON Louis,79.4,88.0,93.0,98.0,115.0,120.0,125.0,98.0,125.0,223.0
FR - Championnat de France des Ligues - St jean d angely - U20 B,2026-04-19,U20 Men 88,YRIS Noah,79.85,85.0,89.0,93.0,110.0,-115.0,115.0,93.0,115.0,208.0
FR - Championnat de France des Ligues - St jean d angely - U20 B,2026-04-19,U20 Men 88,GONNEAU Nathan,79.5,84.0,88.0,92.0,-113.0,-113.0,113.0,92.0,113.0,205.0
FR - Championnat de France des Ligues - St jean d angely - U20 B,2026-04-19,U20 Men 88,MARIE Florian,79.25,81.0,-84.0,84.0,108.0,112.0,-116.0,84.0,112.0,196.0
FR - Championnat de France des Ligues - St jean d angely - U20 B,2026-04-19,U20 Men 88,SAVIGNAN Luke,87.2,85.0,88.0,-91.0,100.0,-105.0,-105.0,88.0,100.0,188.0
FR - Championnat de France des Ligues - St jean d angely - U20 B,2026-04-19,U20 Men 110,BIANCO Loucas,108.0,72.0,76.0,80.0,95.0,100.0,105.0,80.0,105.0,185.0
FR - Championnat de France des Ligues - St jean d angely - U20 B,2026-04-19,U17 Women 48,RIGAUD Louise,47.6,53.0,57.0,-60.0,73.0,76.0,-78.0,57.0,76.0,133.0
