event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
PDL - Challenge Avenir - Evron - U15 au U20,2024-10-12,U15 Men 49,LAPIERRE Louis,45.03,29.0,31.0,33.0,39.0,42.0,44.0,33.0,44.0,77.0
PDL - Challenge Avenir - Evron - U15 au U20,2024-10-12,U15 Men 49,TOUPIN Timéo,42.45,18.0,19.0,21.0,25.0,-27.0,27.0,21.0,27.0,48.0
PDL - Challenge Avenir - Evron - U15 au U20,2024-10-12,U15 Men 49,COLLET Romain,48.13,17.0,20.0,22.0,25.0,30.0,-35.0,22.0,30.0,52.0
PDL - Challenge Avenir - Evron - U15 au U20,2024-10-12,U15 Men 55,ALLA Bilal,49.73,22.0,24.0,-26.0,30.0,33.0,35.0,24.0,35.0,59.0
PDL - Challenge Avenir - Evron - U15 au U20,2024-10-12,U15 Men 55,BURON Evan,53.14,-20.0,20.0,22.0,25.0,30.0,-35.0,22.0,30.0,52.0
PDL - Challenge Avenir - Evron - U15 au U20,2024-10-12,U15 Men 61,DALLOIS Timael,59.84,40.0,-45.0,47.0,50.0,55.0,58.0,47.0,58.0,105.0
PDL - Challenge Avenir - Evron - U15 au U20,2024-10-12,U15 Men 81,LEMOINE Nathan,79.8,-40.0,40.0,43.0,50.0,53.0,-56.0,43.0,53.0,96.0
PDL - Challenge Avenir - Evron - U15 au U20,2024-10-12,U15 Men 89,FOURNIER Maxime,83.03,40.0,45.0,50.0,63.0,67.0,70.0,50.0,70.0,120.0
PDL - Challenge Avenir - Evron - U15 au U20,2024-10-12,U17 Men 55,DELORI Léonard,53.84,32.0,35.0,37.0,46.0,48.0,50.0,37.0,50.0,87.0
PDL - Challenge Avenir - Evron - U15 au U20,2024-10-12,U17 Men 81,DORIDOT Mathis,74.22,60.0,62.0,64.0,77.0,80.0,-82.0,64.0,80.0,144.0
PDL - Challenge Avenir - Evron - U15 au U20,2024-10-12,U20 Men 61,COTTEREAU Hugo,60.4,60.0,64.0,67.0,74.0,77.0,80.0,67.0,80.0,147.0
PDL - Challenge Avenir - Evron - U15 au U20,2024-10-12,U20 Men 81,TRANQUILLAIN Nathanael,73.68,77.0,80.0,83.0,100.0,105.0,107.0,83.0,107.0,190.0
PDL - Challenge Avenir - Evron - U15 au U20,2024-10-12,U20 Men 81,HUBERT JOUBERT Arthur,77.96,72.0,75.0,-78.0,92.0,95.0,-97.0,75.0,95.0,170.0
PDL - Challenge Avenir - Evron - U15 au U20,2024-10-12,U20 Men 96,BIANCO Loucas,92.51,60.0,65.0,70.0,85.0,90.0,95.0,70.0,95.0,165.0
