event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
HDF - autre - Berck sur mer - Champts HDF Masters,2024-06-22,W35 Women 59,YAZICI Emilie,57.6,37.0,40.0,-42.0,48.0,53.0,56.0,40.0,56.0,96.0
HDF - autre - Berck sur mer - Champts HDF Masters,2024-06-22,W35 Women 64,BACQUAERT Marie,63.0,52.0,56.0,60.0,68.0,72.0,-77.0,60.0,72.0,132.0
HDF - autre - Berck sur mer - Champts HDF Masters,2024-06-22,W35 Women 64,RIEDBERGER Aude,63.6,50.0,53.0,55.0,60.0,-65.0,65.0,55.0,65.0,120.0
HDF - autre - Berck sur mer - Champts HDF Masters,2024-06-22,W35 Women 71,ENDERS Amelie,70.5,37.0,-40.0,-40.0,52.0,-55.0,-55.0,37.0,52.0,89.0
HDF - autre - Berck sur mer - Champts HDF Masters,2024-06-22,W40 Women 45,SITTER Cécile,44.7,50.0,-53.0,-53.0,61.0,-64.0,-64.0,50.0,61.0,111.0
HDF - autre - Berck sur mer - Champts HDF Masters,2024-06-22,W40 Women 59,CARRIER Aude,57.0,36.0,39.0,41.0,47.0,-50.0,52.0,41.0,52.0,93.0
HDF - autre - Berck sur mer - Champts HDF Masters,2024-06-22,W40 Women 64,LANOY Laetitia,63.6,62.0,65.0,-67.0,77.0,-81.0,-81.0,65.0,77.0,142.0
HDF - autre - Berck sur mer - Champts HDF Masters,2024-06-22,W40 Women 81,FONTANA Lucie,78.9,20.0,25.0,30.0,25.0,30.0,35.0,30.0,35.0,65.0
HDF - autre - Berck sur mer - Champts HDF Masters,2024-06-22,W40 Women 81,GOSSELIN Stéphanie,80.0,20.0,23.0,25.0,26.0,29.0,31.0,25.0,31.0,56.0
HDF - autre - Berck sur mer - Champts HDF Masters,2024-06-22,M35 Men 89,BERAL Sebastien,88.0,107.0,112.0,-116.0,130.0,-136.0,-140.0,112.0,130.0,242.0
