event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
GUA - Challenge Avenir - Creps antilles guyane - GUA-2ème Challenge Avenir,2025-02-07,U10 Men ,COLLINOT Arnaud michel,35.0,16.0,18.0,20.0,22.0,24.0,25.0,20.0,25.0,45.0
GUA - Challenge Avenir - Creps antilles guyane - GUA-2ème Challenge Avenir,2025-02-07,U13 Men 35,BOUSSARD Adrian,33.0,7.0,9.0,10.0,10.0,12.0,14.0,10.0,14.0,24.0
GUA - Challenge Avenir - Creps antilles guyane - GUA-2ème Challenge Avenir,2025-02-07,U13 Men 35,DUCHEMIN Rémi,32.0,7.0,8.0,9.0,9.0,10.0,11.0,9.0,11.0,20.0
GUA - Challenge Avenir - Creps antilles guyane - GUA-2ème Challenge Avenir,2025-02-07,U13 Men 40,FORIER Guilhem,40.0,16.0,18.0,-20.0,18.0,20.0,-22.0,18.0,20.0,38.0
GUA - Challenge Avenir - Creps antilles guyane - GUA-2ème Challenge Avenir,2025-02-07,U13 Men 45,MEJAHED-HOBEIKA Noé,45.0,26.0,28.0,-30.0,26.0,28.0,30.0,28.0,30.0,58.0
GUA - Challenge Avenir - Creps antilles guyane - GUA-2ème Challenge Avenir,2025-02-07,U13 Men 49,BODOT Loen,48.0,24.0,26.0,-28.0,28.0,30.0,-32.0,26.0,30.0,56.0
GUA - Challenge Avenir - Creps antilles guyane - GUA-2ème Challenge Avenir,2025-02-07,U13 Men 55,PINEAU NORVAL Isaac,54.2,24.0,26.0,27.0,30.0,32.0,33.0,27.0,33.0,60.0
GUA - Challenge Avenir - Creps antilles guyane - GUA-2ème Challenge Avenir,2025-02-07,U13 Women 35,SUEDOIS Kimi,34.7,16.0,18.0,20.0,20.0,22.0,24.0,20.0,24.0,44.0
GUA - Challenge Avenir - Creps antilles guyane - GUA-2ème Challenge Avenir,2025-02-07,U13 Women 40,LE PIOLET Mia,39.8,26.0,28.0,29.0,37.0,39.0,-41.0,29.0,39.0,68.0
GUA - Challenge Avenir - Creps antilles guyane - GUA-2ème Challenge Avenir,2025-02-07,U13 Women 40,BOUSSARD Ainhoa,37.5,15.0,17.0,19.0,18.0,20.0,22.0,19.0,22.0,41.0
GUA - Challenge Avenir - Creps antilles guyane - GUA-2ème Challenge Avenir,2025-02-07,U13 Women 40,BOUSSARD Eléa,38.0,15.0,17.0,19.0,18.0,20.0,22.0,19.0,22.0,41.0
GUA - Challenge Avenir - Creps antilles guyane - GUA-2ème Challenge Avenir,2025-02-07,U13 Women 55,RICO Steffy,53.8,24.0,26.0,27.0,32.0,34.0,36.0,27.0,36.0,63.0
GUA - Challenge Avenir - Creps antilles guyane - GUA-2ème Challenge Avenir,2025-02-07,U13 Women 55,DESCOTEAUX-RIQUET Victoria,50.0,18.0,20.0,22.0,22.0,24.0,26.0,22.0,26.0,48.0
GUA - Challenge Avenir - Creps antilles guyane - GUA-2ème Challenge Avenir,2025-02-07,U13 Women 59,DARDOL Jade,58.7,23.0,25.0,-27.0,28.0,30.0,31.0,25.0,31.0,56.0
GUA - Challenge Avenir - Creps antilles guyane - GUA-2ème Challenge Avenir,2025-02-07,U13 Women 64,CHEDEVILLE Léonie,60.5,20.0,22.0,24.0,25.0,27.0,29.0,24.0,29.0,53.0
