event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
HDF - Critérium National - Comines - U13 garçons,2024-12-15,U13 Men 35,ARAB Nahil,29.48,21.0,-23.0,23.0,29.0,30.0,32.0,23.0,32.0,55.0
HDF - Critérium National - Comines - U13 garçons,2024-12-15,U13 Men 35,DANGUY Lyam,33.48,18.0,20.0,-22.0,26.0,28.0,30.0,20.0,30.0,50.0
HDF - Critérium National - Comines - U13 garçons,2024-12-15,U13 Men 35,ALARD Tyler,31.75,16.0,18.0,-20.0,24.0,26.0,28.0,18.0,28.0,46.0
HDF - Critérium National - Comines - U13 garçons,2024-12-15,U13 Men 35,DELABRE Leo,35.0,20.0,-21.0,21.0,26.0,28.0,-30.0,21.0,28.0,49.0
HDF - Critérium National - Comines - U13 garçons,2024-12-15,U13 Men 35,SERROUT DE LA CARRE Youan,30.0,14.0,15.0,-17.0,20.0,21.0,-23.0,15.0,21.0,36.0
HDF - Critérium National - Comines - U13 garçons,2024-12-15,U13 Men 35,DELATTRE Timothy,31.08,13.0,14.0,-15.0,19.0,20.0,22.0,14.0,22.0,36.0
HDF - Critérium National - Comines - U13 garçons,2024-12-15,U13 Men 35,VILAIN CHANTREAU Mael,29.6,11.0,12.0,13.0,17.0,19.0,21.0,13.0,21.0,34.0
HDF - Critérium National - Comines - U13 garçons,2024-12-15,U13 Men 35,BRUNET Timeo,31.6,11.0,-13.0,13.0,20.0,21.0,-23.0,13.0,21.0,34.0
HDF - Critérium National - Comines - U13 garçons,2024-12-15,U13 Men 35,WISSAADEN Anass,31.54,12.0,13.0,15.0,15.0,-17.0,17.0,15.0,17.0,32.0
HDF - Critérium National - Comines - U13 garçons,2024-12-15,U13 Men 35,DENHEZ Nolan,34.03,9.0,11.0,-12.0,14.0,16.0,-18.0,11.0,16.0,27.0
HDF - Critérium National - Comines - U13 garçons,2024-12-15,U13 Men 45,MARLOT NIZET Mathéo,43.28,22.0,24.0,26.0,33.0,35.0,-37.0,26.0,35.0,61.0
HDF - Critérium National - Comines - U13 garçons,2024-12-15,U13 Men 45,VANBAELINGHEM Gatien,42.0,18.0,20.0,-22.0,27.0,29.0,-31.0,20.0,29.0,49.0
HDF - Critérium National - Comines - U13 garçons,2024-12-15,U13 Men 49,LUTUN Nathan,47.2,18.0,20.0,22.0,28.0,30.0,32.0,22.0,32.0,54.0
HDF - Critérium National - Comines - U13 garçons,2024-12-15,U13 Men 49,CORDEIRO Clement,47.6,18.0,20.0,21.0,-24.0,24.0,25.0,21.0,25.0,46.0
HDF - Critérium National - Comines - U13 garçons,2024-12-15,U13 Men 49,DEBAISIEUX Ryan,46.97,16.0,18.0,-20.0,20.0,22.0,-24.0,18.0,22.0,40.0
HDF - Critérium National - Comines - U13 garçons,2024-12-15,U13 Men 55,BOUCKÉ Luc,50.0,37.0,39.0,41.0,48.0,50.0,52.0,41.0,52.0,93.0
HDF - Critérium National - Comines - U13 garçons,2024-12-15,U13 Men 73,PENEZ Nathaniel,72.27,16.0,18.0,-19.0,24.0,25.0,-26.0,18.0,25.0,43.0
HDF - Critérium National - Comines - U13 garçons,2024-12-15,U13 Men >73,DECLERCQ Manoé,91.0,50.0,52.0,54.0,62.0,64.0,66.0,54.0,66.0,120.0
