event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
IDF - Cpe de France des Clubs - Saint maur - PLATEAU 3 SENIOR MIXTE  CACHAN 1// CHELLES 1// VGA 1,2026-03-14,SEN Men 79,ARNOU MEUNIER Killiann,73.4,100.0,105.0,-108.0,145.0,-150.0,-150.0,105.0,145.0,250.0
IDF - Cpe de France des Clubs - Saint maur - PLATEAU 3 SENIOR MIXTE  CACHAN 1// CHELLES 1// VGA 1,2026-03-14,SEN Men 79,GODET Matthieu,74.7,100.0,-105.0,105.0,123.0,-128.0,128.0,105.0,128.0,233.0
IDF - Cpe de France des Clubs - Saint maur - PLATEAU 3 SENIOR MIXTE  CACHAN 1// CHELLES 1// VGA 1,2026-03-14,SEN Men 88,RODRIGUEZ Killian,80.6,100.0,105.0,110.0,130.0,140.0,145.0,110.0,145.0,255.0
IDF - Cpe de France des Clubs - Saint maur - PLATEAU 3 SENIOR MIXTE  CACHAN 1// CHELLES 1// VGA 1,2026-03-14,SEN Men 88,NGUYEN Minh,83.7,98.0,104.0,-107.0,120.0,127.0,131.0,104.0,131.0,235.0
IDF - Cpe de France des Clubs - Saint maur - PLATEAU 3 SENIOR MIXTE  CACHAN 1// CHELLES 1// VGA 1,2026-03-14,SEN Men 88,LORE Morgan,85.1,90.0,-95.0,100.0,110.0,-0.0,-0.0,100.0,110.0,210.0
IDF - Cpe de France des Clubs - Saint maur - PLATEAU 3 SENIOR MIXTE  CACHAN 1// CHELLES 1// VGA 1,2026-03-14,SEN Men 94,DRAGONI Vincent,89.7,105.0,109.0,-112.0,135.0,140.0,-145.0,109.0,140.0,249.0
IDF - Cpe de France des Clubs - Saint maur - PLATEAU 3 SENIOR MIXTE  CACHAN 1// CHELLES 1// VGA 1,2026-03-14,SEN Men 94,VERGNE Antoine,89.9,90.0,100.0,-107.0,115.0,125.0,-131.0,100.0,125.0,225.0
IDF - Cpe de France des Clubs - Saint maur - PLATEAU 3 SENIOR MIXTE  CACHAN 1// CHELLES 1// VGA 1,2026-03-14,SEN Men 110,BALIAN Stéphane,96.8,120.0,125.0,130.0,160.0,-170.0,171.0,130.0,171.0,301.0
IDF - Cpe de France des Clubs - Saint maur - PLATEAU 3 SENIOR MIXTE  CACHAN 1// CHELLES 1// VGA 1,2026-03-14,SEN Men >110,SCHACHERER Damien,110.1,120.0,-125.0,130.0,141.0,-147.0,-151.0,130.0,141.0,271.0
IDF - Cpe de France des Clubs - Saint maur - PLATEAU 3 SENIOR MIXTE  CACHAN 1// CHELLES 1// VGA 1,2026-03-14,SEN Women 53,LAURENT Alexandra,50.9,63.0,67.0,-70.0,80.0,-84.0,-88.0,67.0,80.0,147.0
IDF - Cpe de France des Clubs - Saint maur - PLATEAU 3 SENIOR MIXTE  CACHAN 1// CHELLES 1// VGA 1,2026-03-14,SEN Women 53,AMRANE Hayate,52.7,50.0,54.0,-57.0,68.0,-72.0,-72.0,54.0,68.0,122.0
IDF - Cpe de France des Clubs - Saint maur - PLATEAU 3 SENIOR MIXTE  CACHAN 1// CHELLES 1// VGA 1,2026-03-14,SEN Women 58,BALACE Julie,54.2,65.0,69.0,-72.0,83.0,85.0,87.0,69.0,87.0,156.0
IDF - Cpe de France des Clubs - Saint maur - PLATEAU 3 SENIOR MIXTE  CACHAN 1// CHELLES 1// VGA 1,2026-03-14,SEN Women 63,PETIOT Luna,61.9,61.0,-66.0,-67.0,-81.0,81.0,85.0,61.0,85.0,146.0
IDF - Cpe de France des Clubs - Saint maur - PLATEAU 3 SENIOR MIXTE  CACHAN 1// CHELLES 1// VGA 1,2026-03-14,SEN Women 69,TCHAKOUNTE Dora,63.2,80.0,-84.0,84.0,100.0,105.0,110.0,84.0,110.0,194.0
IDF - Cpe de France des Clubs - Saint maur - PLATEAU 3 SENIOR MIXTE  CACHAN 1// CHELLES 1// VGA 1,2026-03-14,SEN Women 69,LAUV Pauline,66.7,-70.0,70.0,75.0,85.0,92.0,-96.0,75.0,92.0,167.0
IDF - Cpe de France des Clubs - Saint maur - PLATEAU 3 SENIOR MIXTE  CACHAN 1// CHELLES 1// VGA 1,2026-03-14,SEN Women 69,CUVILLIER Elodie,68.2,68.0,-71.0,-75.0,89.0,93.0,95.0,68.0,95.0,163.0
IDF - Cpe de France des Clubs - Saint maur - PLATEAU 3 SENIOR MIXTE  CACHAN 1// CHELLES 1// VGA 1,2026-03-14,SEN Women 69,PACHOLAK Wendy,67.9,65.0,69.0,71.0,80.0,84.0,-87.0,71.0,84.0,155.0
IDF - Cpe de France des Clubs - Saint maur - PLATEAU 3 SENIOR MIXTE  CACHAN 1// CHELLES 1// VGA 1,2026-03-14,SEN Women 77,SAICIC Sonia,76.6,75.0,80.0,85.0,90.0,-95.0,96.0,85.0,96.0,181.0
