meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Twin City Open 2012,2012-10-06,Open Men's 94 kg,Jared Enderton,92.2,130,137,142,161,170,178,142,178,320
Twin City Open 2012,2012-10-06,Open Men's 85 kg,Adam Rozmenoski,82.1,-118,118,122,151,155,-160,122,155,277
Twin City Open 2012,2012-10-06,Open Men's+105 kg,Carmen Pata,138.6,110,-115,-120,145,-150,-155,110,145,255
Twin City Open 2012,2012-10-06,Open Men's 94 kg,Nicholas Scudamore,89.27,103,108,115,136,-141,-141,115,136,251
Twin City Open 2012,2012-10-06,Open Men's 85 kg,Jeffrey Jacobs,84.89,105,110,115,-130,-130,135,115,135,250
Twin City Open 2012,2012-10-06,Open Men's 105 kg,Robert Gerdes,99.64,105,110,-115,-135,135,140,110,140,250
Twin City Open 2012,2012-10-06,Open Men's 94 kg,Ryan Clark,88.7,-108,108,112,130,136,-139,112,136,248
Twin City Open 2012,2012-10-06,Open Men's 105 kg,Brian Lalor,102.89,100,107,-112,133,-140,-140,107,133,240
Twin City Open 2012,2012-10-06,Open Men's 85 kg,Zachary Seward,84.7,98,103,-109,133,-140,-141,103,133,236
Twin City Open 2012,2012-10-06,Open Men's 69 kg,Tri Phu,67.22,-101,101,104,124,-127,127,104,127,231
Twin City Open 2012,2012-10-06,Open Men's 105 kg,Derek Jardon,97.09,90,95,100,120,125,-130,100,125,225
Twin City Open 2012,2012-10-06,Open Men's 94 kg,Nate Dunfee,88.31,-93,93,98,-120,-120,120,98,120,218
Twin City Open 2012,2012-10-06,Open Men's 69 kg,Kristopher Koehne,66.66,87,-92,-92,114,-119,124,87,124,211
Twin City Open 2012,2012-10-06,Open Men's 94 kg,Andrew Ohrt,92.08,75,80,85,100,107,-112,85,107,192
Twin City Open 2012,2012-10-06,Open Men's+105 kg,Donald Witt,128.78,77,80,83,102,105,108,83,108,191
Twin City Open 2012,2012-10-06,Open Men's 77 kg,Jacob Sterny,70.91,-79,79,82,97,103,-106,82,103,185
Twin City Open 2012,2012-10-06,Open Men's 77 kg,Jacob Cooper,74.86,70,75,-81,100,-105,107,75,107,182
Twin City Open 2012,2012-10-06,Men's 14-15 Age Group 85 Kg,William Staska,84.21,65,70,72,85,90,92,72,92,164
Twin City Open 2012,2012-10-06,Open Women's +75 Kg,Kate Henry,100.86,68,71,-74,82,86,-90,71,86,157
Twin City Open 2012,2012-10-06,Open Women's 63 kg,Katalin Treumann,58.91,-66,66,-68,85,88,-90,66,88,154
Twin City Open 2012,2012-10-06,Open Women's 69 kg,Natalie Johnson,65.14,64,-67,67,84,87,-90,67,87,154
Twin City Open 2012,2012-10-06,Open Men's 69 kg,David Galligan,68.1,50,55,-59,72,77,-79,55,77,132
Twin City Open 2012,2012-10-06,Open Men's 94 kg,Andrew Stocks,91.61,-95,-95,-95,130,-134,-134,0,130,130
Twin City Open 2012,2012-10-06,Men's 14-15 Age Group 62 kg,Rease Snyder,58.29,50,53,-56,68,-72,-72,53,68,121
Twin City Open 2012,2012-10-06,Women's 13 Under Age Group +58 Kg,Madison Stenbo,62.22,-48,50,53,60,65,66,53,66,119
Twin City Open 2012,2012-10-06,Open Women's 53 kg,Abigail Lalor,52.81,53,-56,-57,-65,65,-68,53,65,118
Twin City Open 2012,2012-10-06,Open Women's 58 kg,Tania Lex,55.4,46,48,50,56,58,-60,50,58,108
Twin City Open 2012,2012-10-06,Open Men's 69 kg,Quang Nguyen,65.89,-77,-77,0,-85,85,88,0,88,88
Twin City Open 2012,2012-10-06,Open Men's 77 kg,Stephen Krawiec,76.93,82,-85,-85,-95,0,0,82,0,82
Twin City Open 2012,2012-10-06,Open Women's 58 kg,Jenna Snider,57.74,-62,-64,-65,75,78,-82,0,78,78
Twin City Open 2012,2012-10-06,Women's 13 Under Age Group 53kg,Arrington Jensen,50.4,32,-35,-35,42,-45,45,32,45,77
Twin City Open 2012,2012-10-06,Women's Masters (45-49) +75 kg,Denise Koster,91.23,25,30,-33,35,38,40,30,40,70
Twin City Open 2012,2012-10-06,Women's Masters (50-54) 53 kg,Paula Garrett,49.81,-28,28,-30,36,39,-40,28,39,67
Twin City Open 2012,2012-10-06,Women's 13 Under Age Group 48kg,Maureen Eberle,46.91,22,25,28,35,36,38,28,38,66
