meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Central Ohio Weightlifting Open - An Extension of The Validus Games,2013-10-27,Open Men's 94 kg,Jon Dawson,93.18,120,-125,-125,152,157,-163,120,157,277
Central Ohio Weightlifting Open - An Extension of The Validus Games,2013-10-27,Open Men's+105 kg,Darin Weeks,107.05,120,-125,-125,143,152,-156,120,152,272
Central Ohio Weightlifting Open - An Extension of The Validus Games,2013-10-27,Open Men's+105 kg,Pedro Aneses,111.96,110,115,-120,145,150,153,115,153,268
Central Ohio Weightlifting Open - An Extension of The Validus Games,2013-10-27,Open Men's+105 kg,Scott Forbes,121.68,111,115,-120,136,140,-147,115,140,255
Central Ohio Weightlifting Open - An Extension of The Validus Games,2013-10-27,Open Men's+105 kg,Grant DeBenedictis,145.85,-98,101,105,137,143,-150,105,143,248
Central Ohio Weightlifting Open - An Extension of The Validus Games,2013-10-27,Open Men's 105 kg,Kevin Mueller,100.38,100,104,107,127,132,136,107,136,243
Central Ohio Weightlifting Open - An Extension of The Validus Games,2013-10-27,Open Men's 94 kg,Huston Dockery,90.77,-100,100,105,130,135,-138,105,135,240
Central Ohio Weightlifting Open - An Extension of The Validus Games,2013-10-27,Open Men's 77 kg,Kevin Hartness,75.31,-100,-100,100,125,130,135,100,135,235
Central Ohio Weightlifting Open - An Extension of The Validus Games,2013-10-27,Open Men's 85 kg,Anthony Ciambrone,84.75,95,102,-107,125,-130,130,102,130,232
Central Ohio Weightlifting Open - An Extension of The Validus Games,2013-10-27,Open Men's 77 kg,Frank Cosenza,77,95,-100,-100,125,130,-132,95,130,225
Central Ohio Weightlifting Open - An Extension of The Validus Games,2013-10-27,Open Men's 77 kg,Aaron Jannetti,76.8,89,-95,98,120,-125,125,98,125,223
Central Ohio Weightlifting Open - An Extension of The Validus Games,2013-10-27,Open Men's 94 kg,Jordan Houghton,91.92,95,100,-105,115,120,-125,100,120,220
Central Ohio Weightlifting Open - An Extension of The Validus Games,2013-10-27,Open Men's 85 kg,Michael Tocci,80.39,-95,95,-100,112,117,120,95,120,215
Central Ohio Weightlifting Open - An Extension of The Validus Games,2013-10-27,Open Men's 94 kg,Joshua Caine,87.97,88,94,-102,110,120,-130,94,120,214
Central Ohio Weightlifting Open - An Extension of The Validus Games,2013-10-27,Open Men's 85 kg,Adam Rogers,83.16,75,85,95,108,115,-120,95,115,210
Central Ohio Weightlifting Open - An Extension of The Validus Games,2013-10-27,Open Men's 77 kg,Jonathan Drozd,72.63,91,94,96,106,111,-115,96,111,207
Central Ohio Weightlifting Open - An Extension of The Validus Games,2013-10-27,Open Men's 85 kg,Jay Malone,82.37,84,89,95,99,105,112,95,112,207
Central Ohio Weightlifting Open - An Extension of The Validus Games,2013-10-27,Open Men's 69 kg,Jacob Blais,68.55,-90,-90,90,110,-116,116,90,116,206
Central Ohio Weightlifting Open - An Extension of The Validus Games,2013-10-27,Open Men's 85 kg,Benjamin Retherford,84.2,85,90,-100,100,-110,110,90,110,200
Central Ohio Weightlifting Open - An Extension of The Validus Games,2013-10-27,Open Men's 94 kg,Nick Anest,89.31,-80,-80,80,112,115,118,80,118,198
Central Ohio Weightlifting Open - An Extension of The Validus Games,2013-10-27,Men's 13 Under Age Group +69 Kg,Anthony Ricotta,104.95,-88,89,-91,-100,100,103,89,103,192
Central Ohio Weightlifting Open - An Extension of The Validus Games,2013-10-27,Open Men's 94 kg,Ryan Davis,90.18,77,81,86,105,-112,-112,86,105,191
Central Ohio Weightlifting Open - An Extension of The Validus Games,2013-10-27,Open Men's 85 kg,Ryan Menasco,82.54,80,-85,-85,106,108,-113,80,108,188
Central Ohio Weightlifting Open - An Extension of The Validus Games,2013-10-27,Open Men's 85 kg,Zach Roberts,82.66,-82,82,-87,105,-112,-112,82,105,187
Central Ohio Weightlifting Open - An Extension of The Validus Games,2013-10-27,Open Men's 85 kg,Nathan Napolitano,82.56,75,80,-86,105,-112,-118,80,105,185
Central Ohio Weightlifting Open - An Extension of The Validus Games,2013-10-27,Open Men's 85 kg,David Ayscue,85,68,73,-80,105,-108,-108,73,105,178
Central Ohio Weightlifting Open - An Extension of The Validus Games,2013-10-27,Open Men's 105 kg,Steve Marusa,104.43,57,65,75,95,100,-106,75,100,175
Central Ohio Weightlifting Open - An Extension of The Validus Games,2013-10-27,Open Women's +75 Kg,Chelsea McAlexander,95.8,-70,70,75,84,88,93,75,93,168
Central Ohio Weightlifting Open - An Extension of The Validus Games,2013-10-27,Open Men's 85 kg,Scott Keefer,82.05,71,-84,-84,89,95,-105,71,95,166
Central Ohio Weightlifting Open - An Extension of The Validus Games,2013-10-27,Open Women's 63 kg,Arielle Lippman,62.96,65,68,71,85,90,93,71,93,164
Central Ohio Weightlifting Open - An Extension of The Validus Games,2013-10-27,Open Men's 77 kg,Wesley Freeman,72.25,64,69,-74,90,95,-100,69,95,164
Central Ohio Weightlifting Open - An Extension of The Validus Games,2013-10-27,Open Men's 85 kg,Nalin Prabhu,84.5,65,70,-80,85,90,-96,70,90,160
Central Ohio Weightlifting Open - An Extension of The Validus Games,2013-10-27,Open Men's+105 kg,Robert McKeeman,111.69,60,-70,70,90,0,0,70,90,160
Central Ohio Weightlifting Open - An Extension of The Validus Games,2013-10-27,Open Women's 69 kg,Kristen Christman,67.37,58,64,-69,78,84,91,64,91,155
Central Ohio Weightlifting Open - An Extension of The Validus Games,2013-10-27,Open Women's 63 kg,Andrea Ager,62.5,-61,64,66,81,84,88,66,88,154
