meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
2024 Third Pull,2024-02-10,Open Men's 109kg,Kyle Morris,104.3,118,-125,-128,155,160,-165,118,160,278
2024 Third Pull,2024-02-10,Men's Masters (40-44) 96kg,Bryann Turner,93.9,102,107,-111,138,143,147,107,147,254
2024 Third Pull,2024-02-10,Men's Masters (35-39) 102kg,Ryan McKinstry,99.3,100,103,106,127,130,135,106,135,241
2024 Third Pull,2024-02-10,Men's Masters (45-49) 109kg,Aaron  Dressler,103.7,-100,100,-105,125,130,137,100,137,237
2024 Third Pull,2024-02-10,Open Men's 81kg,Hector Alcayde,79.2,95,100,-103,126,129,136,100,136,236
2024 Third Pull,2024-02-10,Men's Masters (35-39) 89kg,Ethan Morrow,85.1,88,92,97,120,122,125,97,125,222
2024 Third Pull,2024-02-10,Men's Masters (40-44) 96kg,Nathan Charpentier,93.6,95,-100,102,115,-122,-122,102,115,217
2024 Third Pull,2024-02-10,Open Women's 64kg,carly audia,64,90,93,96,110,-113,113,96,113,209
2024 Third Pull,2024-02-10,Men's Masters (50-54) 109kg,Scott Bradley,104.1,85,90,95,100,108,112,95,112,207
2024 Third Pull,2024-02-10,Men's Masters (40-44) 89kg,Chris Chang,86.8,88,92,-95,110,-112,-112,92,110,202
2024 Third Pull,2024-02-10,Open Men's 96kg,Kyle Sanchez,92.7,80,85,-90,107,111,115,85,115,200
2024 Third Pull,2024-02-10,Open Men's 81kg,Cyrus Ranjbar,78.6,75,80,-85,100,105,-111,80,105,185
2024 Third Pull,2024-02-10,Women's Masters (35-39) +87kg,Samantha Dowgin,109.7,75,80,85,90,95,100,85,100,185
2024 Third Pull,2024-02-10,Open Men's 81kg,Mario Reyes,77.8,75,-79,79,95,97,100,79,100,179
2024 Third Pull,2024-02-10,Men's Masters (55-59) 96kg,Darin Dehle,96,68,72,-75,95,-99,101,72,101,173
2024 Third Pull,2024-02-10,Open Women's 87kg,Lindsay McShane,84.3,70,75,80,84,89,-95,80,89,169
2024 Third Pull,2024-02-10,Women's Masters (35-39) 55kg,Snow Charpentier,55,-68,68,71,92,95,-98,71,95,166
2024 Third Pull,2024-02-10,Men's Masters (50-54) 89kg,Victor Birdseye,84.4,55,65,70,80,87,92,70,92,162
2024 Third Pull,2024-02-10,Women's Masters (35-39) 81kg,Courtney Hanson,80.3,68,73,-76,82,86,-90,73,86,159
2024 Third Pull,2024-02-10,Open Men's 73kg,Alex Gonzales,72.5,-66,67,-70,85,90,-95,67,90,157
2024 Third Pull,2024-02-10,Men's Masters (35-39) 109kg,Matty Lents,104,60,64,-68,85,87,89,64,89,153
2024 Third Pull,2024-02-10,Junior Women's 76kg,Abbey  Holcomb ,72,65,-69,-69,83,-87,-87,65,83,148
2024 Third Pull,2024-02-10,Open Women's 71kg,Jessica Dudley,69.4,-62,62,64,-82,82,-85,64,82,146
