meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
2018 Iron Born Open,2018-03-17,Open Men's 94 kg,Anthony DeCristofaro,93.15,131,-134,-140,162,168,175,131,175,306
2018 Iron Born Open,2018-03-17,Open Men's 105 kg,Jacob Mattrella,102.7,128,133,137,155,161,168,137,168,305
2018 Iron Born Open,2018-03-17,Open Men's 105 kg,Gregory Pulliam,100.35,120,127,134,153,160,170,134,170,304
2018 Iron Born Open,2018-03-17,Open Men's+105 kg,Tyler Peppers,111.1,116,121,127,152,159,163,127,163,290
2018 Iron Born Open,2018-03-17,Open Men's 105 kg,Bret Rogers,96.65,111,-125,125,-155,155,-162,125,155,280
2018 Iron Born Open,2018-03-17,Open Men's 105 kg,Matthew Fencik,101.55,115,-118,120,151,155,160,120,160,280
2018 Iron Born Open,2018-03-17,Open Men's+105 kg,Robert Kimball,128.65,113,-123,125,143,-155,-160,125,143,268
2018 Iron Born Open,2018-03-17,Open Men's 105 kg,Damani Scott,94.2,105,113,120,-142,142,-160,120,142,262
2018 Iron Born Open,2018-03-17,Open Men's 94 kg,Dustin Graham,91.65,111,116,-121,133,137,140,116,140,256
2018 Iron Born Open,2018-03-17,Open Men's 105 kg,Brandon Lin,104.95,108,-113,113,137,-145,-145,113,137,250
2018 Iron Born Open,2018-03-17,Open Men's 85 kg,Calvin Chern,80.7,-110,110,-114,125,-129,132,110,132,242
2018 Iron Born Open,2018-03-17,Open Men's 105 kg,Nathaniel Henneman,97.8,102,-107,107,130,135,-140,107,135,242
2018 Iron Born Open,2018-03-17,Open Men's 85 kg,Simon Young,83.85,108,-114,-120,132,-136,-136,108,132,240
2018 Iron Born Open,2018-03-17,Open Men's 77 kg,Christopher Roman,76.6,88,93,97,-116,116,-120,97,116,213
2018 Iron Born Open,2018-03-17,Open Women's +90 kg,Holly Kimball,90,83,89,-91,105,112,117,89,117,206
2018 Iron Born Open,2018-03-17,Open Men's 85 kg,Jonathan Meade,83.45,70,75,-80,100,105,111,75,111,186
2018 Iron Born Open,2018-03-17,Open Women's 69 kg,Carly Pierce,67.55,77,80,-83,97,-100,100,80,100,180
2018 Iron Born Open,2018-03-17,Open Men's 69 kg,Kevin Cheshire,69,-75,77,-84,100,-110,-111,77,100,177
2018 Iron Born Open,2018-03-17,Open Men's 85 kg,Chad Adams,84.3,71,74,-77,98,-100,-100,74,98,172
