meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
2018 Bridgeport Barbell Classic,2018-08-12,Open Men's 96kg,Sean Campbell,90.9,108,113,119,135,143,148,119,148,267
2018 Bridgeport Barbell Classic,2018-08-12,Open Men's 81kg,Nicholas Myers,79.51,113,117,-121,-145,-147,147,117,147,264
2018 Bridgeport Barbell Classic,2018-08-12,Open Men's 102kg,Anthony Stavenski,101.6,92,96,99,112,117,0,99,117,216
2018 Bridgeport Barbell Classic,2018-08-12,Open Men's 96kg,Bruce Cargill,94.9,81,-85,85,116,121,125,85,125,210
2018 Bridgeport Barbell Classic,2018-08-12,Open Men's 81kg,Sam Bogage,73.38,85,-88,-88,110,114,-117,85,114,199
2018 Bridgeport Barbell Classic,2018-08-12,Open Men's 96kg,Richard Pongrance,94.4,75,79,83,105,110,-115,83,110,193
2018 Bridgeport Barbell Classic,2018-08-12,Open Men's 73kg,Anthony Nardini,68.4,-82,-83,83,100,103,-106,83,103,186
2018 Bridgeport Barbell Classic,2018-08-12,Open Men's 96kg,Mark Jesse Jr,90.6,-75,75,79,98,102,105,79,105,184
2018 Bridgeport Barbell Classic,2018-08-12,Open Men's 96kg,Christopher Jordan,90.4,65,70,75,90,95,100,75,100,175
2018 Bridgeport Barbell Classic,2018-08-12,Open Men's 67kg,Trevor Beecroft,66.5,65,70,0,86,0,90,70,90,160
2018 Bridgeport Barbell Classic,2018-08-12,Open Men's 81kg,Mario Dispenza,80.26,64,67,70,83,-86,87,70,87,157
2018 Bridgeport Barbell Classic,2018-08-12,Open Women's 87kg,Lauren McHugh,84.98,61,64,66,81,84,-87,66,84,150
2018 Bridgeport Barbell Classic,2018-08-12,Open Men's 81kg,Jake Smolenski,79.1,0,0,54,0,86,0,54,86,140
2018 Bridgeport Barbell Classic,2018-08-12,Open Women's 71kg,Jennifer Campanelli,64.15,54,57,60,64,-70,73,60,73,133
2018 Bridgeport Barbell Classic,2018-08-12,Open Men's 81kg,Peter Kwon,77.75,0,0,0,128,0,132,0,132,132
2018 Bridgeport Barbell Classic,2018-08-12,Open Women's 71kg,Giavanna Carangi,67.91,55,-58,-60,66,69,72,55,72,127
2018 Bridgeport Barbell Classic,2018-08-12,Open Men's 67kg,Bryan Spring,61.7,50,53,-59,65,69,73,53,73,126
2018 Bridgeport Barbell Classic,2018-08-12,Open Men's 81kg,David Lovelace,77.77,47,50,53,65,68,-70,53,68,121
2018 Bridgeport Barbell Classic,2018-08-12,Open Women's 59kg,Silvana Labella,56.76,-52,52,-55,63,66,-69,52,66,118
2018 Bridgeport Barbell Classic,2018-08-12,Women's Masters (40-44) 76kg,Dana Hazard,74.01,46,48,50,60,-63,64,50,64,114
2018 Bridgeport Barbell Classic,2018-08-12,Open Women's 76kg,Julia Danon,72.86,47,50,52,61,-64,-64,52,61,113
2018 Bridgeport Barbell Classic,2018-08-12,Open Women's +87kg,Jennifer Godin,101.91,39,43,-46,52,58,64,43,64,107
2018 Bridgeport Barbell Classic,2018-08-12,Women's 16-17 Age Group +81kg,Eliza Mummert,86.09,40,43,46,55,58,61,46,61,107
2018 Bridgeport Barbell Classic,2018-08-12,Women's 14-15 Age Group 49kg,Sydney Cummons,47.91,37,40,43,48,-52,52,43,52,95
2018 Bridgeport Barbell Classic,2018-08-12,Women's 13 Under Age Group 55kg,Layla Graham,53.96,26,28,30,33,35,39,30,39,69
2018 Bridgeport Barbell Classic,2018-08-12,Women's 13 Under Age Group 59kg,Truly Heft,57.01,20,23,26,30,33,35,26,35,61
2018 Bridgeport Barbell Classic,2018-08-12,Women's 13 Under Age Group 55kg,Grace Scherer,50.81,20,22,24,-33,33,35,24,35,59
2018 Bridgeport Barbell Classic,2018-08-12,Men's 13 Under Age Group 55kg,Tony Williams IV,51.9,20,0,22,0,25,0,22,25,47
2018 Bridgeport Barbell Classic,2018-08-12,Women's 13 Under Age Group 36kg,Emma Redanauer,34.21,14,16,18,23,0,25,18,25,43
2018 Bridgeport Barbell Classic,2018-08-12,Women's 13 Under Age Group 36kg,Paisley Heft,34.9,13,16,-17,20,-23,23,16,23,39
