meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Freedom Finals 2023,2023-11-04,Open Men's 81kg,Kyle Johnson,80,115,119,-122,155,160,-163,119,160,279
Freedom Finals 2023,2023-11-04,Open Men's 89kg,Jhavon Williams,88,88,93,96,115,125,-130,96,125,221
Freedom Finals 2023,2023-11-04,Junior Men's 73kg,Ryan Vazquez ,73,94,-98,-98,118,122,126,94,126,220
Freedom Finals 2023,2023-11-04,Open Men's 102kg,Christofer Howell,96.35,100,103,-105,105,111,-116,103,111,214
Freedom Finals 2023,2023-11-04,Junior Men's 81kg,Aiden Vargas,76.2,92,-96,-100,115,120,-125,92,120,212
Freedom Finals 2023,2023-11-04,Junior Men's 73kg,Christian Giles,69.6,-92,92,-95,110,-115,115,92,115,207
Freedom Finals 2023,2023-11-04,Junior Men's 73kg,Will Higgins,70.8,86,91,-96,105,111,115,91,115,206
Freedom Finals 2023,2023-11-04,Open Women's 64kg,Madeline Staniszewski,62.75,88,91,-93,105,110,-113,91,110,201
Freedom Finals 2023,2023-11-04,Open Men's 96kg,Hanson Wong,93,83,-87,88,102,106,110,88,110,198
Freedom Finals 2023,2023-11-04,Men's 16-17 Age Group 67kg,Angel Quintero,65.4,85,-90,90,105,-110,-110,90,105,195
Freedom Finals 2023,2023-11-04,Men's Masters (35-39) 96kg,Dan Kaine,96,85,-90,-93,108,-114,-116,85,108,193
Freedom Finals 2023,2023-11-04,Junior Men's 67kg,Antonio Marcus,64,74,-78,78,95,100,109,78,109,187
Freedom Finals 2023,2023-11-04,Men's Masters (50-54) 102kg,Johnny Williams,102,-80,80,-85,103,107,-111,80,107,187
Freedom Finals 2023,2023-11-04,Men's 16-17 Age Group 81kg,Matthew Aponte,80,80,-85,-85,90,95,100,80,100,180
Freedom Finals 2023,2023-11-04,Open Women's 55kg,Katherine McCuaig,54.2,73,-75,75,93,96,98,75,98,173
Freedom Finals 2023,2023-11-04,Men's 14-15 Age Group 81kg,Cebastian Torres,73.4,62,66,71,93,97,-101,71,97,168
Freedom Finals 2023,2023-11-04,Open Women's 71kg,Sabrina Agredo,70.85,70,73,-75,90,95,-100,73,95,168
Freedom Finals 2023,2023-11-04,Open Women's 71kg,Alysia Moran,67.85,70,73,-75,87,91,93,73,93,166
Freedom Finals 2023,2023-11-04,Men's Masters (50-54) 96kg,Ramon Guillen,90,70,75,-80,80,85,-90,75,85,160
Freedom Finals 2023,2023-11-04,Junior Women's 64kg,Grace Hawkins,62.65,60,63,66,80,84,-89,66,84,150
Freedom Finals 2023,2023-11-04,Men's 14-15 Age Group +89kg,Aidan Rinka,103.1,56,60,64,75,-80,80,64,80,144
Freedom Finals 2023,2023-11-04,Men's 16-17 Age Group 55kg,jordan castro,55,-61,61,-63,-77,77,80,61,80,141
Freedom Finals 2023,2023-11-04,Open Women's 64kg,Gatschena Appolon,63.4,58,-61,-61,75,78,80,58,80,138
Freedom Finals 2023,2023-11-04,Women's Masters (35-39) 59kg,Janine Rizzo,59,57,-59,-60,76,-79,80,57,80,137
Freedom Finals 2023,2023-11-04,Junior Women's 59kg,Anasia Clairvoyant,56.65,58,62,-64,73,-76,-76,62,73,135
Freedom Finals 2023,2023-11-04,Open Women's 71kg,Samantha Bricken,70.15,55,-58,59,70,74,-78,59,74,133
Freedom Finals 2023,2023-11-04,Open Women's 76kg,taylor deBritto,75.6,48,51,53,67,70,-73,53,70,123
Freedom Finals 2023,2023-11-04,Women's Masters (35-39) 64kg,Janae Ivery,63.55,53,55,58,55,60,65,58,65,123
Freedom Finals 2023,2023-11-04,Women's Masters (35-39) 55kg,Dina Rose Dimapilis,54.5,-55,55,-57,63,67,-70,55,67,122
Freedom Finals 2023,2023-11-04,Open Women's 71kg,Charmaine Emanuels,70.85,52,-55,55,65,0,0,55,65,120
Freedom Finals 2023,2023-11-04,Junior Women's 87kg,Kathryn Peterson,83.9,53,56,-59,-55,55,58,56,58,114
Freedom Finals 2023,2023-11-04,Women's 16-17 Age Group 71kg,Kiana  Gutierrez-Gorfido ,65.45,44,-46,46,57,60,62,46,62,108
Freedom Finals 2023,2023-11-04,Open Women's 45kg,Jenifer Ramirez,44.6,-46,46,-48,59,61,-63,46,61,107
Freedom Finals 2023,2023-11-04,Women's 16-17 Age Group +81kg,Madelyn  Rangel,122.1,41,44,-47,50,53,55,44,55,99
Freedom Finals 2023,2023-11-04,Junior Women's 59kg,Rosimar Amurrio Ferreira,57.7,37,-40,-40,52,56,60,37,60,97
Freedom Finals 2023,2023-11-04,Junior Women's 49kg,Alyssa Brown,46.4,37,-41,41,50,53,56,41,56,97
Freedom Finals 2023,2023-11-04,Women's 14-15 Age Group 55kg,Desirae Phoenix,52.45,-40,41,-42,-54,54,55,41,55,96
Freedom Finals 2023,2023-11-04,Women's 14-15 Age Group 71kg,Sydney williams,70.95,35,38,40,45,48,-50,40,48,88
Freedom Finals 2023,2023-11-04,Women's 16-17 Age Group 45kg,Celena Torres,41.6,28,30,-35,37,40,43,30,43,73
Freedom Finals 2023,2023-11-04,Women's 14-15 Age Group 59kg,Ana Lawler,57.35,27,30,-33,37,40,42,30,42,72
Freedom Finals 2023,2023-11-04,Women's Masters (45-49) 71kg,Michele Hoffman ,68.8,23,25,-27,28,31,33,25,33,58
Freedom Finals 2023,2023-11-04,Junior Women's 76kg,Tiana Bowers,72.9,-55,-58,-58,72,77,-80,0,77,0
Freedom Finals 2023,2023-11-04,Open Men's +109kg,George Silvestre,142,-125,-125,-130,160,168,-173,0,168,0
