meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
55th Annual Golden West Open & Don Wilson Memorial,2018-10-27,Open Men's 81kg,Marvin Allam,80.9,112,117,120,148,148,154,120,154,274
55th Annual Golden West Open & Don Wilson Memorial,2018-10-27,Open Men's 89kg,Daniel David,88.5,105,107,110,135,138,140,110,140,250
55th Annual Golden West Open & Don Wilson Memorial,2018-10-27,Open Women's 81kg,Paige VanLint,80.06,83,86,90,104,109,113,90,113,203
55th Annual Golden West Open & Don Wilson Memorial,2018-10-27,Open Men's 81kg,Dominick De Leone,79.5,80,83,83,103,106,109,83,109,192
55th Annual Golden West Open & Don Wilson Memorial,2018-10-27,Open Men's 67kg,PARDEEP BADHAN,63.49,73,78,83,90,95,100,83,100,183
55th Annual Golden West Open & Don Wilson Memorial,2018-10-27,Open Men's 81kg,Andrew Lin,79.6,74,74,78,96,101,105,78,105,183
55th Annual Golden West Open & Don Wilson Memorial,2018-10-27,Open Men's 67kg,Austin Prosser,64.5,67,70,73,80,90,93,73,93,166
55th Annual Golden West Open & Don Wilson Memorial,2018-10-27,Open Women's 87kg,Anna Wolferman,84.72,62,66,70,74,76,79,70,79,149
55th Annual Golden West Open & Don Wilson Memorial,2018-10-27,Open Men's 67kg,Gus Woythaler,66.56,60,64,67,74,78,81,67,81,148
55th Annual Golden West Open & Don Wilson Memorial,2018-10-27,Open Women's 49kg,Elaine Kempf,49,54,54,56,72,72,75,56,75,131
55th Annual Golden West Open & Don Wilson Memorial,2018-10-27,Men's 14-15 Age Group 61kg,Leo Crane,55.96,45,50,53,60,65,68,53,68,121
55th Annual Golden West Open & Don Wilson Memorial,2018-10-27,Open Women's 71kg,Katy Tarella,66.08,42,44,46,50,55,57,46,57,103
55th Annual Golden West Open & Don Wilson Memorial,2018-10-27,Women's Masters (50-54) 64kg,Denise Borgia,62.44,30,32,34,43,46,49,34,49,83
55th Annual Golden West Open & Don Wilson Memorial,2018-10-27,Men's 13 Under Age Group 55kg,Dylan Murphy,51.2,25,25,29,40,44,46,29,46,75
