meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
BASA BIG Saturday Open 2022,2022-06-11,Open Men's 102kg,Ross Bednar,101.4,130,135,-140,160,165,171,135,171,306
BASA BIG Saturday Open 2022,2022-06-11,Open Men's 89kg,Nicholas Dondzila,84,120,125,130,150,160,170,130,170,300
BASA BIG Saturday Open 2022,2022-06-11,Open Men's +109kg,Chaz Nedd,114,-118,118,122,150,155,160,122,160,282
BASA BIG Saturday Open 2022,2022-06-11,Open Men's 96kg,Giovanni Ramos,93.4,110,115,-118,135,145,-152,115,145,260
BASA BIG Saturday Open 2022,2022-06-11,Open Men's 73kg,Michael Owens Jr.,72.2,110,115,-120,130,135,140,115,140,255
BASA BIG Saturday Open 2022,2022-06-11,Open Men's 73kg,Steve Yanda,72.5,103,106,109,131,136,-141,109,136,245
BASA BIG Saturday Open 2022,2022-06-11,Open Men's 96kg,Ethan Becker-Menditto,95,98,101,103,127,130,132,103,132,235
BASA BIG Saturday Open 2022,2022-06-11,Open Men's 96kg,Zachary Wasilewski,95.4,88,91,97,123,128,-132,97,128,225
BASA BIG Saturday Open 2022,2022-06-11,Open Men's 81kg,Andrew Siddall,79.5,100,103,-106,117,-119,120,103,120,223
BASA BIG Saturday Open 2022,2022-06-11,Men's Masters (40-44) +109kg,Mortez Sellers,114.8,90,95,-100,120,121,122,95,122,217
BASA BIG Saturday Open 2022,2022-06-11,Open Men's 89kg,Rashan Chanyothi,88.7,83,87,91,97,103,109,91,109,200
BASA BIG Saturday Open 2022,2022-06-11,Men's Masters (45-49) 81kg,Gregory Casanova,74,78,81,84,95,100,-105,84,100,184
BASA BIG Saturday Open 2022,2022-06-11,Open Men's 89kg,Taylor Tredinnick,84.3,78,-81,-83,98,102,106,78,106,184
BASA BIG Saturday Open 2022,2022-06-11,Open Men's 89kg,Matthew Weber,86.2,65,68,71,95,98,101,71,101,172
BASA BIG Saturday Open 2022,2022-06-11,Open Men's 67kg,Henry Iraheta,66.5,65,70,-73,93,96,100,70,100,170
BASA BIG Saturday Open 2022,2022-06-11,Open Women's +87kg,Kerryn Havermale,115.3,68,-72,-74,95,99,101,68,101,169
BASA BIG Saturday Open 2022,2022-06-11,Women's Masters (35-39) +87kg,Sarah Tompos,89.6,-75,78,-81,85,-91,-92,78,85,163
BASA BIG Saturday Open 2022,2022-06-11,Men's Masters (45-49) 96kg,William Young III,91.8,62,64,66,80,85,89,66,89,155
BASA BIG Saturday Open 2022,2022-06-11,Open Men's 102kg,Jordy Diaz,97,57,-60,61,85,89,93,61,93,154
BASA BIG Saturday Open 2022,2022-06-11,Open Men's 73kg,Anthony Geeza,72.2,65,68,-71,80,84,-93,68,84,152
BASA BIG Saturday Open 2022,2022-06-11,Open Women's 81kg,Briah Barksdale,79.2,63,66,69,-77,77,-80,69,77,146
BASA BIG Saturday Open 2022,2022-06-11,Open Women's 59kg,Brittany YC,58.1,60,63,-66,78,82,-85,63,82,145
BASA BIG Saturday Open 2022,2022-06-11,Junior Women's 71kg,Hayden Mentzer,68.1,51,54,57,80,83,85,57,85,142
BASA BIG Saturday Open 2022,2022-06-11,Open Women's 71kg,Kiki Malomo-Paris,68.5,62,64,66,66,69,-72,66,69,135
BASA BIG Saturday Open 2022,2022-06-11,Women's Masters (35-39) 64kg,Julie Mizak,63.7,56,59,-62,76,-80,-80,59,76,135
BASA BIG Saturday Open 2022,2022-06-11,Women's Masters (35-39) 64kg,Andrea Wilson,63.5,56,59,-61,71,74,-77,59,74,133
BASA BIG Saturday Open 2022,2022-06-11,Women's Masters (40-44) 87kg,Tammie Fitzpatrick,85.1,54,57,60,-72,-72,72,60,72,132
BASA BIG Saturday Open 2022,2022-06-11,Open Women's +87kg,Daniela Velasco,105.3,53,55,60,65,67,70,60,70,130
BASA BIG Saturday Open 2022,2022-06-11,Open Women's 71kg,Cassandra Anderson ,69.7,52,55,57,65,69,71,57,71,128
BASA BIG Saturday Open 2022,2022-06-11,Women's Masters (45-49) 71kg,Angela Weidman,65.4,-50,53,56,65,70,-75,56,70,126
BASA BIG Saturday Open 2022,2022-06-11,Women's 16-17 Age Group 81kg,Monica Blanton,78.1,52,55,59,-60,-60,61,59,61,120
BASA BIG Saturday Open 2022,2022-06-11,Women's 16-17 Age Group 64kg,Elouise Schultz,61.2,47,50,52,63,66,68,52,68,120
BASA BIG Saturday Open 2022,2022-06-11,Women's 14-15 Age Group 71kg,Leah DeMarco,65.8,50,53,-55,60,63,-65,53,63,116
BASA BIG Saturday Open 2022,2022-06-11,Open Women's 59kg,Bari Fuchs,56,47,49,51,62,65,-68,51,65,116
BASA BIG Saturday Open 2022,2022-06-11,Open Women's 71kg,Angeline Valencia,65.5,43,46,48,60,64,68,48,68,116
BASA BIG Saturday Open 2022,2022-06-11,Women's Masters (45-49) 71kg,Gwendolyn Montgomery,69.7,49,-52,-52,61,64,-67,49,64,113
BASA BIG Saturday Open 2022,2022-06-11,Open Women's 71kg,Katherine Bedding,67,38,41,44,55,58,64,44,64,108
BASA BIG Saturday Open 2022,2022-06-11,Women's Masters (35-39) 64kg,Yvette Garriga,61.8,39,42,46,50,54,58,46,58,104
BASA BIG Saturday Open 2022,2022-06-11,Open Men's 81kg,Santiago Munoz,80.6,-80,-81,-81,98,102,-106,0,102,102
BASA BIG Saturday Open 2022,2022-06-11,Women's Masters (40-44) 71kg,Adrimarie Ramirez,68.8,40,43,45,50,53,56,45,56,101
BASA BIG Saturday Open 2022,2022-06-11,Women's Masters (45-49) 87kg,Katharine Armero,83.4,35,38,41,53,56,59,41,59,100
BASA BIG Saturday Open 2022,2022-06-11,Women's Masters (55-59) 64kg,Jennifer Yeager,60.8,38,42,-45,50,55,58,42,58,100
BASA BIG Saturday Open 2022,2022-06-11,Open Women's 64kg,Minhvy Van,62.1,-43,43,46,-51,51,-55,46,51,97
BASA BIG Saturday Open 2022,2022-06-11,Women's Masters (55-59) 64kg,Emma Blanton,61.8,40,42,44,50,-52,52,44,52,96
BASA BIG Saturday Open 2022,2022-06-11,Women's Masters (55-59) 71kg,Sharon McDonnell,67,37,39,-41,51,54,57,39,57,96
BASA BIG Saturday Open 2022,2022-06-11,Women's Masters (35-39) 64kg,Sharleen Pressel,61.8,36,38,42,48,50,52,42,52,94
BASA BIG Saturday Open 2022,2022-06-11,Men's Masters (65-69) 73kg,Michael Foley,69.4,35,37,-38,48,50,-51,37,50,87
BASA BIG Saturday Open 2022,2022-06-11,Open Women's 71kg,Tessa Petri,70.2,33,35,37,43,46,-49,37,46,83
BASA BIG Saturday Open 2022,2022-06-11,Women's Masters (60-64) 55kg,Beth Lamoreaux,49.7,32,-34,35,43,45,-47,35,45,80
BASA BIG Saturday Open 2022,2022-06-11,Women's Masters (35-39) 64kg,Jennifer Tyler,63.1,25,27,-30,35,37,40,27,40,67
