meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
RVA Open,2014-06-01,Open Men's 94 kg,Coard Wilkes,91.8,120,126,132,150,156,162,132,162,294
RVA Open,2014-06-01,Open Men's 85 kg,Mostapha El-Jlailati,84.8,107,117,119,135,147,150,119,150,269
RVA Open,2014-06-01,Open Men's+105 kg,James Rowell,108.7,110,115,116,140,145,145,116,145,261
RVA Open,2014-06-01,Open Men's 94 kg,Kennedy Carey,91.3,102,107,111,140,145,148,111,148,259
RVA Open,2014-06-01,Open Men's 94 kg,William Barney,88,100,105,107,135,135,140,107,140,247
RVA Open,2014-06-01,Open Men's 94 kg,Jason Kettering,92.2,101,105,110,125,130,137,110,137,247
RVA Open,2014-06-01,Open Men's 94 kg,Andrew Marquez,91.5,93,95,100,125,133,141,100,141,241
RVA Open,2014-06-01,Open Men's 77 kg,Riley Cummings,75.9,90,95,95,130,130,137,95,137,232
RVA Open,2014-06-01,Open Men's 94 kg,Brandon Leary,87.9,95,100,101,120,125,128,101,128,229
RVA Open,2014-06-01,Open Women's +75 Kg,Holley Mangold,139.1,85,95,105,110,117,122,105,122,227
RVA Open,2014-06-01,Open Men's+105 kg,Gary Miller,107,91,98,100,120,120,126,100,126,226
RVA Open,2014-06-01,Open Men's 105 kg,Kenneth Wright,104.6,96,96,100,120,123,123,100,123,223
RVA Open,2014-06-01,Open Men's 94 kg,Nathan Schwartz,91.5,95,100,103,110,116,118,103,118,221
RVA Open,2014-06-01,Open Men's 77 kg,Augusto Vasaio,74.4,84,89,95,115,120,125,95,125,220
RVA Open,2014-06-01,Open Men's 94 kg,JohnAllen Moore,87.7,90,96,96,116,121,123,96,123,219
RVA Open,2014-06-01,Open Men's 77 kg,Keith Wright,74.4,90,90,94,116,121,125,94,125,219
RVA Open,2014-06-01,Open Men's 85 kg,Bryce Wince,83.7,88,90,90,113,118,123,90,123,213
RVA Open,2014-06-01,Open Men's 94 kg,Chip Parkhurst,92.2,85,90,97,105,112,115,97,115,212
RVA Open,2014-06-01,Open Men's+105 kg,Jason German,124.7,87,91,95,107,111,115,95,115,210
RVA Open,2014-06-01,Open Men's 69 kg,John Bova,68.8,84,88,93,106,110,117,93,117,210
RVA Open,2014-06-01,Open Men's 77 kg,Chance Valentine,77,80,85,88,110,115,121,88,121,209
RVA Open,2014-06-01,Open Men's 85 kg,Jeremy Lundstrom,78.7,90,90,95,100,105,110,95,110,205
RVA Open,2014-06-01,Open Men's 77 kg,Brenton Stone,75.8,86,86,90,107,107,110,90,110,200
RVA Open,2014-06-01,Open Men's 85 kg,Vignesh Narayanaswamy,83.7,80,83,85,105,110,115,85,115,200
RVA Open,2014-06-01,Open Men's 85 kg,Jacob Baldwin,84.1,73,79,85,102,108,113,85,113,198
RVA Open,2014-06-01,Open Men's 77 kg,Jon Cooper,74.7,83,85,89,100,105,109,89,109,198
RVA Open,2014-06-01,Open Men's 77 kg,Hunter Bierwirth,76,83,86,90,100,106,108,90,108,198
RVA Open,2014-06-01,Open Men's 94 kg,Bryan Jewett,88.9,70,77,85,102,108,112,85,112,197
RVA Open,2014-06-01,Open Men's 77 kg,Jacob Schmitt,76.8,75,80,85,100,106,111,85,111,196
RVA Open,2014-06-01,Open Men's 77 kg,Ryan Hoy,74.7,80,80,80,102,108,112,80,112,192
RVA Open,2014-06-01,Open Men's 85 kg,Michael Towne,78.1,75,80,85,98,103,107,85,107,192
RVA Open,2014-06-01,Open Men's 77 kg,Joe DeVito,74.5,82,82,82,102,107,107,82,107,189
RVA Open,2014-06-01,Open Men's 77 kg,Christopher Schwan,76.9,81,84,85,96,96,100,85,100,185
RVA Open,2014-06-01,Open Men's 105 kg,Chad Blomquist,95.2,74,78,82,92,96,100,82,100,182
RVA Open,2014-06-01,Open Men's 105 kg,Tom Stepp,100.8,75,78,78,96,100,102,78,102,180
RVA Open,2014-06-01,Open Men's 94 kg,Patrick Parker,92.2,74,78,78,96,96,101,78,101,179
RVA Open,2014-06-01,Open Men's 69 kg,James Babashak,68.6,70,73,73,91,93,97,73,97,170
RVA Open,2014-06-01,Open Men's 85 kg,Logan Harrison,78.3,61,63,66,86,91,100,66,100,166
RVA Open,2014-06-01,Open Men's 77 kg,Nish Dalal,76.7,58,62,66,75,80,85,66,85,151
RVA Open,2014-06-01,Open Women's 63 kg,Loraine Baraki,61.8,52,56,61,83,87,87,61,87,148
RVA Open,2014-06-01,Open Women's 58 kg,Rachel Krumm,58,63,63,66,76,79,79,66,79,145
RVA Open,2014-06-01,Open Men's 85 kg,Nandalal Rasiah,82.1,55,59,61,75,79,81,61,81,142
RVA Open,2014-06-01,Open Women's 69 kg,Lindsey Jacoby,66,55,59,63,68,73,77,63,77,140
RVA Open,2014-06-01,Open Women's 63 kg,Dayna Heiser,61.3,58,60,62,70,74,77,62,77,139
RVA Open,2014-06-01,Open Women's +75 Kg,Tiffany Cox,87,53,56,61,65,70,74,61,74,135
RVA Open,2014-06-01,Open Women's 69 kg,Jordan Prieto,67.1,46,50,55,71,75,78,55,78,133
RVA Open,2014-06-01,Women's Masters (35-39) 48 kg,ANGELA TUCKER,47.9,53,56,57,68,71,74,57,74,131
RVA Open,2014-06-01,Open Women's 75 kg,Tatyana Maizel,69.8,50,55,59,59,65,69,59,69,128
RVA Open,2014-06-01,Open Women's +75 Kg,Cynthia Armstrong,76.3,50,54,57,65,68,71,57,71,128
RVA Open,2014-06-01,Open Women's 69 kg,Gabrielle Ocker,65.7,48,52,56,61,65,68,56,68,124
RVA Open,2014-06-01,Open Women's 63 kg,Casey Smith,62.1,49,51,51,66,69,71,51,71,122
RVA Open,2014-06-01,Open Women's 75 kg,Ashley Yap,72.5,45,49,53,60,64,68,53,68,121
RVA Open,2014-06-01,Open Women's 58 kg,Yi Foster,55.2,46,49,53,52,57,61,53,61,114
RVA Open,2014-06-01,Open Women's 69 kg,Laurin Bookout,68.5,43,47,51,54,59,63,51,63,114
RVA Open,2014-06-01,Open Women's 63 kg,Elaine Yap,61.1,42,45,50,55,60,63,50,63,113
RVA Open,2014-06-01,Open Women's 53 kg,Olivia Duran,52.1,40,45,50,58,58,60,50,60,110
RVA Open,2014-06-01,Open Women's 63 kg,Rachel Martin,59.3,42,42,46,53,57,62,46,62,108
RVA Open,2014-06-01,Open Women's 63 kg,Jessica Martel,62.1,46,48,48,56,60,60,48,60,108
RVA Open,2014-06-01,Women's Masters (40-44) 69 kg,Rise Wood,68.2,40,43,46,56,60,61,46,61,107
RVA Open,2014-06-01,Women's 16-17 Age Group 58 kg,Holly Forche,57.4,39,42,45,50,54,54,45,54,99
RVA Open,2014-06-01,Women's Masters (35-39) +75 kg,Amanda Verdin,75.2,38,41,41,47,51,56,41,56,97
RVA Open,2014-06-01,Women's Masters (45-49) 75 kg,April Mundt,71.6,40,43,44,48,51,52,44,52,96
RVA Open,2014-06-01,Open Women's 58 kg,Jazmin Delvalle,56.6,45,45,45,50,50,50,45,50,95
RVA Open,2014-06-01,Open Women's +75 Kg,Melinda Clark,79.7,35,38,40,48,52,54,40,54,94
RVA Open,2014-06-01,Women's Masters (40-44) 58 kg,Tania Pierce,53.8,35,37,39,44,47,48,39,48,87
