meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Doc Yogi Memorial,2016-03-19,Open Men's 77 kg,Dallas Tada,75.2,111,-116,-116,143,-150,-150,111,143,254
Doc Yogi Memorial,2016-03-19,Open Men's 77 kg,Jai Luna,72.9,105,-111,111,135,141,-145,111,141,252
Doc Yogi Memorial,2016-03-19,Open Men's 105 kg,Baba Merino,100.1,-111,111,-125,140,-150,-150,111,140,251
Doc Yogi Memorial,2016-03-19,Open Men's 94 kg,Christopher Dela Cruz,93.6,100,105,-110,140,-145,145,105,145,250
Doc Yogi Memorial,2016-03-19,Open Men's+105 kg,William Shreve,127.8,-100,100,105,140,145,-150,105,145,250
Doc Yogi Memorial,2016-03-19,Open Men's 85 kg,Kristopher Kahanu,83.5,-109,-109,109,139,-142,-144,109,139,248
Doc Yogi Memorial,2016-03-19,Open Men's 77 kg,Andrew Tipon,77,-107,-107,107,137,-140,-140,107,137,244
Doc Yogi Memorial,2016-03-19,Open Men's 94 kg,Jordan Spector,93.1,-115,116,-120,-126,128,-131,116,128,244
Doc Yogi Memorial,2016-03-19,Open Men's 85 kg,Keoni Wong,84.4,100,103,105,125,130,137,105,137,242
Doc Yogi Memorial,2016-03-19,Open Men's 69 kg,Jaymen Luna,69,92,98,100,130,140,-141,100,140,240
Doc Yogi Memorial,2016-03-19,Open Men's 77 kg,Jacob Kealoha,74.8,-100,-100,100,-135,140,-146,100,140,240
Doc Yogi Memorial,2016-03-19,Open Men's 94 kg,Austin Poff,87.8,100,-105,-105,125,130,140,100,140,240
Doc Yogi Memorial,2016-03-19,Open Men's 105 kg,Trent Ancog,97.3,92,97,104,127,132,-137,104,132,236
Doc Yogi Memorial,2016-03-19,Open Men's 105 kg,Kailipeleuli Hopkins,103.2,95,-100,100,125,130,136,100,136,236
Doc Yogi Memorial,2016-03-19,Open Men's 85 kg,Jordan Madamba,84.2,95,98,102,125,128,130,102,130,232
Doc Yogi Memorial,2016-03-19,Open Men's 69 kg,Johnny Cezar,68.8,103,-106,-106,126,-137,-137,103,126,229
Doc Yogi Memorial,2016-03-19,Open Men's 77 kg,Brandon Cezar,75.5,-100,100,-105,120,125,-128,100,125,225
Doc Yogi Memorial,2016-03-19,Open Men's 69 kg,Eric Edwin Cabbat,68.7,93,96,-100,120,125,-130,96,125,221
Doc Yogi Memorial,2016-03-19,Open Men's 77 kg,Joshua Baldovino,76.4,91,95,-98,121,126,-131,95,126,221
Doc Yogi Memorial,2016-03-19,Open Men's 94 kg,Mario Quezada,91.3,90,-95,-95,125,-130,130,90,130,220
Doc Yogi Memorial,2016-03-19,Open Men's 85 kg,Jordan Mirels,79.2,94,-100,-100,112,118,125,94,125,219
Doc Yogi Memorial,2016-03-19,Open Men's 56 kg,Brey Kobashigawa,55.6,95,101,-105,-115,115,-118,101,115,216
Doc Yogi Memorial,2016-03-19,Open Men's 105 kg,Kaikaika Teves,100.1,95,100,-105,-115,115,-125,100,115,215
Doc Yogi Memorial,2016-03-19,Open Men's 85 kg,anthony oreta,79.2,-85,85,90,-115,-118,120,90,120,210
Doc Yogi Memorial,2016-03-19,Open Men's 62 kg,Cal Fujii,61.3,87,91,-95,111,115,-119,91,115,206
Doc Yogi Memorial,2016-03-19,Open Men's 94 kg,Jace Luna,93.1,-85,85,-91,100,110,117,85,117,202
Doc Yogi Memorial,2016-03-19,Open Men's 77 kg,Luke Respicio,73.5,85,-88,-89,105,110,112,85,112,197
Doc Yogi Memorial,2016-03-19,Open Men's 105 kg,Jon Ehrenberg,94,77,-85,85,-105,105,-112,85,105,190
Doc Yogi Memorial,2016-03-19,Open Men's 77 kg,Nathan Fujimoto,76.2,81,86,-92,-98,98,-101,86,98,184
Doc Yogi Memorial,2016-03-19,Open Men's 105 kg,Bertram Kikuchi,97.2,75,-78,81,95,98,102,81,102,183
Doc Yogi Memorial,2016-03-19,Open Women's 69 kg,Sheylin Patao,68.8,70,72,-74,91,93,100,72,100,172
Doc Yogi Memorial,2016-03-19,Women's Masters (35-39) 63 kg,Amy Suh,62.5,73,76,-78,85,87,-89,76,87,163
Doc Yogi Memorial,2016-03-19,Open Men's 77 kg,Ryan Towata,76.7,68,71,-74,88,-91,92,71,92,163
Doc Yogi Memorial,2016-03-19,Women's 16-17 Age Group +75 kg,Leah Young,85.7,66,69,71,85,90,-93,71,90,161
Doc Yogi Memorial,2016-03-19,Open Women's +75 Kg,Jessica McMillion,118.1,69,71,73,88,-90,-90,73,88,161
Doc Yogi Memorial,2016-03-19,Open Women's 75 kg,Ariel Gaoiran,71.6,66,69,72,-88,88,-91,72,88,160
Doc Yogi Memorial,2016-03-19,Women's Masters (40-44) +75 kg,Tiffany Foley,77.2,63,-66,-67,85,-8,-88,63,85,148
Doc Yogi Memorial,2016-03-19,Open Men's 85 kg,Richard Marshall,83.5,45,50,55,76,83,90,55,90,145
Doc Yogi Memorial,2016-03-19,Open Men's 69 kg,Nainoa Irish,64.1,55,57,60,75,-80,80,60,80,140
Doc Yogi Memorial,2016-03-19,Open Men's 77 kg,Keaka Paleka,75.6,-113,-115,-115,135,140,-144,0,140,140
Doc Yogi Memorial,2016-03-19,Women's 16-17 Age Group 69 kg,Kela Kauhaahaa,65.7,55,-58,60,65,-71,72,60,72,132
Doc Yogi Memorial,2016-03-19,Open Women's 75 kg,Othelia Cavazos,73.9,49,53,-58,72,76,79,53,79,132
Doc Yogi Memorial,2016-03-19,Women's Masters (50-54) 58 kg,Loretta Kikuchi,57.4,53,56,-58,72,75,-77,56,75,131
Doc Yogi Memorial,2016-03-19,Open Women's 69 kg,Torye Cugal,67.5,-55,55,-57,75,-80,-81,55,75,130
Doc Yogi Memorial,2016-03-19,Open Men's 62 kg,Kolby Kikuchi,60.1,55,-59,-59,68,74,-80,55,74,129
Doc Yogi Memorial,2016-03-19,Open Women's 75 kg,Antonette Labausa,72.2,53,-56,-56,73,-76,-76,53,73,126
Doc Yogi Memorial,2016-03-19,Open Women's 75 kg,Kailah Buchanan,71.3,48,50,53,66,68,71,53,71,124
Doc Yogi Memorial,2016-03-19,Open Women's 63 kg,Liana Tanaka,61.5,47,-50,50,70,-73,73,50,73,123
Doc Yogi Memorial,2016-03-19,Open Women's +75 Kg,Amber Underwood,76.4,45,-50,52,63,66,70,52,70,122
Doc Yogi Memorial,2016-03-19,Open Women's 53 kg,Nicole Yamamoto,52.8,-53,53,-56,60,64,-67,53,64,117
Doc Yogi Memorial,2016-03-19,Women's Masters (40-44) 63 kg,Joanna Garcia Tablang,61,-50,50,-53,61,65,-69,50,65,115
Doc Yogi Memorial,2016-03-19,Open Men's 62 kg,Eleomar Cabbat,60,-90,-90,-90,-110,115,-125,0,115,115
Doc Yogi Memorial,2016-03-19,Open Women's 69 kg,Lauren Amano,66.3,41,-43,-43,60,64,68,41,68,109
Doc Yogi Memorial,2016-03-19,Open Women's 53 kg,Justine Amano,52.5,-38,38,44,53,58,-66,44,58,102
