meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
House of Weightlifting Open,2022-02-12,Open Men's 81kg,Trevor Owens,76.8,112,116,121,150,-157,-157,121,150,271
House of Weightlifting Open,2022-02-12,Open Men's 89kg,Glen Kalbaugh,88.2,112,117,122,135,140,-145,122,140,262
House of Weightlifting Open,2022-02-12,Open Men's 109kg,Mack Graham,108.6,-110,110,115,135,140,-146,115,140,255
House of Weightlifting Open,2022-02-12,Open Men's 89kg,Carlo Fiore,88.3,105,110,-115,135,140,145,110,145,255
House of Weightlifting Open,2022-02-12,Open Men's 102kg,Melky Perez,97,-98,98,102,128,133,-138,102,133,235
House of Weightlifting Open,2022-02-12,Open Men's 109kg,Marcin Cieslik,109,93,-98,98,125,133,-140,98,133,231
House of Weightlifting Open,2022-02-12,Open Men's 89kg,seth condon,85.5,90,95,-100,110,115,120,95,120,215
House of Weightlifting Open,2022-02-12,Open Women's 71kg,Alyssa Preidt,67.2,69,71,73,90,94,97,73,97,170
House of Weightlifting Open,2022-02-12,Men's Masters (50-54) 89kg,Donald Bigham,85,60,65,70,90,95,100,70,100,170
House of Weightlifting Open,2022-02-12,Junior Men's 96kg,Drew Klum,91.2,70,73,75,84,90,95,75,95,170
House of Weightlifting Open,2022-02-12,Open Women's 81kg,Ashlee Owens,79.3,69,-71,71,85,89,92,71,92,163
House of Weightlifting Open,2022-02-12,Open Women's 64kg,Kristen Geist,59.9,68,-71,-73,87,90,-94,68,90,158
House of Weightlifting Open,2022-02-12,Open Women's +87kg,Melanie Frankow,93.7,52,56,60,84,90,-93,60,90,150
House of Weightlifting Open,2022-02-12,Men's 16-17 Age Group 67kg,Caden Viar,64.6,61,64,-67,81,-84,-84,64,81,145
House of Weightlifting Open,2022-02-12,Women's 14-15 Age Group +76kg,Ansley Amore,99.3,61,-63,-63,71,74,-76,61,74,135
House of Weightlifting Open,2022-02-12,Men's 14-15 Age Group 67kg,Cayden Luby,64.9,47,50,53,70,75,80,53,80,133
House of Weightlifting Open,2022-02-12,Men's 14-15 Age Group 61kg,Sebastian Rose,56.1,-56,56,58,70,72,74,58,74,132
House of Weightlifting Open,2022-02-12,Men's 14-15 Age Group 81kg,Jackson Ireland,74.5,51,53,-57,68,71,75,53,75,128
House of Weightlifting Open,2022-02-12,Men's 16-17 Age Group 67kg,Carson Furr,62.6,50,53,55,70,72,-74,55,72,127
House of Weightlifting Open,2022-02-12,Open Women's 71kg,Anna Spencer,70,-49,49,54,63,66,68,54,68,122
House of Weightlifting Open,2022-02-12,Junior Women's 59kg,Rori Wilson,58.6,48,50,-52,60,62,-64,50,62,112
House of Weightlifting Open,2022-02-12,Junior Women's 64kg,Angelina  Midas,59.6,45,48,51,56,-60,60,51,60,111
House of Weightlifting Open,2022-02-12,Open Women's 64kg,Karen Nunez,64,44,46,-48,54,57,61,46,61,107
House of Weightlifting Open,2022-02-12,Open Men's 89kg,Jacob Penner,87.9,100,105,-110,0,0,0,105,0,105
House of Weightlifting Open,2022-02-12,Open Women's 64kg,Chandni Pandya,62.6,42,44,46,52,55,58,46,58,104
House of Weightlifting Open,2022-02-12,Junior Women's 71kg,Rebekah Hastings ,64.2,37,41,44,48,52,58,44,58,102
House of Weightlifting Open,2022-02-12,Open Women's 59kg,Rosey Leftwich,58.4,-38,38,-39,53,56,60,38,60,98
House of Weightlifting Open,2022-02-12,Open Women's 87kg,Sara-Danielle Newman,85.2,37,39,42,48,52,55,42,55,97
House of Weightlifting Open,2022-02-12,Men's 14-15 Age Group 55kg,MAURICIO VELASCO,50.8,-38,38,-40,44,46,48,38,48,86
House of Weightlifting Open,2022-02-12,Women's 14-15 Age Group 64kg,Sophie Bracewell,59.7,20,23,26,29,33,36,26,36,62
House of Weightlifting Open,2022-02-12,Men's 13 Under Age Group 36kg,Jackson Rose,32.2,26,27,-29,30,32,34,27,34,61
House of Weightlifting Open,2022-02-12,Women's Masters (35-39) +87kg,Jessica Lineberry,89,53,56,-59,0,0,0,56,0,56
House of Weightlifting Open,2022-02-12,Junior Women's 45kg,Kirsten Bracewell,44.3,-31,-31,-31,39,42,44,0,44,44
