meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
University of Oregon Fall Open (NUQ),2023-12-02,Open Men's 67kg,John Stang,66.05,105,110,0,125,140,0,110,140,250
University of Oregon Fall Open (NUQ),2023-12-02,Open Men's 61kg,Andy Lam,60.85,95,98,-101,110,-115,115,98,115,213
University of Oregon Fall Open (NUQ),2023-12-02,Junior Men's 73kg,Connor Chan,71.05,-88,89,93,110,115,118,93,118,211
University of Oregon Fall Open (NUQ),2023-12-02,Open Men's 81kg,George Faris,80.6,85,89,91,110,114,119,91,119,210
University of Oregon Fall Open (NUQ),2023-12-02,Open Men's 73kg,Jose Renteria,72.8,73,75,80,90,95,100,80,100,180
University of Oregon Fall Open (NUQ),2023-12-02,Women's Masters (40-44) 59kg,Mary Pond,59.05,-68,68,70,85,88,90,70,90,160
University of Oregon Fall Open (NUQ),2023-12-02,Junior Women's +87kg,Gianna Hagopian,91,60,63,66,77,80,-83,66,80,146
University of Oregon Fall Open (NUQ),2023-12-02,Junior Men's 73kg,Fraser Kelly,71.85,52,56,-59,65,69,73,56,73,129
University of Oregon Fall Open (NUQ),2023-12-02,Men's Masters (75-79) 96kg,Donald Nickell,95.25,45,50,55,60,65,70,55,70,125
University of Oregon Fall Open (NUQ),2023-12-02,Open Men's 61kg,Aden Marines,59.95,46,50,53,50,55,-60,53,55,108
University of Oregon Fall Open (NUQ),2023-12-02,Open Women's 76kg,Grace Johnson,73.05,43,45,47,57,59,-62,47,59,106
University of Oregon Fall Open (NUQ),2023-12-02,Junior Women's 64kg,Clara Galant,60.05,42,44,47,52,56,-60,47,56,103
University of Oregon Fall Open (NUQ),2023-12-02,Junior Women's 55kg,Tristan Kiyan,50.1,35,37,40,45,49,53,40,53,93
University of Oregon Fall Open (NUQ),2023-12-02,Women's Masters (60-64) 64kg,Sara Ferris,64,26,29,-30,36,38,40,29,40,69
University of Oregon Fall Open (NUQ),2023-12-02,Junior Women's 55kg,Taylor  Enright ,55.05,22,26,-30,35,37,40,26,40,66
University of Oregon Fall Open (NUQ),2023-12-02,Junior Women's 59kg,Sam Komer,58.7,25,27,-30,35,38,-41,27,38,65
University of Oregon Fall Open (NUQ),2023-12-02,Junior Women's 55kg,Amaya Carricaburu,54.65,20,22,-26,30,34,36,22,36,58
University of Oregon Fall Open (NUQ),2023-12-02,Junior Women's 87kg,Hope Berge,81.2,17,22,-25,27,29,32,22,32,54
University of Oregon Fall Open (NUQ),2023-12-02,Junior Women's 55kg,Ailin Castro,49.25,-30,-30,-30,35,38,41,0,41,0
