meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Badger Weightlifting Open,2017-04-29,Open Men's 105 kg,Thomas Bodnar,104,125,132,137,161,167,170,137,170,307
Badger Weightlifting Open,2017-04-29,Open Men's 105 kg,Alejandro Medina,104.2,130,-135,-138,160,168,171,130,171,301
Badger Weightlifting Open,2017-04-29,Open Men's 105 kg,Joe Flick,105,118,122,-125,-150,150,156,122,156,278
Badger Weightlifting Open,2017-04-29,Open Men's+105 kg,Jacob Ninneman,122,110,115,122,136,143,150,122,150,272
Badger Weightlifting Open,2017-04-29,Open Men's 94 kg,Paul Ralston,92.6,102,107,112,135,140,145,112,145,257
Badger Weightlifting Open,2017-04-29,Open Men's+105 kg,Miguel Quesada,145.4,92,97,102,117,124,131,102,131,233
Badger Weightlifting Open,2017-04-29,Open Men's 85 kg,Tom Steele,84.6,100,105,-110,120,127,-137,105,127,232
Badger Weightlifting Open,2017-04-29,Open Men's 105 kg,Tony Tromblay,104.2,95,-100,-100,130,135,-138,95,135,230
Badger Weightlifting Open,2017-04-29,Open Men's 77 kg,Kevin Bania,76,93,100,-105,117,123,127,100,127,227
Badger Weightlifting Open,2017-04-29,Open Men's 94 kg,Charlie Spry,93.4,98,-102,-105,123,128,-132,98,128,226
Badger Weightlifting Open,2017-04-29,Open Men's 94 kg,Joseph Paul,89.3,89,94,-100,115,121,-127,94,121,215
Badger Weightlifting Open,2017-04-29,Open Men's+105 kg,Matthew Prest,129.4,91,96,-101,116,-120,-123,96,116,212
Badger Weightlifting Open,2017-04-29,Open Men's+105 kg,Dimitrios Dimoulas,128.8,85,-88,91,-116,120,-125,91,120,211
Badger Weightlifting Open,2017-04-29,Open Men's+105 kg,Kenneth Homan,110.8,77,82,-86,116,121,126,82,126,208
Badger Weightlifting Open,2017-04-29,Open Men's 85 kg,Randy Feasel,81.6,-90,90,-95,110,117,-121,90,117,207
Badger Weightlifting Open,2017-04-29,Open Men's 105 kg,Samuel Zehnder,98.2,-80,82,85,110,115,120,85,120,205
Badger Weightlifting Open,2017-04-29,Open Men's 85 kg,Alex Burgy,84.2,80,83,86,99,105,107,86,107,193
Badger Weightlifting Open,2017-04-29,Open Men's 69 kg,Kevin Bowe,68.8,83,-86,86,103,-105,105,86,105,191
Badger Weightlifting Open,2017-04-29,Open Men's 69 kg,Daniel Borsdorf,68,-80,-80,80,100,-105,-107,80,100,180
Badger Weightlifting Open,2017-04-29,Open Men's 85 kg,Samuel Peterlik,81.6,-69,69,72,86,90,94,72,94,166
Badger Weightlifting Open,2017-04-29,Open Women's +90 kg,Rachel Lesorgen,95.6,66,-71,71,79,85,91,71,91,162
Badger Weightlifting Open,2017-04-29,Open Men's 105 kg,John HIntz,95.2,63,67,71,81,86,-91,71,86,157
Badger Weightlifting Open,2017-04-29,Open Men's 85 kg,John Blaser,84,-61,-61,61,86,90,94,61,94,155
Badger Weightlifting Open,2017-04-29,Open Men's 69 kg,Michael Parente,67.8,60,63,65,-80,80,83,65,83,148
Badger Weightlifting Open,2017-04-29,Open Women's +90 kg,Taylor Mclean,95.6,-65,65,-67,80,83,-85,65,83,148
Badger Weightlifting Open,2017-04-29,Women's Masters (35-39) 69 kg,Angela Sorensen,68,60,-65,65,77,-81,0,65,77,142
Badger Weightlifting Open,2017-04-29,Open Women's 69 kg,Renee Zernicke,67.4,54,58,-62,76,-80,81,58,81,139
Badger Weightlifting Open,2017-04-29,Open Women's 69 kg,Nadia Khan,64.8,54,58,-61,73,-77,77,58,77,135
Badger Weightlifting Open,2017-04-29,Open Women's 58 kg,Jenna Snider,56.8,54,-58,-59,73,77,80,54,80,134
Badger Weightlifting Open,2017-04-29,Open Women's 63 kg,Lucy Bergenthal,61.4,55,-60,61,-72,73,-77,61,73,134
Badger Weightlifting Open,2017-04-29,Open Women's 69 kg,Eryn Morrison,67.4,53,56,-58,70,74,78,56,78,134
Badger Weightlifting Open,2017-04-29,Women's Masters (35-39) 75 kg,Susan Hardel,75,58,-60,-60,70,72,74,58,74,132
Badger Weightlifting Open,2017-04-29,Open Women's 63 kg,Chelsey Bliss,62,54,-59,-62,73,-77,77,54,77,131
Badger Weightlifting Open,2017-04-29,Open Women's 69 kg,Jasmine Giles,68,51,55,-59,68,73,76,55,76,131
Badger Weightlifting Open,2017-04-29,Women's Masters (35-39) 90 kg,Katie Church,86.4,53,55,57,63,66,-69,57,66,123
Badger Weightlifting Open,2017-04-29,Women's Masters (40-44) 58 kg,Gillian Sakai,57.6,49,53,55,65,-69,-70,55,65,120
Badger Weightlifting Open,2017-04-29,Open Women's 69 kg,Samantha Stolzel,67.4,47,-51,51,61,64,-66,51,64,115
Badger Weightlifting Open,2017-04-29,Open Men's 94 kg,John Boylan,93.6,106,110,-115,0,0,0,110,0,110
Badger Weightlifting Open,2017-04-29,Open Men's 77 kg,Jonathan Goltz,72.6,40,45,-49,52,57,-62,45,57,102
Badger Weightlifting Open,2017-04-29,Women's Masters (40-44) 63 kg,Cynthia Hogan,62,-43,-43,43,48,52,55,43,55,98
Badger Weightlifting Open,2017-04-29,Open Men's 105 kg,David Sami,95.4,30,35,40,50,58,-61,40,58,98
Badger Weightlifting Open,2017-04-29,Women's Masters (45-49) 69 kg,RaLinda Ninham-Lamberies,66.6,36,38,-39,52,54,-57,38,54,92
Badger Weightlifting Open,2017-04-29,Open Men's 94 kg,Jon Peardon,90.1,-98,-98,-100,-127,0,0,0,0,0
