meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
CrossFit Fairbanks,2013-12-14,Open Men's 105 kg,Steve Barfield,100.6,85,90,95,103,107,107,95,107,202
CrossFit Fairbanks,2013-12-14,Open Men's 85 kg,Huck Hopper,81.8,85,85,93,95,100,108,93,108,201
CrossFit Fairbanks,2013-12-14,Open Men's 69 kg,Jacob Burkett,68.7,52,55,62,93,100,100,62,100,162
CrossFit Fairbanks,2013-12-14,Open Women's 69 kg,Chelsey-Jo Wilson,64.8,51,54,55,60,63,66,55,66,121
CrossFit Fairbanks,2013-12-14,Open Men's 69 kg,John Walters,68.8,45,47,51,59,61,65,51,65,116
CrossFit Fairbanks,2013-12-14,Open Women's +75 Kg,Kelsey Enochs,89.1,51,51,54,55,58,61,54,61,115
CrossFit Fairbanks,2013-12-14,Women's Masters (35-39) 69 kg,Briana Walters,66.2,38,40,45,55,55,57,45,57,102
CrossFit Fairbanks,2013-12-14,Women's Masters (40-44) +75 kg,Heather Eisenman,91,34,36,36,42,44,47,36,47,83
CrossFit Fairbanks,2013-12-14,Men's 13 Under Age Group 56 Kg,Gabriel Maglaqui,53.3,20,22,25,30,32,34,25,34,59
CrossFit Fairbanks,2013-12-14,Men's 13 Under Age Group 39kg,Riley Walters,39,15,15,16,23,25,26,16,26,42
