meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Iron Egg Autumn Classic,2012-10-20,Open Men's+105 kg,Raymond Khoury,134.7,100,105,110,125,130,135,110,135,245
Iron Egg Autumn Classic,2012-10-20,Open Men's 77 kg,Matthew Lucas,71.1,72,77,82,100,106,111,82,111,193
Iron Egg Autumn Classic,2012-10-20,Open Men's 94 kg,David McKay,91.7,80,80,85,92,97,105,85,105,190
Iron Egg Autumn Classic,2012-10-20,Open Men's 105 kg,Robert Hand,94.3,75,79,83,95,100,106,83,106,189
Iron Egg Autumn Classic,2012-10-20,Open Men's 85 kg,Rodney Riggs,82.9,70,74,78,90,100,105,78,105,183
Iron Egg Autumn Classic,2012-10-20,Open Men's 85 kg,Eric Cicci,82.3,70,75,82,80,85,91,82,91,173
Iron Egg Autumn Classic,2012-10-20,Open Men's 77 kg,James Bray,74.4,60,65,69,75,82,87,69,87,156
Iron Egg Autumn Classic,2012-10-20,Open Men's 85 kg,Gregory Soule,83.5,62,66,70,73,78,83,70,83,153
Iron Egg Autumn Classic,2012-10-20,Open Men's 94 kg,Kurtis McFarlane,86.1,60,65,71,74,78,81,71,81,152
Iron Egg Autumn Classic,2012-10-20,Open Men's 69 kg,Brian Oropallo,63.2,54,54,57,78,82,87,57,87,144
Iron Egg Autumn Classic,2012-10-20,Women's Masters (45-49) +75 kg,Linda Elstun,76,45,50,53,57,62,67,53,67,120
Iron Egg Autumn Classic,2012-10-20,Open Men's 77 kg,Mark McCormick,75.8,40,45,50,50,55,60,50,60,110
Iron Egg Autumn Classic,2012-10-20,Open Women's +75 Kg,Erin Carlson,77.5,40,42,45,55,60,65,45,65,110
Iron Egg Autumn Classic,2012-10-20,Open Women's 75 kg,Laura Parsons,70.2,40,42,45,55,60,63,45,63,108
Iron Egg Autumn Classic,2012-10-20,Women's 16-17 Age Group 53 kg,Brittany Shandor,52.9,28,31,34,39,42,45,34,45,79
Iron Egg Autumn Classic,2012-10-20,Women's 13 Under Age Group 44kg,Samantha Watkins,41.7,25,28,28,36,39,41,28,41,69
