meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
2012 Inner Strength Winter Meet,2012-12-08,Open Men's 94 kg,Dustin Holman,90.6,-93,-93,93,120,124,-127,93,124,217
2012 Inner Strength Winter Meet,2012-12-08,Open Men's 77 kg,Cory Sullivan,74.9,-75,80,84,98,103,107,84,107,191
2012 Inner Strength Winter Meet,2012-12-08,Open Men's 77 kg,Stefan Andermann,75.5,65,-75,75,85,-95,-100,75,85,160
2012 Inner Strength Winter Meet,2012-12-08,Open Men's 85 kg,Bill Waugh,83.7,50,52,54,65,70,74,54,74,128
2012 Inner Strength Winter Meet,2012-12-08,Open Men's 77 kg,Wes Jansen,69.7,52,-55,-56,70,75,-80,52,75,127
2012 Inner Strength Winter Meet,2012-12-08,Open Men's 94 kg,Perry Paulazzo,93.9,52,-55,-58,65,70,75,52,75,127
2012 Inner Strength Winter Meet,2012-12-08,Men's 14-15 Age Group 69 kg,Luke Snyder,63.4,-55,-55,56,-57,62,-65,56,62,118
2012 Inner Strength Winter Meet,2012-12-08,Open Men's 77 kg,Liam O'Brien,69.3,-38,38,40,46,48,50,40,50,90
2012 Inner Strength Winter Meet,2012-12-08,Men's 13 Under Age Group 39kg,Ulysses Yarbrough,36.4,-38,38,40,-46,46,49,40,49,89
2012 Inner Strength Winter Meet,2012-12-08,Women's Masters (65-69) 69 kg,Carol Adams,63.9,25,27,-29,34,36,38,27,38,65
2012 Inner Strength Winter Meet,2012-12-08,Women's 13 Under Age Group 48kg,Natalie Longmire-Kulis,47.7,26,28,30,28,30,32,30,32,62
2012 Inner Strength Winter Meet,2012-12-08,Women's Masters (55-59) 53 kg,Debbie Gold,49.3,23,25,-27,29,31,33,25,33,58
