meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Nike 2019 American Open Series 2,2019-07-28,Open Men's 96kg,Trevor Cuicchi,95.72,155,-160,-160,190,195,-200,155,195,350
Nike 2019 American Open Series 2,2019-07-28,Open Men's 102kg,David Garcia,101.4,150,154,-158,180,184,188,154,188,342
Nike 2019 American Open Series 2,2019-07-28,Open Men's 89kg,John Downey,87.72,145,150,-153,185,-193,-193,150,185,335
Nike 2019 American Open Series 2,2019-07-28,Open Men's 109kg,Austin Cahoy,108.1,141,145,-150,180,185,190,145,190,335
Nike 2019 American Open Series 2,2019-07-28,Open Men's 89kg,Travis Cooper,88.93,140,-145,147,180,-187,-195,147,180,327
Nike 2019 American Open Series 2,2019-07-28,Open Men's 109kg,Sean Rigsby,108.7,135,140,-143,180,186,-191,140,186,326
Nike 2019 American Open Series 2,2019-07-28,Open Men's 102kg,Christopher Peters,101.7,142,146,-150,-178,180,-184,146,180,326
Nike 2019 American Open Series 2,2019-07-28,Open Men's +109kg,Lawrence O'Hara,137.38,128,132,-136,171,176,183,132,183,315
Nike 2019 American Open Series 2,2019-07-28,Open Men's 109kg,travis hartman,103.35,137,-142,142,-167,167,170,142,170,312
Nike 2019 American Open Series 2,2019-07-28,Open Men's 109kg,Zachary Telander,106.8,135,139,-142,160,166,169,139,169,308
Nike 2019 American Open Series 2,2019-07-28,Open Men's 89kg,Onzy Elam II,88.85,128,-132,132,160,163,-166,132,163,295
Nike 2019 American Open Series 2,2019-07-28,Open Men's 102kg,Ben Catania,99.45,131,-136,-139,159,-164,-168,131,159,290
Nike 2019 American Open Series 2,2019-07-28,Open Men's 109kg,Adam White,103.6,-124,124,128,-155,156,162,128,162,290
Nike 2019 American Open Series 2,2019-07-28,Open Men's 81kg,Tylor Sanchez,80.35,118,124,127,-153,153,162,127,162,289
Nike 2019 American Open Series 2,2019-07-28,Open Men's 102kg,Dylan Bergschneider,101.65,-126,126,-130,151,156,162,126,162,288
Nike 2019 American Open Series 2,2019-07-28,Open Men's 73kg,Matthew McCullough,72.65,-120,121,126,150,155,160,126,160,286
Nike 2019 American Open Series 2,2019-07-28,Open Men's 96kg,Eugene Shem,94.29,113,118,123,143,-150,152,123,152,275
Nike 2019 American Open Series 2,2019-07-28,Open Men's 102kg,Stephen Trevino,96,120,-125,-125,150,154,-158,120,154,274
Nike 2019 American Open Series 2,2019-07-28,Open Men's 96kg,Zachary Seward,95.11,115,118,-121,-156,156,-161,118,156,274
Nike 2019 American Open Series 2,2019-07-28,Open Men's 89kg,Nowlan Savage,87.9,-115,115,-120,157,-164,-164,115,157,272
Nike 2019 American Open Series 2,2019-07-28,Open Men's 89kg,Sam Jay,88.1,116,121,-126,143,146,150,121,150,271
Nike 2019 American Open Series 2,2019-07-28,Open Men's 102kg,Joseph Kauhaahaa,98.85,112,117,121,144,149,-155,121,149,270
