meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
2019 Armor Championships,2019-06-08,Open Men's +109kg,Brendan Saltvick,124.5,115,-120,121,150,155,-160,121,155,276
2019 Armor Championships,2019-06-08,Open Men's 96kg,Zachary Rynders,93.6,110,116,126,140,0,0,126,140,266
2019 Armor Championships,2019-06-08,Open Men's 89kg,Travis Muraoka,83.3,92,96,-100,125,-130,-132,96,125,221
2019 Armor Championships,2019-06-08,Open Men's 73kg,Tyler Matievich,71.25,85,90,-95,115,-120,-122,90,115,205
2019 Armor Championships,2019-06-08,Open Women's 76kg,Brittany Brooks,73.8,77,80,-82,95,98,101,80,101,181
2019 Armor Championships,2019-06-08,Open Men's +109kg,Zachary Wright,121.25,68,72,-76,98,-102,106,72,106,178
2019 Armor Championships,2019-06-08,Open Men's 89kg,Geoffrey Kubitz,88.25,67,70,73,87,90,94,73,94,167
2019 Armor Championships,2019-06-08,Open Women's 87kg,Katherine Ford,86.7,-70,72,-76,84,87,91,72,91,163
2019 Armor Championships,2019-06-08,Open Women's 71kg,Andrea Van Cleve,69.05,-69,70,-72,87,90,-94,70,90,160
2019 Armor Championships,2019-06-08,Women's Masters (40-44) 71kg,Kimberly Renken,68,65,69,-71,84,87,90,69,90,159
2019 Armor Championships,2019-06-08,Open Women's 64kg,Laramie Eckerdt,64,-69,-69,69,83,85,-89,69,85,154
2019 Armor Championships,2019-06-08,Open Women's 71kg,Erica Honkonen,68.7,63,66,-69,-80,80,0,66,80,146
2019 Armor Championships,2019-06-08,Open Women's 87kg,holly gorman,84,59,61,63,74,76,77,63,77,140
2019 Armor Championships,2019-06-08,Women's Masters (40-44) 64kg,Joni Phillips,62.5,56,60,64,70,-75,75,64,75,139
2019 Armor Championships,2019-06-08,Open Women's 59kg,Katherine Baer,57.9,-59,-59,60,69,72,75,60,75,135
2019 Armor Championships,2019-06-08,Open Women's 71kg,Stephanie Quimby,70,58,60,-64,70,-75,-75,60,70,130
2019 Armor Championships,2019-06-08,Open Women's 76kg,Ekaterina Henderson,75.4,56,-59,-59,68,-71,72,56,72,128
2019 Armor Championships,2019-06-08,Open Women's 71kg,Sara Sampson,67.15,54,56,58,62,64,66,58,66,124
2019 Armor Championships,2019-06-08,Women's Masters (45-49) 87kg,Deljean Libby,85,53,55,-57,65,69,-73,55,69,124
2019 Armor Championships,2019-06-08,Open Men's 109kg,Sean Henderson,108.3,95,-100,102,-128,0,0,102,0,102
2019 Armor Championships,2019-06-08,Open Men's 102kg,Joseph Menz,101.85,92,96,-100,-112,-112,-112,96,0,96
2019 Armor Championships,2019-06-08,Open Men's 102kg,Sylvester -JaRon Ogletree,101.5,86,-90,-90,-115,-115,-115,86,0,86
2019 Armor Championships,2019-06-08,Women's Masters (35-39) 71kg,Katie Ziegler,71,-73,-75,-78,-95,-98,-98,0,0,0
