meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
2013 South Texas Open,2013-08-17,Open Men's 105 kg,Michael LaMantia,101.6,125,135,135,150,156,160,135,160,295
2013 South Texas Open,2013-08-17,Open Men's+105 kg,LeRoy Gardner,130.75,113,117,120,140,150,161,120,161,281
2013 South Texas Open,2013-08-17,Open Men's 94 kg,Billy Goodwin,93.6,120,125,127,140,150,150,127,150,277
2013 South Texas Open,2013-08-17,Open Men's+105 kg,Francis Kennedy,129.65,100,107,115,140,150,150,115,150,265
2013 South Texas Open,2013-08-17,Open Men's 105 kg,Stephen Galvan,104.2,107,112,115,138,140,145,115,145,260
2013 South Texas Open,2013-08-17,Open Men's 85 kg,Charles Keenan,83.2,115,117,118,135,140,140,118,140,258
2013 South Texas Open,2013-08-17,Open Men's 85 kg,Jordan Cook,84.8,114,119,120,137,137,137,120,137,257
2013 South Texas Open,2013-08-17,Open Men's 77 kg,Nicholas Dondzila,75.35,97,102,107,130,135,138,107,138,245
2013 South Texas Open,2013-08-17,Open Men's 77 kg,Blake Aulds,76.3,100,106,112,125,130,133,112,133,245
2013 South Texas Open,2013-08-17,Open Men's 69 kg,Dominic Stolle,68.55,102,107,110,122,127,130,110,130,240
2013 South Texas Open,2013-08-17,Open Men's 85 kg,Jeffrey Hajner,84.95,102,102,107,125,125,130,107,130,237
2013 South Texas Open,2013-08-17,Open Men's+105 kg,Ash Warren,108.85,90,95,101,125,133,135,101,135,236
2013 South Texas Open,2013-08-17,Open Men's 105 kg,Timothy Gabriel,104.7,90,95,100,130,130,130,100,130,230
2013 South Texas Open,2013-08-17,Men's 13 Under Age Group +69 Kg,Garret Taylor,105,88,94,98,120,126,132,98,132,230
2013 South Texas Open,2013-08-17,Open Men's 94 kg,Dominic Morais,93,95,100,100,120,125,125,100,125,225
2013 South Texas Open,2013-08-17,Open Men's 105 kg,Charles Cook,96.95,95,95,100,115,120,125,100,125,225
2013 South Texas Open,2013-08-17,Open Men's 105 kg,Michael Fudge,101.75,80,85,90,115,121,127,90,127,217
2013 South Texas Open,2013-08-17,Open Men's 85 kg,Ralph Ohland,84.1,90,90,90,115,120,125,90,125,215
2013 South Texas Open,2013-08-17,Open Men's 77 kg,Anthony McLaughlin,73.1,85,89,92,105,111,120,92,120,212
2013 South Texas Open,2013-08-17,Open Men's 105 kg,Matt Peppley,103.6,81,85,91,113,113,117,91,117,208
2013 South Texas Open,2013-08-17,Open Men's 94 kg,Howard Little,88.7,86,90,92,115,0,0,92,115,207
2013 South Texas Open,2013-08-17,Open Men's 69 kg,Dustin Ma,67.5,87,91,92,107,111,111,92,111,203
2013 South Texas Open,2013-08-17,Open Men's+105 kg,Adam Garcia,145.35,80,80,85,112,117,117,85,117,202
2013 South Texas Open,2013-08-17,Open Men's 85 kg,Jimmy Stewart,84.7,75,80,85,105,110,112,85,112,197
2013 South Texas Open,2013-08-17,Open Men's 85 kg,Luis Vargas,83.6,80,84,86,102,106,106,86,106,192
2013 South Texas Open,2013-08-17,Open Men's 62 kg,Ryan Gearld,61.5,71,75,80,100,105,110,80,110,190
