meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Icehouse Open,2019-09-28,Open Men's +109kg,Tyler Barnes,154.9,120,122,130,168,175,182,130,182,312
Icehouse Open,2019-09-28,Junior Men's 96kg,Chrisanto D'Agostino,94.4,122,126,-130,149,-155,-155,126,149,275
Icehouse Open,2019-09-28,Open Men's 89kg,Andrew Manning,87.8,105,111,116,131,139,146,116,146,262
Icehouse Open,2019-09-28,Open Men's 96kg,Alex Widmer,94.7,108,112,115,132,138,145,115,145,260
Icehouse Open,2019-09-28,Junior Men's 102kg,Austin Widmer,100.8,94,98,103,132,138,145,103,145,248
Icehouse Open,2019-09-28,Open Men's 81kg,Jordan Halvorson,80.4,106,108,110,125,130,130,110,130,240
Icehouse Open,2019-09-28,Open Men's 73kg,Christopher Yang,72.2,96,99,102,123,128,131,102,131,233
Icehouse Open,2019-09-28,Open Men's 81kg,Brady Stein,78.4,91,96,101,116,123,128,101,128,229
Icehouse Open,2019-09-28,Junior Men's 81kg,Quinton Vonesh,73.7,87,94,100,112,117,121,100,121,221
Icehouse Open,2019-09-28,Open Men's +109kg,Kyle Iverson,124.6,97,90,93,110,114,117,97,117,214
Icehouse Open,2019-09-28,Open Men's 81kg,Raymond Hathaway,76.8,70,77,85,110,120,125,85,125,210
Icehouse Open,2019-09-28,Open Men's 96kg,Chans Brown,94.2,70,73,77,96,98,105,77,105,182
Icehouse Open,2019-09-28,Open Men's 109kg,Jose Aguilar,108.7,72,72,74,92,96,98,74,98,172
Icehouse Open,2019-09-28,Junior Men's 73kg,Angus Wegge-Schlick,72.8,56,60,63,82,90,95,63,95,158
Icehouse Open,2019-09-28,Open Women's 81kg,Kaitlyn Barnes,80.1,58,62,65,70,70,77,65,77,142
Icehouse Open,2019-09-28,Women's Masters (35-39) +87kg,Gabrielle Feist,115.9,53,55,58,77,80,80,58,80,138
Icehouse Open,2019-09-28,Open Women's 81kg,Anna Clark,79.5,50,52,55,65,70,73,55,73,128
Icehouse Open,2019-09-28,Women's Masters (35-39) 64kg,Beth Mettler,63.2,50,52,55,63,68,70,55,70,125
Icehouse Open,2019-09-28,Open Women's +87kg,Holly Rust,110.8,45,48,51,61,64,67,51,67,118
Icehouse Open,2019-09-28,Junior Women's 76kg,Cate Satoris,73,43,46,49,54,56,60,49,60,109
Icehouse Open,2019-09-28,Open Women's +87kg,Theresa Klingbile,115,40,43,45,55,58,60,45,60,105
Icehouse Open,2019-09-28,Open Women's 64kg,Alexandra Vruno,60.7,40,40,40,54,56,57,40,57,97
Icehouse Open,2019-09-28,Open Women's +87kg,Amber Smith,90.3,32,36,38,49,53,53,38,53,91
Icehouse Open,2019-09-28,Open Women's 81kg,Jesse Salyers,80.5,29,31,33,34,37,38,33,38,71
Icehouse Open,2019-09-28,Open Women's +87kg,Megan Sullivan,91.1,26,28,30,30,34,37,30,37,67
