meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Coffee Qualifier,2020-10-30,Men's 16-17 Age Group 81kg,Rhett Robinson,79.35,82,85,88,107,110,113,88,113,201
Coffee Qualifier,2020-10-30,Men's 16-17 Age Group 96kg,Gavin Knight,95.92,75,78,81,102,106,109,81,109,190
Coffee Qualifier,2020-10-30,Men's 16-17 Age Group 81kg,Thomas Webb,80.95,71,74,77,94,99,102,77,102,179
Coffee Qualifier,2020-10-30,Men's 16-17 Age Group 73kg,Justin Thompson,71.8,72,75,-78,97,100,102,75,102,177
Coffee Qualifier,2020-10-30,Men's 16-17 Age Group 67kg,Dedrick Flagg,63.1,72,75,-78,94,97,100,75,100,175
Coffee Qualifier,2020-10-30,Men's 16-17 Age Group 67kg,Trevor Stephenson,65.9,72,75,-78,87,91,-94,75,91,166
Coffee Qualifier,2020-10-30,Men's 14-15 Age Group 67kg,Micale Smith,64.1,70,73,-75,80,84,-90,73,84,157
Coffee Qualifier,2020-10-30,Men's 14-15 Age Group 61kg,Range Robinson,57,65,68,70,77,81,84,70,84,154
Coffee Qualifier,2020-10-30,Women's 16-17 Age Group 81kg,Yasmine Gaskin,77.3,46,48,50,67,70,73,50,73,123
Coffee Qualifier,2020-10-30,Women's 16-17 Age Group 76kg,Keilona Bennett,73.15,48,50,52,58,61,64,52,64,116
Coffee Qualifier,2020-10-30,Women's 16-17 Age Group 55kg,Kayla Ricketson,54.7,39,41,43,48,51,53,43,53,96
Coffee Qualifier,2020-10-30,Men's 13 Under Age Group 44kg,Noah Booth,42.5,19,20,-21,27,29,-30,20,29,49
Coffee Qualifier,2020-10-30,Men's 13 Under Age Group 61kg,Ronnie Lewis,59.7,18,19,-20,21,23,-24,19,23,42
