meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
2014 American Record Makers Weightlifting Competition,2014-01-26,Open Men's 94 kg,Istvan Dioszegi,93.7,152,152,157,170,178,183,157,183,340
2014 American Record Makers Weightlifting Competition,2014-01-26,Open Men's 85 kg,Anthony Pomponio,84.47,142,147,151,170,178,181,151,181,332
2014 American Record Makers Weightlifting Competition,2014-01-26,Open Men's 77 kg,Jacob Heighes,76.05,115,121,128,138,141,145,128,145,273
2014 American Record Makers Weightlifting Competition,2014-01-26,Open Men's 85 kg,Anthony Vong,80.32,110,110,115,135,140,142,115,142,257
2014 American Record Makers Weightlifting Competition,2014-01-26,Open Men's 77 kg,Jonathan Renker,73.76,95,100,105,120,125,127,105,127,232
2014 American Record Makers Weightlifting Competition,2014-01-26,Open Men's 69 kg,Alan Siebuhr,68.19,85,90,95,100,110,115,95,115,210
2014 American Record Makers Weightlifting Competition,2014-01-26,Open Women's 75 kg,Katie Crowe,70.34,75,80,81,95,98,101,81,101,182
2014 American Record Makers Weightlifting Competition,2014-01-26,Open Women's +75 Kg,Kristen Garcia,81.2,73,76,80,90,95,100,80,100,180
2014 American Record Makers Weightlifting Competition,2014-01-26,Open Women's 63 kg,Karla Hernandez Leon,62.46,71,74,75,95,100,103,75,103,178
2014 American Record Makers Weightlifting Competition,2014-01-26,Open Women's 75 kg,Crystal Plouffe,74.01,70,72,75,93,97,100,75,100,175
2014 American Record Makers Weightlifting Competition,2014-01-26,Women's Masters (35-39) 75 kg,Evelyn Kaiwi-Hernandez,74.24,68,73,74,90,90,95,74,95,169
2014 American Record Makers Weightlifting Competition,2014-01-26,Open Men's+105 kg,Ronald Phelps,157.04,65,65,71,90,95,95,71,95,166
2014 American Record Makers Weightlifting Competition,2014-01-26,Women's Masters (40-44) 75 kg,Katherine Redcher Bowling,74.33,65,68,70,85,90,93,70,93,163
2014 American Record Makers Weightlifting Competition,2014-01-26,Open Women's 58 kg,Jenny Hwa,56.8,66,69,71,84,87,90,71,90,161
2014 American Record Makers Weightlifting Competition,2014-01-26,Women's Masters (35-39) 58 kg,Veronica Aguila,57.52,62,65,68,77,82,85,68,85,153
2014 American Record Makers Weightlifting Competition,2014-01-26,Open Men's 56 kg,Troy Tom,55.02,53,55,58,70,72,74,58,74,132
