meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
2024 Minnesota High School State Championships,2024-03-09,Junior Men's 102kg,August Wagner,96.4,115,120,-125,145,152,-158,120,152,272
2024 Minnesota High School State Championships,2024-03-09,Junior Men's 81kg,Owen Barkley,80.1,100,106,109,135,-146,146,109,146,255
2024 Minnesota High School State Championships,2024-03-09,Junior Men's 109kg,Jovian Tupy,105.5,-110,110,-120,145,-151,-151,110,145,255
2024 Minnesota High School State Championships,2024-03-09,Men's 16-17 Age Group 89kg,Micah Laska,87,105,110,-115,130,135,-140,110,135,245
2024 Minnesota High School State Championships,2024-03-09,Junior Men's +109kg,Brayden Sjoblom,109.3,90,93,96,120,135,143,96,143,239
2024 Minnesota High School State Championships,2024-03-09,Junior Men's 73kg,Gordon olshanski,72.7,93,97,100,122,125,-130,100,125,225
2024 Minnesota High School State Championships,2024-03-09,Men's 16-17 Age Group 81kg,Stone Larson,79.4,97,-101,-101,125,-132,-133,97,125,222
2024 Minnesota High School State Championships,2024-03-09,Junior Men's 89kg,Lucas Bishop,84.4,90,94,99,112,116,121,99,121,220
2024 Minnesota High School State Championships,2024-03-09,Men's 16-17 Age Group 96kg,Landon Schulz,95.3,90,93,-97,117,122,125,93,125,218
2024 Minnesota High School State Championships,2024-03-09,Men's 16-17 Age Group 96kg,Carter Mayer,94,90,95,-100,115,123,-130,95,123,218
2024 Minnesota High School State Championships,2024-03-09,Junior Men's 102kg,Logan Prescott,99,90,93,-95,117,120,124,93,124,217
2024 Minnesota High School State Championships,2024-03-09,Junior Men's 73kg,Caleb Grawe,72.5,90,-93,-94,123,126,-130,90,126,216
2024 Minnesota High School State Championships,2024-03-09,Junior Men's 102kg,William Riddel,97.3,93,-96,97,-115,116,119,97,119,216
2024 Minnesota High School State Championships,2024-03-09,Junior Men's 96kg,Sam Anderson,93.5,94,-100,100,115,-125,-125,100,115,215
2024 Minnesota High School State Championships,2024-03-09,Junior Men's 89kg,Hayden Egner,83.4,90,-94,95,114,-120,120,95,120,215
2024 Minnesota High School State Championships,2024-03-09,Men's 16-17 Age Group 96kg,James Huseth,90.7,90,93,97,-117,117,-123,97,117,214
2024 Minnesota High School State Championships,2024-03-09,Men's 16-17 Age Group +102kg,Adam Hanson ,125.3,84,87,-91,114,-117,120,87,120,207
2024 Minnesota High School State Championships,2024-03-09,Junior Men's 73kg,Tegan Mellgren,72.6,92,95,-100,-111,-111,111,95,111,206
2024 Minnesota High School State Championships,2024-03-09,Men's 16-17 Age Group +102kg,Othmaan Rajab,107.4,-80,80,83,115,120,-125,83,120,203
2024 Minnesota High School State Championships,2024-03-09,Men's 16-17 Age Group +102kg,Philip Nti,105.5,81,-84,84,109,113,-118,84,113,197
2024 Minnesota High School State Championships,2024-03-09,Junior Men's 109kg,Joseph  Mousseau,106.7,85,-89,-90,105,112,-117,85,112,197
2024 Minnesota High School State Championships,2024-03-09,Junior Men's +109kg,Tyler Frey,109.1,75,80,83,-108,108,-111,83,108,191
2024 Minnesota High School State Championships,2024-03-09,Men's 16-17 Age Group 102kg,Kaleb Williams,100.4,73,76,-79,96,100,-104,76,100,176
2024 Minnesota High School State Championships,2024-03-09,Men's 16-17 Age Group +102kg,Brady McCloud,109.9,74,77,-80,90,93,96,77,96,173
2024 Minnesota High School State Championships,2024-03-09,Men's 16-17 Age Group 102kg,Dahsen McCloud,99.3,73,75,-78,90,94,-98,75,94,169
2024 Minnesota High School State Championships,2024-03-09,Men's 16-17 Age Group 89kg,Nicholas Guille,86,-78,78,-82,90,-95,-100,78,90,168
2024 Minnesota High School State Championships,2024-03-09,Junior Men's 61kg,Colton Rathke,59.6,70,73,76,90,-96,-96,76,90,166
2024 Minnesota High School State Championships,2024-03-09,Men's 16-17 Age Group 81kg,Miguel Romero,78.4,-57,57,65,83,90,100,65,100,165
2024 Minnesota High School State Championships,2024-03-09,Junior Women's 64kg,Ruth Harris,62.4,66,69,72,88,91,93,72,93,165
2024 Minnesota High School State Championships,2024-03-09,Junior Women's 76kg,Rubie Dobbins,74.1,65,68,72,89,93,-97,72,93,165
2024 Minnesota High School State Championships,2024-03-09,Men's 16-17 Age Group 81kg,Jack Ford,79.7,64,67,70,88,92,94,70,94,164
2024 Minnesota High School State Championships,2024-03-09,Men's 14-15 Age Group 73kg,Evan Miller,69.5,69,-73,73,80,85,90,73,90,163
2024 Minnesota High School State Championships,2024-03-09,Men's 16-17 Age Group +102kg,Aiden Struck,107,61,64,-67,90,95,99,64,99,163
2024 Minnesota High School State Championships,2024-03-09,Men's 16-17 Age Group +102kg,Skylar Headding,104.5,-70,70,-74,85,92,-100,70,92,162
2024 Minnesota High School State Championships,2024-03-09,Men's 16-17 Age Group 81kg,Payton Bartos,74.7,65,69,74,80,86,-92,74,86,160
2024 Minnesota High School State Championships,2024-03-09,Men's 16-17 Age Group 96kg,Patrick Langfeldt,95.6,72,73,75,84,-92,-100,75,84,159
2024 Minnesota High School State Championships,2024-03-09,Junior Men's 67kg,Ian Bamford,65.5,63,-67,68,85,89,91,68,91,159
2024 Minnesota High School State Championships,2024-03-09,Men's 14-15 Age Group 89kg,Andy Arntson,88.7,66,-69,-69,86,-90,92,66,92,158
2024 Minnesota High School State Championships,2024-03-09,Men's 16-17 Age Group 61kg,Elijah Hathaway,61,-70,70,-72,80,87,-95,70,87,157
2024 Minnesota High School State Championships,2024-03-09,Junior Men's 67kg,Seth Knutson,65.8,68,71,-73,85,-89,-90,71,85,156
2024 Minnesota High School State Championships,2024-03-09,Men's 16-17 Age Group 73kg,Ethan Anderson,68.5,64,-69,69,-80,85,-90,69,85,154
2024 Minnesota High School State Championships,2024-03-09,Men's 16-17 Age Group 73kg,Riley Maier,72.5,59,-62,63,81,84,-92,63,84,147
2024 Minnesota High School State Championships,2024-03-09,Men's 16-17 Age Group 67kg,Clinton Otto,66.2,64,-68,68,78,-84,-90,68,78,146
2024 Minnesota High School State Championships,2024-03-09,Men's 14-15 Age Group 55kg,Eli Vossen,52.9,-65,65,-74,70,75,77,65,77,142
2024 Minnesota High School State Championships,2024-03-09,Men's 16-17 Age Group 61kg,Logan Kraby,59.5,63,-65,-65,76,79,-81,63,79,142
2024 Minnesota High School State Championships,2024-03-09,Junior Women's 76kg,Mckenzie Baker,74,58,61,-64,78,81,-85,61,81,142
2024 Minnesota High School State Championships,2024-03-09,Men's 16-17 Age Group 61kg,Evan Lindenfelser,60.5,56,-59,59,76,-80,80,59,80,139
2024 Minnesota High School State Championships,2024-03-09,Junior Women's 76kg,Addison Richter,74.7,58,61,64,70,-74,74,64,74,138
2024 Minnesota High School State Championships,2024-03-09,Men's 16-17 Age Group 61kg,Scott Froebe,58.1,58,61,-64,73,-77,77,61,77,138
2024 Minnesota High School State Championships,2024-03-09,Women's 16-17 Age Group 71kg,Dana Barsness,70.7,55,-60,-62,74,79,-82,55,79,134
2024 Minnesota High School State Championships,2024-03-09,Junior Women's 81kg,Sara Auger,79.9,53,57,60,68,-71,71,60,71,131
2024 Minnesota High School State Championships,2024-03-09,Women's 16-17 Age Group 81kg,Nevaeh Kellerman,80.9,53,57,-60,67,71,-75,57,71,128
2024 Minnesota High School State Championships,2024-03-09,Junior Women's 87kg,Maia Deal,84.6,-55,56,-58,67,70,72,56,72,128
2024 Minnesota High School State Championships,2024-03-09,Men's 14-15 Age Group 61kg,Noah Delk,57.5,52,54,55,68,71,-73,55,71,126
2024 Minnesota High School State Championships,2024-03-09,Junior Women's 71kg,Ayris Collins,68.8,49,52,-56,65,-72,72,52,72,124
2024 Minnesota High School State Championships,2024-03-09,Women's 16-17 Age Group 71kg,Addison Miller,70.8,48,52,55,68,-71,-71,55,68,123
2024 Minnesota High School State Championships,2024-03-09,Junior Women's 87kg,Rachel Wehrman,81.2,53,55,-58,67,-70,-72,55,67,122
2024 Minnesota High School State Championships,2024-03-09,Women's 14-15 Age Group 59kg,Addison Eicher,57.9,51,54,-57,65,-70,-72,54,65,119
2024 Minnesota High School State Championships,2024-03-09,Junior Women's +87kg,Toutou Axvig,93,48,51,-54,-68,68,-71,51,68,119
2024 Minnesota High School State Championships,2024-03-09,Women's 16-17 Age Group +81kg,Kallie Otto,131.4,48,51,54,63,-67,-70,54,63,117
2024 Minnesota High School State Championships,2024-03-09,Women's 16-17 Age Group 81kg,Chloe Krinkie,78.9,51,-54,-55,-65,65,-70,51,65,116
2024 Minnesota High School State Championships,2024-03-09,Men's 16-17 Age Group 49kg,Mason Muench,48.4,50,-53,-55,-65,-65,65,50,65,115
2024 Minnesota High School State Championships,2024-03-09,Junior Women's 64kg,Victoria Cvancara,62.5,44,47,50,61,65,-68,50,65,115
2024 Minnesota High School State Championships,2024-03-09,Men's 16-17 Age Group 55kg,Andy Duong,55,50,-53,-53,62,64,-67,50,64,114
2024 Minnesota High School State Championships,2024-03-09,Junior Women's 59kg,Kaitlyn Kick,58.6,-49,-49,49,-65,65,-70,49,65,114
2024 Minnesota High School State Championships,2024-03-09,Junior Women's 59kg,Ruby Evans,55.9,-51,51,53,60,-63,-64,53,60,113
2024 Minnesota High School State Championships,2024-03-09,Women's 16-17 Age Group +81kg,Gracie Rustad,96.2,-46,46,49,57,-61,63,49,63,112
2024 Minnesota High School State Championships,2024-03-09,Men's 14-15 Age Group 49kg,Wyatt Nelson,48.7,-45,-45,45,61,64,66,45,66,111
2024 Minnesota High School State Championships,2024-03-09,Junior Women's 64kg,Lauren Bachmeier,63.5,43,46,50,55,-58,58,50,58,108
2024 Minnesota High School State Championships,2024-03-09,Men's 16-17 Age Group 55kg,Oskar Jensen,52.4,46,-48,48,56,59,-62,48,59,107
2024 Minnesota High School State Championships,2024-03-09,Women's 14-15 Age Group 64kg,Helen Jager,63,42,44,-46,-53,53,57,44,57,101
2024 Minnesota High School State Championships,2024-03-09,Women's 16-17 Age Group 76kg,Chelsi Morical,76,39,-42,43,51,54,57,43,57,100
2024 Minnesota High School State Championships,2024-03-09,Junior Women's 55kg,Hailey Parish,54.5,-42,-42,42,55,57,-60,42,57,99
2024 Minnesota High School State Championships,2024-03-09,Women's 16-17 Age Group 64kg,Caroline Thoresen,62.3,36,39,43,52,55,-58,43,55,98
2024 Minnesota High School State Championships,2024-03-09,Women's 16-17 Age Group 71kg,Alexis Scheid,67.6,40,43,-45,52,55,-57,43,55,98
2024 Minnesota High School State Championships,2024-03-09,Junior Women's 55kg,Isabella Bilyeu,51.4,40,42,-44,-56,56,-60,42,56,98
2024 Minnesota High School State Championships,2024-03-09,Women's 14-15 Age Group 64kg,Annika Meier,60.2,40,42,-45,50,54,-60,42,54,96
2024 Minnesota High School State Championships,2024-03-09,Women's 16-17 Age Group 59kg,Lila Volovsek,57.9,39,41,43,-51,53,-55,43,53,96
2024 Minnesota High School State Championships,2024-03-09,Women's 16-17 Age Group 49kg,Angelica Benitez,49,38,40,-42,48,51,-55,40,51,91
2024 Minnesota High School State Championships,2024-03-09,Women's 14-15 Age Group 59kg,Macie Olson,58,38,40,-41,48,-50,50,40,50,90
2024 Minnesota High School State Championships,2024-03-09,Women's 16-17 Age Group 55kg,Rylie Richards,54.8,34,37,-39,49,51,-54,37,51,88
2024 Minnesota High School State Championships,2024-03-09,Men's 14-15 Age Group 49kg,Breck Mongeon,48.8,33,36,-38,45,49,52,36,52,88
2024 Minnesota High School State Championships,2024-03-09,Women's 16-17 Age Group 55kg,Teagan Bishop,53.1,33,36,38,43,-49,49,38,49,87
2024 Minnesota High School State Championships,2024-03-09,Women's 14-15 Age Group 45kg,Jazlyn Benitez,43.2,33,35,37,45,47,49,37,49,86
