meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
NRG Weightlifting Championship,2016-01-23,Open Men's 105 kg,Stanley Bastien,94,115,-122,122,135,141,-146,122,141,263
NRG Weightlifting Championship,2016-01-23,Open Men's 85 kg,Murphy Wilson,84.2,118,-122,-122,140,143,-146,118,143,261
NRG Weightlifting Championship,2016-01-23,Open Men's 69 kg,Steven Hilburn,68.1,93,98,103,-125,128,-137,103,128,231
NRG Weightlifting Championship,2016-01-23,Open Men's+105 kg,Peter Drauden,110,90,95,-100,110,114,118,95,118,213
NRG Weightlifting Championship,2016-01-23,Open Men's 105 kg,John Mata,100.5,-80,80,90,105,115,120,90,120,210
NRG Weightlifting Championship,2016-01-23,Open Men's 77 kg,Sebastian Garza,75.8,90,93,-95,115,-118,-118,93,115,208
NRG Weightlifting Championship,2016-01-23,Open Men's 105 kg,Shermonte Brooks,103.1,90,-95,95,109,-115,-115,95,109,204
NRG Weightlifting Championship,2016-01-23,Open Men's 94 kg,Kevin Lockwood,92.9,80,-83,83,95,-100,100,83,100,183
NRG Weightlifting Championship,2016-01-23,Open Women's 75 kg,Kara Hobbs,73.9,-77,77,-80,95,-100,-100,77,95,172
NRG Weightlifting Championship,2016-01-23,Open Men's+105 kg,Michael Morale,116.8,-135,-135,-135,160,-170,-170,0,160,160
NRG Weightlifting Championship,2016-01-23,Open Women's 75 kg,Alex Germain,74.6,63,66,69,80,85,91,69,91,160
NRG Weightlifting Championship,2016-01-23,Open Men's+105 kg,Jonathan Denison,182.4,65,68,72,80,83,-85,72,83,155
NRG Weightlifting Championship,2016-01-23,Open Women's 69 kg,Megan Munsell,66.4,56,58,61,69,74,80,61,80,141
NRG Weightlifting Championship,2016-01-23,Open Women's 63 kg,TORI COLEMAN,61.4,-56,56,-58,70,74,80,56,80,136
NRG Weightlifting Championship,2016-01-23,Open Women's 75 kg,Michelle Garcia,70.5,-57,58,-61,75,78,-80,58,78,136
NRG Weightlifting Championship,2016-01-23,Open Women's 53 kg,Carianne Cregar,52.2,58,60,-62,-74,74,-76,60,74,134
NRG Weightlifting Championship,2016-01-23,Open Women's 69 kg,Hala Mouneimne,68.4,55,58,-60,68,71,-74,58,71,129
NRG Weightlifting Championship,2016-01-23,Open Women's 69 kg,Amanda Whiting,64.7,47,49,51,68,70,73,51,73,124
NRG Weightlifting Championship,2016-01-23,Open Women's 63 kg,Kaylin Kelley,61.3,-50,50,52,68,71,-74,52,71,123
NRG Weightlifting Championship,2016-01-23,Open Women's 58 kg,Sarah Maze,57.3,-54,54,-56,65,69,-73,54,69,123
NRG Weightlifting Championship,2016-01-23,Women's Masters (50-54) +75 kg,Gina Rios,93.8,45,48,50,58,62,66,50,66,116
NRG Weightlifting Championship,2016-01-23,Women's Masters (35-39) 69 kg,Jessica Zamora,68,42,-45,45,57,61,-66,45,61,106
NRG Weightlifting Championship,2016-01-23,Open Women's 69 kg,Jennifer Kiley,64.6,40,42,-45,52,55,58,42,58,100
NRG Weightlifting Championship,2016-01-23,Women's 13 Under Age Group 44kg,Kalee Mays,43.3,36,38,40,46,48,50,40,50,90
