meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
2021 Tri-City March In House Open,2021-03-15,Men's 16-17 Age Group 89kg,Jake Kroyer,87.3,47,50,53,62,65,69,53,69,122
2021 Tri-City March In House Open,2021-03-14,Men's 16-17 Age Group 67kg,jaxson allen,66.6,44,46,-48,52,54,57,46,57,103
2021 Tri-City March In House Open,2021-03-10,Junior Women's 59kg,Alexis Neubauer,57.4,-40,40,-42,49,51,-53,40,51,91
2021 Tri-City March In House Open,2021-03-13,Junior Women's +87kg,Elizabeth Odenthal,100.8,30,33,38,45,47,52,38,52,90
2021 Tri-City March In House Open,2021-03-12,Junior Women's 64kg,ella rise,62.4,33,35,-37,45,47,50,35,50,85
2021 Tri-City March In House Open,2021-03-11,Junior Women's 59kg,Madeline Kempenich,57.9,-34,-34,34,43,45,48,34,48,82
2021 Tri-City March In House Open,2021-03-06,Women's 14-15 Age Group 55kg,Morgan Meier,50.9,-28,28,30,43,-45,45,30,45,75
2021 Tri-City March In House Open,2021-03-07,Women's 14-15 Age Group 71kg,Lucy Fleek,66.4,26,29,29,36,-38,-38,29,36,65
2021 Tri-City March In House Open,2021-03-09,Junior Women's 55kg,kyra newman,49.5,18,20,-22,24,26,-28,20,26,46
2021 Tri-City March In House Open,2021-03-08,Women's 14-15 Age Group 71kg,Caleigh Hoefs,66,-30,-30,-30,37,39,42,0,42,42
