meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
2022-23 HBC Development Meet,2022-11-12,Open Men's 96kg,Samuel Fife,89.5,100,105,110,140,145,151,110,151,261
2022-23 HBC Development Meet,2022-11-12,Junior Men's 89kg,Alexander Erdelac,88.2,95,100,-103,120,125,130,100,130,230
2022-23 HBC Development Meet,2022-11-12,Junior Men's 73kg,Stephen Warner,70.9,92,97,-100,117,122,125,97,125,222
2022-23 HBC Development Meet,2022-11-12,Men's 16-17 Age Group 73kg,Taiham Khan,69.4,72,-77,77,92,96,-97,77,96,173
2022-23 HBC Development Meet,2022-11-12,Junior Men's 109kg,Peyton Bailey ,104.3,60,65,70,90,95,100,70,100,170
2022-23 HBC Development Meet,2022-11-12,Junior Women's 64kg,Patricia Eliscupides,63.8,-62,65,-70,75,80,-83,65,80,145
2022-23 HBC Development Meet,2022-11-12,Women's 16-17 Age Group 49kg,Martina Eliscupides,45.6,35,40,45,50,55,58,45,58,103
2022-23 HBC Development Meet,2022-11-12,Men's 14-15 Age Group 67kg,Britton Sorci,61.3,35,40,-42,50,55,-60,40,55,95
2022-23 HBC Development Meet,2022-11-12,Men's 14-15 Age Group 55kg,Joshua Eliscupides,52.4,30,-35,-35,40,45,47,30,47,77
2022-23 HBC Development Meet,2022-11-12,Open Men's 73kg,Nkosi Bradford,72.6,90,-95,95,-125,-125,-125,95,0,0
