meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Spring Cleaning Open 4,2018-05-20,Open Men's 94 kg,Brennen Colwell,93.4,118,-122,122,158,163,167,122,167,289
Spring Cleaning Open 4,2018-05-20,Open Men's 85 kg,Emre Ortakci,83.7,105,110,115,130,140,150,115,150,265
Spring Cleaning Open 4,2018-05-20,Open Men's 77 kg,Josh Brown,76.7,109,115,-120,140,145,-150,115,145,260
Spring Cleaning Open 4,2018-05-20,Open Men's 77 kg,James Kane,76.9,107,-111,111,-137,137,-141,111,137,248
Spring Cleaning Open 4,2018-05-20,Open Men's 85 kg,Sean Shewman,83.7,102,105,-108,129,131,-132,105,131,236
Spring Cleaning Open 4,2018-05-20,Open Men's 85 kg,Christopher Arroyo,84.9,-91,91,-95,117,122,-127,91,122,213
Spring Cleaning Open 4,2018-05-20,Open Men's 77 kg,Derek Palmerton,75.8,-90,94,-98,110,-115,115,94,115,209
Spring Cleaning Open 4,2018-05-20,Open Women's 90 kg,Natalie Wong,89.8,82,86,-91,96,102,110,86,110,196
Spring Cleaning Open 4,2018-05-20,Open Men's+105 kg,Steven Terry,109.1,81,85,-92,95,100,108,85,108,193
Spring Cleaning Open 4,2018-05-20,Open Men's 85 kg,Matthew Coleman,81.7,77,-83,84,100,-105,105,84,105,189
Spring Cleaning Open 4,2018-05-20,Open Men's+105 kg,Wilmer Peralta,119.1,65,68,71,105,111,-120,71,111,182
Spring Cleaning Open 4,2018-05-20,Open Men's 77 kg,Kyle Habdo,76.7,73,75,77,93,96,-97,77,96,173
Spring Cleaning Open 4,2018-05-20,Open Women's 90 kg,Emily Kessler-Lewis,83.6,65,-68,71,80,84,-87,71,84,155
Spring Cleaning Open 4,2018-05-20,Women's Masters (35-39) 75 kg,Parastoo Zare,73.3,58,62,65,75,80,85,65,85,150
Spring Cleaning Open 4,2018-05-20,Open Women's 63 kg,Stephanie Taglialatela,60.6,54,58,-62,70,74,79,58,79,137
Spring Cleaning Open 4,2018-05-20,Open Women's 63 kg,Jessica Schieda,62.8,49,-51,-51,61,63,66,49,66,115
Spring Cleaning Open 4,2018-05-20,Open Women's 63 kg,Melissa Bell,62.9,-46,46,50,58,62,-72,50,62,112
Spring Cleaning Open 4,2018-05-20,Open Women's 90 kg,stephanie mejia,78.7,44,-46,46,-61,62,65,46,65,111
Spring Cleaning Open 4,2018-05-20,Open Women's 69 kg,Kendyll Smith,66.7,35,36,39,47,50,53,39,53,92
Spring Cleaning Open 4,2018-05-20,Women's Masters (55-59) +90 kg,Jane Shewman,101.6,28,31,-33,41,43,45,31,45,76
