meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
2023 Iron Egg A Squared Weightlifting Championships (NUQ),2023-11-18,Open Men's 102kg,Dylan Hamming,99.2,125,-132,138,154,161,171,138,171,309
2023 Iron Egg A Squared Weightlifting Championships (NUQ),2023-11-18,Junior Men's 89kg,Pierce Spencer,86.9,100,105,110,135,140,-145,110,140,250
2023 Iron Egg A Squared Weightlifting Championships (NUQ),2023-11-18,Open Men's 109kg,Brandon Kowalski,105.5,-105,-110,110,-125,-125,125,110,125,235
2023 Iron Egg A Squared Weightlifting Championships (NUQ),2023-11-18,Open Men's 96kg,Abhishek Thakur,94.1,97,-100,102,125,-130,132,102,132,234
2023 Iron Egg A Squared Weightlifting Championships (NUQ),2023-11-18,Open Men's 81kg,Maurice Edwards,79.1,97,99,102,118,121,126,102,126,228
2023 Iron Egg A Squared Weightlifting Championships (NUQ),2023-11-18,Open Men's 81kg,Daniel  Younk,78.6,96,99,102,120,124,-128,102,124,226
2023 Iron Egg A Squared Weightlifting Championships (NUQ),2023-11-18,Open Men's 96kg,Richard Yan,94.4,94,97,100,120,-124,124,100,124,224
2023 Iron Egg A Squared Weightlifting Championships (NUQ),2023-11-18,Open Men's 89kg,Dustin Kooyers,83.9,95,98,101,115,120,-125,101,120,221
2023 Iron Egg A Squared Weightlifting Championships (NUQ),2023-11-18,Men's Masters (40-44) 96kg,Aaron Beresh,95.7,85,90,95,110,115,120,95,120,215
2023 Iron Egg A Squared Weightlifting Championships (NUQ),2023-11-18,Men's Masters (40-44) 109kg,Alan Noble,104.81,75,-85,87,100,110,116,87,116,203
2023 Iron Egg A Squared Weightlifting Championships (NUQ),2023-11-18,Men's Masters (35-39) 81kg,Alex Martinez,76.22,77,-81,84,107,111,116,84,116,200
