meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Jingle Barbells Open,2018-12-22,Open Men's 81kg,Dade Stanley,80.1,115,120,125,142,148,153,125,153,278
Jingle Barbells Open,2018-12-22,Open Men's 102kg,Matthew Alligood,98,115,121,-123,150,156,-162,121,156,277
Jingle Barbells Open,2018-12-22,Open Men's 89kg,Joachim Harrison,88.4,100,105,110,-145,145,151,110,151,261
Jingle Barbells Open,2018-12-22,Open Men's +109kg,Maximilian Evanson,139.8,86,91,96,130,134,137,96,137,233
Jingle Barbells Open,2018-12-22,Open Men's 89kg,Christopher Romano,84.5,-101,-101,101,128,-131,-132,101,128,229
Jingle Barbells Open,2018-12-22,Open Men's +109kg,Gordon Chandler,136.72,96,100,-105,128,-133,-136,100,128,228
Jingle Barbells Open,2018-12-22,Open Men's 89kg,Aaron Ledford,87.1,93,97,100,110,116,120,100,120,220
Jingle Barbells Open,2018-12-22,Open Men's 73kg,Farid Bejar,72,85,89,-92,107,-112,114,89,114,203
Jingle Barbells Open,2018-12-22,Open Men's 102kg,William Davis,99.5,71,73,76,97,-99,99,76,99,175
Jingle Barbells Open,2018-12-22,Open Women's +87kg,Mia Hannah,87.1,63,67,70,82,87,91,70,91,161
Jingle Barbells Open,2018-12-22,Men's 14-15 Age Group 81kg,Ian Graham,79,67,70,73,80,-85,87,73,87,160
Jingle Barbells Open,2018-12-22,Men's 13 Under Age Group +73kg,Logan Lewis,104.3,64,67,-70,81,0,0,67,81,148
Jingle Barbells Open,2018-12-22,Women's Masters (40-44) 87kg,Tiffany Peltier,86.12,61,64,-66,75,79,83,64,83,147
Jingle Barbells Open,2018-12-22,Open Women's 87kg,Melissa McCulloch,86.1,64,67,70,77,-81,-82,70,77,147
Jingle Barbells Open,2018-12-22,Open Men's 55kg,Eli Smith,54.9,53,57,61,73,77,80,61,80,141
Jingle Barbells Open,2018-12-22,Open Women's 59kg,Johanna Graham,57.65,58,62,-66,-74,-76,76,62,76,138
Jingle Barbells Open,2018-12-22,Open Women's 59kg,Kelly Stratoti,58.8,55,57,59,68,71,73,59,73,132
Jingle Barbells Open,2018-12-22,Open Men's 67kg,Nathan Ordway,66.2,46,48,51,65,68,72,51,72,123
Jingle Barbells Open,2018-12-22,Women's 16-17 Age Group 64kg,Molly Smith,61.8,47,50,53,56,60,63,53,63,116
Jingle Barbells Open,2018-12-22,Women's Masters (45-49) 55kg,Sheryl Cohen,54.8,47,50,-52,59,64,-67,50,64,114
Jingle Barbells Open,2018-12-22,Women's Masters (45-49) 64kg,Aimee Yervasi,63.3,47,49,51,56,59,62,51,62,113
Jingle Barbells Open,2018-12-22,Open Women's 71kg,Itzel Volino,68,38,41,-46,54,57,60,41,60,101
Jingle Barbells Open,2018-12-22,Open Women's 49kg,Virginia Hudak,48.73,-42,-43,43,50,-55,55,43,55,98
Jingle Barbells Open,2018-12-22,Women's Masters (50-54) 71kg,Nancy Fernandez,67.1,37,39,41,53,56,-58,41,56,97
Jingle Barbells Open,2018-12-22,Women's Masters (35-39) 64kg,Catherine Hodges,63.9,35,37,38,53,-55,55,38,55,93
Jingle Barbells Open,2018-12-22,Women's 14-15 Age Group 55kg,Kyleigh Shonk,51.58,35,-38,38,45,48,51,38,51,89
Jingle Barbells Open,2018-12-22,Women's Masters (60-64) 71kg,Marissa Hardie,70.1,33,35,37,-44,44,47,37,47,84
Jingle Barbells Open,2018-12-22,Women's Masters (60-64) 71kg,Monica Stupke,70.9,30,32,34,43,46,-48,34,46,80
Jingle Barbells Open,2018-12-22,Men's 13 Under Age Group 55kg,Cole Fender,51,28,30,32,35,-40,-41,32,35,67
Jingle Barbells Open,2018-12-22,Women's 13 Under Age Group 36kg,Amy Shonk,35.32,25,29,-29,31,34,37,29,37,66
Jingle Barbells Open,2018-12-22,Women's 13 Under Age Group 45kg,Georgia Ledford,42.32,21,23,25,27,30,31,25,31,56
Jingle Barbells Open,2018-12-22,Women's 13 Under Age Group 33kg,Lyndsee Miller,31.96,16,17,18,18,20,21,18,21,39
Jingle Barbells Open,2018-12-22,Men's 13 Under Age Group 36kg,Jackson Elder,33.4,12,14,15,18,20,22,15,22,37
Jingle Barbells Open,2018-12-22,Men's 13 Under Age Group 32kg,Joseph Romano,19,7,8,9,8,9,10,9,10,19
