meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Freedom Finals 2022,2022-11-05,Open Men's 96kg,Alexander Brosseau,94.6,130,140,145,170,180,-185,145,180,325
Freedom Finals 2022,2022-11-05,Open Men's +109kg,Aaron Torres,117.02,-109,109,111,-150,153,157,111,157,268
Freedom Finals 2022,2022-11-05,Open Men's 81kg,Kyle Johnson,79.3,105,109,115,140,147,-155,115,147,262
Freedom Finals 2022,2022-11-05,Open Men's 96kg,Jayson Luther,95,-105,105,-110,130,140,145,105,145,250
Freedom Finals 2022,2022-11-05,Open Men's 81kg,Cody McGann,79.5,100,104,106,125,130,134,106,134,240
Freedom Finals 2022,2022-11-05,Open Men's 102kg,Felix Navas,97.3,102,106,-109,120,126,130,106,130,236
Freedom Finals 2022,2022-11-05,Open Men's 81kg,Paul Behar,78.6,93,-98,102,115,125,-130,102,125,227
Freedom Finals 2022,2022-11-05,Men's Masters (35-39) 89kg,Nick Ricci,83.8,-92,92,-100,105,112,116,92,116,208
Freedom Finals 2022,2022-11-05,Men's Masters (35-39) 89kg,Bud Pearce,87.2,83,86,90,104,-107,107,90,107,197
Freedom Finals 2022,2022-11-05,Open Men's 73kg,Roberto Matias,71.8,75,77,-79,105,108,112,77,112,189
Freedom Finals 2022,2022-11-05,Men's Masters (40-44) 73kg,Salvatore Mannarino,71.3,77,79,83,98,102,106,83,106,189
Freedom Finals 2022,2022-11-05,Men's Masters (60-64) 89kg,Stephen Powell,87.9,80,-83,-84,97,101,-104,80,101,181
Freedom Finals 2022,2022-11-05,Open Men's 96kg,Eduardo Gomez,91,-70,70,-74,95,-102,102,70,102,172
Freedom Finals 2022,2022-11-05,Open Men's 81kg,Jossie Calderon,80.4,69,72,75,91,96,-100,75,96,171
Freedom Finals 2022,2022-11-05,Men's Masters (50-54) 89kg,Ramon Guillen,88.7,70,-75,75,80,-85,90,75,90,165
Freedom Finals 2022,2022-11-05,Open Men's 73kg,Gregory Garcia,70.6,-68,68,-74,85,90,95,68,95,163
Freedom Finals 2022,2022-11-05,Junior Men's 67kg,Braylen Lopez,62.7,62,69,-75,77,85,93,69,93,162
Freedom Finals 2022,2022-11-05,Open Women's 64kg,Alysia Moran,63.05,67,-69,69,83,86,88,69,88,157
Freedom Finals 2022,2022-11-05,Open Women's 76kg,Nataly Diaz,73,-66,-66,66,83,85,88,66,88,154
Freedom Finals 2022,2022-11-05,Open Women's 59kg,Jessica Fuhrman,56.15,60,63,66,78,81,84,66,84,150
Freedom Finals 2022,2022-11-05,Open Women's 59kg,Silvia Diaz,57.85,-60,-60,60,70,74,79,60,79,139
Freedom Finals 2022,2022-11-05,Open Women's 71kg,Gatschena Appolon,66.05,55,57,60,74,77,-80,60,77,137
Freedom Finals 2022,2022-11-05,Women's Masters (35-39) 59kg,Janine Rizzo,58,-53,53,-55,74,75,-78,53,75,128
Freedom Finals 2022,2022-11-05,Junior Women's 55kg,Anasia Clairvoyant,54.5,50,55,58,64,67,-70,58,67,125
Freedom Finals 2022,2022-11-05,Junior Women's 55kg,Liliana Eastes,52.85,46,48,50,60,62,-63,50,62,112
Freedom Finals 2022,2022-11-05,Junior Women's 71kg,Jasmine Simpson,66.5,45,48,50,54,57,61,50,61,111
Freedom Finals 2022,2022-11-05,Men's 16-17 Age Group 49kg,Joshua Bernstein,47.4,-45,45,48,58,61,-64,48,61,109
Freedom Finals 2022,2022-11-05,Open Women's 71kg,Alexis Merguerian ,69,41,42,43,57,60,63,43,63,106
Freedom Finals 2022,2022-11-05,Open Women's 59kg,Cassandra Martinez,57.25,43,-47,-50,50,55,60,43,60,103
Freedom Finals 2022,2022-11-05,Junior Women's 59kg,Giuliana  Incorvaia,58.95,40,-43,-43,58,-62,62,40,62,102
Freedom Finals 2022,2022-11-05,Junior Women's 64kg,Sadie Glassman,61.9,43,-46,-46,55,59,-63,43,59,102
Freedom Finals 2022,2022-11-05,Open Women's 55kg,Sara Testa,54.1,35,38,41,52,55,57,41,57,98
Freedom Finals 2022,2022-11-05,Open Women's 59kg,Brianna Zirger,56,38,41,-45,51,55,-60,41,55,96
Freedom Finals 2022,2022-11-05,Open Women's 45kg,Jenifer Ramirez,44.35,42,-44,-44,52,-54,-55,42,52,94
Freedom Finals 2022,2022-11-05,Junior Women's 71kg,Maria Castaneda,66.7,37,-40,-40,-52,52,55,37,55,92
Freedom Finals 2022,2022-11-05,Women's Masters (35-39) 71kg,Liv Bellanti,70.85,-53,-53,-53,71,74,-77,0,74,0
Freedom Finals 2022,2022-11-05,Open Men's 89kg,William Hawkinson,88.3,-93,-95,-95,-128,131,-138,0,131,0
