meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
RVA Open,2013-04-21,Open Men's+105 kg,Caine Wilkes,134.3,163,170,170,195,205,214,170,214,384
RVA Open,2013-04-21,Open Men's+105 kg,Brian Edgerton,131.9,127,133,133,157,161,161,133,161,294
RVA Open,2013-04-21,Open Men's 105 kg,Jason Beck,98.4,100,105,110,130,137,142,110,142,252
RVA Open,2013-04-21,Open Men's 105 kg,Lawrence Wynn,102.7,108,112,112,128,133,137,112,137,249
RVA Open,2013-04-21,Open Men's 105 kg,Davin Terrell,100.8,95,100,106,130,135,137,106,137,243
RVA Open,2013-04-21,Open Men's 94 kg,William Waterworth,91,100,105,107,125,132,133,107,133,240
RVA Open,2013-04-21,Open Men's 77 kg,Benjamin Jones,75.9,94,98,102,125,131,134,102,134,236
RVA Open,2013-04-21,Open Men's 105 kg,Donald Jackson,104.6,100,100,100,125,130,135,100,135,235
RVA Open,2013-04-21,Open Men's 77 kg,Omar Cummings,69.3,91,95,100,116,122,131,100,131,231
RVA Open,2013-04-21,Open Men's 85 kg,Fabrizio Parrella,82.8,90,95,95,110,120,125,95,125,220
RVA Open,2013-04-21,Men's 13 Under Age Group 62 Kg,Clarence Cummings,58.4,87,92,95,110,119,119,95,119,214
RVA Open,2013-04-21,Open Men's 77 kg,Jonathan Forney,76.2,80,85,89,115,120,123,89,123,212
RVA Open,2013-04-21,Open Men's 94 kg,Mitchell Nestler,87.7,87,90,94,110,114,115,94,115,209
RVA Open,2013-04-21,Open Men's 85 kg,Danny Mulligan,82.8,90,90,96,105,110,113,96,113,209
RVA Open,2013-04-21,Open Men's+105 kg,Christopher Jewell,122.7,80,83,86,115,118,120,86,120,206
RVA Open,2013-04-21,Open Men's 105 kg,Chad Dorsk,94,90,90,93,105,110,110,93,110,203
RVA Open,2013-04-21,Open Men's 85 kg,Sam Ernst,78.9,80,85,90,100,107,112,90,112,202
RVA Open,2013-04-21,Open Men's 94 kg,Michael Miller,93,83,90,94,105,106,106,94,106,200
RVA Open,2013-04-21,Open Men's 85 kg,Alexander Koch,83.6,85,90,91,107,107,0,91,107,198
RVA Open,2013-04-21,Open Men's 85 kg,William Barney,84.5,74,80,85,92,100,110,85,110,195
RVA Open,2013-04-21,Open Men's 85 kg,Adolfo Riveron,82.7,75,81,86,95,104,108,86,108,194
RVA Open,2013-04-21,Open Men's 77 kg,Robert Carter,73.1,75,81,81,100,105,108,81,108,189
RVA Open,2013-04-21,Open Men's 94 kg,Bryce Terwilliger,92.1,75,79,84,95,100,105,84,105,189
RVA Open,2013-04-21,Open Men's 94 kg,Jordan Carey,89.5,77,80,83,100,105,105,83,105,188
RVA Open,2013-04-21,Open Men's 85 kg,Brandon Leary,81.5,78,81,81,100,104,106,81,106,187
RVA Open,2013-04-21,Open Men's 94 kg,Richard Smith,88.5,71,75,80,97,102,106,80,106,186
RVA Open,2013-04-21,Open Men's 105 kg,Rayquan Singleton,100.4,77,80,80,90,100,105,80,105,185
RVA Open,2013-04-21,Open Men's 94 kg,Cristian Daily,92.9,71,76,80,91,100,105,80,105,185
RVA Open,2013-04-21,Open Men's 94 kg,Joseph Sayle,93,75,77,80,95,95,102,80,102,182
