meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Post Holiday Cup,2023-01-21,Men's 16-17 Age Group 102kg,Alex Papale,100.26,80,85,90,119,125,-128,90,125,215
Post Holiday Cup,2023-01-21,Junior Men's 89kg,Donovan Agelvis,87.83,78,83,84,105,-110,-110,84,105,189
Post Holiday Cup,2023-01-21,Junior Men's 81kg,Kameron Anderson,80.41,70,75,-80,110,-120,-120,75,110,185
Post Holiday Cup,2023-01-21,Junior Men's 73kg,Jake Karam,72.82,70,74,77,90,95,97,77,97,174
Post Holiday Cup,2023-01-21,Men's 16-17 Age Group +102kg,Jed Baran,110.42,60,64,67,90,95,97,67,97,164
Post Holiday Cup,2023-01-21,Junior Men's 96kg,Jathon Pasick-gerdeman ,93.56,65,69,-71,80,84,85,69,85,154
Post Holiday Cup,2023-01-21,Women's 16-17 Age Group 64kg,Jada Phillips,62.33,55,60,62,75,80,86,62,86,148
Post Holiday Cup,2023-01-21,Women's Masters (35-39) 64kg,Sara Ford,62.61,47,50,53,62,66,70,53,70,123
Post Holiday Cup,2023-01-21,Women's 16-17 Age Group 59kg,Madi Vassallo,58.5,45,50,-54,60,64,-68,50,64,114
Post Holiday Cup,2023-01-21,Women's 14-15 Age Group 76kg,Alexis Rissler,73.63,46,-48,48,55,60,63,48,63,111
Post Holiday Cup,2023-01-21,Men's 16-17 Age Group 67kg,Brice Ford,61.21,43,47,-51,56,59,-61,47,59,106
Post Holiday Cup,2023-01-21,Women's 14-15 Age Group 59kg,Makenna Grage,58.1,37,40,42,48,51,54,42,54,96
Post Holiday Cup,2023-01-21,Women's 16-17 Age Group 64kg,sara vresoski,59.41,34,36,38,47,50,52,38,52,90
Post Holiday Cup,2023-01-21,Women's 16-17 Age Group 49kg,Madi Kiesig,49,33,-36,36,45,47,50,36,50,86
Post Holiday Cup,2023-01-21,Women's 16-17 Age Group 55kg,Abigail Jenkins,55,33,36,37,43,46,48,37,48,85
Post Holiday Cup,2023-01-21,Women's 13 Under Age Group 55kg,Joei Fulghum,54.3,21,26,29,34,36,40,29,40,69
Post Holiday Cup,2023-01-21,Women's 14-15 Age Group 64kg,Payton Mangay-ayam,64.03,-45,-45,-45,62,65,70,0,70,0
