meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Pumpkin Snatch,2023-10-14,Men's Masters (35-39) 102kg,Kevin Knotts,99.55,100,106,112,130,138,-145,112,138,250
Pumpkin Snatch,2023-10-14,Open Men's 81kg,David Bayer,73.15,86,91,96,112,116,-120,96,116,212
Pumpkin Snatch,2023-10-14,Open Men's 89kg,Charlton McCowan,87.75,-90,-90,90,-112,112,-117,90,112,202
Pumpkin Snatch,2023-10-14,Open Men's 109kg,Nathaniel Gresbach,106.45,70,73,76,110,114,-117,76,114,190
Pumpkin Snatch,2023-10-14,Open Men's 81kg,Franklin Bady,77.85,70,-74,74,93,96,102,74,102,176
Pumpkin Snatch,2023-10-14,Women's Masters (35-39) 71kg,Nadine Steinger,68.45,60,64,68,80,85,90,68,90,158
Pumpkin Snatch,2023-10-14,Women's Masters (35-39) 64kg,Nichol Gagnon,61.45,64,68,-72,78,82,87,68,87,155
Pumpkin Snatch,2023-10-14,Open Women's 71kg,Hannah Carter,69.95,56,-60,-64,68,71,75,56,75,131
Pumpkin Snatch,2023-10-14,Open Women's 71kg,Jordyn Allen,70.45,40,42,44,55,58,60,44,60,104
Pumpkin Snatch,2023-10-14,Women's Masters (40-44) 76kg,Megan McCulloch,74.55,45,47,49,54,-57,-58,49,54,103
Pumpkin Snatch,2023-10-14,Women's Masters (35-39) 55kg,Megan Lepore,54.45,-40,40,42,58,-60,60,42,60,102
Pumpkin Snatch,2023-10-14,Women's Masters (50-54) 64kg,Kristi Bird,63.85,41,43,-46,52,54,-56,43,54,97
Pumpkin Snatch,2023-10-14,Women's 14-15 Age Group 71kg,Gennaveve Williams ,70.75,25,-27,27,27,29,-31,27,29,56
Pumpkin Snatch,2023-10-14,Women's 13 Under Age Group 45kg,Chloe Armijo,41.55,22,24,-26,27,29,31,24,31,55
