meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Memorial Day Classic,2019-05-26,Open Men's 81kg,Aaron Addison,74.5,125,-135,-140,150,155,-156,125,155,280
Memorial Day Classic,2019-05-26,Open Men's 96kg,Mark Grimm,91.7,118,-123,125,-150,-150,150,125,150,275
Memorial Day Classic,2019-05-26,Open Men's 89kg,Fuge Theodore,83.3,88,93,100,111,117,123,100,123,223
Memorial Day Classic,2019-05-26,Open Men's 81kg,Andres Forero,79.9,-90,90,-100,120,130,-137,90,130,220
Memorial Day Classic,2019-05-26,Open Men's 81kg,Vinicius Paschoalini,78.1,80,-85,85,110,-114,-114,85,110,195
Memorial Day Classic,2019-05-26,Open Men's 67kg,Jorge Orellana,66.7,80,-85,-88,90,95,100,80,100,180
Memorial Day Classic,2019-05-26,Open Men's 67kg,Nicco Johnson,66.1,70,73,-76,90,95,100,73,100,173
Memorial Day Classic,2019-05-26,Open Men's 67kg,Charles Davis,65.6,59,62,65,85,88,91,65,91,156
Memorial Day Classic,2019-05-26,Open Men's 61kg,Kaivin Im,59.9,60,64,68,76,81,87,68,87,155
Memorial Day Classic,2019-05-26,Open Women's 71kg,Kendra Warren,70.7,65,69,72,-82,-82,82,72,82,154
Memorial Day Classic,2019-05-26,Open Men's 73kg,Alejandro Hernandez,69.6,60,63,-66,-80,81,86,63,86,149
Memorial Day Classic,2019-05-26,Women's Masters (35-39) 76kg,Diane De abreu,73.5,55,-60,60,70,80,83,60,83,143
Memorial Day Classic,2019-05-26,Open Women's 64kg,Sabrina Agredo,60.6,45,50,-55,60,66,-71,50,66,116
Memorial Day Classic,2019-05-26,Open Women's 71kg,Yadelis Barreiro,70.5,53,-56,56,60,-64,-64,56,60,116
Memorial Day Classic,2019-05-26,Open Women's 49kg,Daniela Herrera,48.9,46,50,-52,-62,62,-65,50,62,112
Memorial Day Classic,2019-05-26,Open Men's 61kg,Kaito Murata,59.5,38,41,44,-65,65,-68,44,65,109
Memorial Day Classic,2019-05-26,Open Women's +87kg,Lorena Pole,90.4,45,48,-51,55,60,-63,48,60,108
Memorial Day Classic,2019-05-26,Open Women's 49kg,Marcela Soundara,47.9,43,-45,45,55,57,60,45,60,105
Memorial Day Classic,2019-05-26,Open Men's 55kg,Tyler Park,46.3,35,38,-41,49,52,55,38,55,93
Memorial Day Classic,2019-05-26,Open Women's 81kg,Aguasanta Gonzalez,76.4,35,37,-38,47,49,53,37,53,90
Memorial Day Classic,2019-05-26,Women's Masters (35-39) 59kg,Michele Bianco,58.4,30,34,-38,45,-50,50,34,50,84
Memorial Day Classic,2019-05-26,Open Women's 76kg,Razanne Saleh,73.4,35,38,-40,-41,41,43,38,43,81
Memorial Day Classic,2019-05-26,Women's 16-17 Age Group 55kg,Katie Morales,54.9,30,32,34,40,42,-45,34,42,76
Memorial Day Classic,2019-05-26,Open Women's 49kg,Mariana Restrepo,47.3,25,30,33,35,40,43,33,43,76
Memorial Day Classic,2019-05-26,Women's Masters (45-49) 49kg,Monserrath Garcia,47.3,25,30,33,35,-40,40,33,40,73
Memorial Day Classic,2019-05-26,Women's 14-15 Age Group 55kg,Desiree Hernandez,52.8,25,-28,-28,35,37,39,25,39,64
Memorial Day Classic,2019-05-26,Women's Masters (40-44) 64kg,Alma Killingsworth,61.3,-40,-40,-40,50,55,58,0,58,58
Memorial Day Classic,2019-05-26,Men's 13 Under Age Group 55kg,Bryan Ricardo,52.5,15,16,17,20,21,22,17,22,39
Memorial Day Classic,2019-05-26,Women's 13 Under Age Group 30kg,Angelina Hernandez,29.6,12,13,14,15,16,17,14,17,31
Memorial Day Classic,2019-05-26,Women's 16-17 Age Group 40kg,Lindy LeBlanc,0,0,0,0,0,0,0,0,0,0
