meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
2023 Pittsburgh Open,2023-01-15,Open Men's 89kg,KEVIN FRAME,85.7,-126,-126,128,152,156,-163,128,156,284
2023 Pittsburgh Open,2023-01-15,Open Men's +109kg,Dylan Heisey,117.33,107,111,116,140,145,151,116,151,267
2023 Pittsburgh Open,2023-01-15,Open Men's 96kg,Michael Smosny,94.2,115,120,-125,138,-144,145,120,145,265
2023 Pittsburgh Open,2023-01-15,Open Men's 96kg,Zachary Santoro,94.42,104,108,112,140,145,148,112,148,260
2023 Pittsburgh Open,2023-01-15,Open Men's 81kg,Melvin Castro,80.4,105,-110,111,138,-142,142,111,142,253
2023 Pittsburgh Open,2023-01-15,Open Men's 81kg,Ryan Rohal,78.5,108,112,-120,140,-145,-150,112,140,252
2023 Pittsburgh Open,2023-01-15,Open Men's +109kg,Derek Pierog,109.72,104,110,-114,137,-144,-144,110,137,247
2023 Pittsburgh Open,2023-01-15,Open Men's 96kg,Casey Vinings,91.52,95,102,108,125,132,137,108,137,245
2023 Pittsburgh Open,2023-01-15,Open Men's 81kg,Phillip Schneider,80.51,100,-105,105,130,135,140,105,140,245
2023 Pittsburgh Open,2023-01-14,Men's Masters (40-44) 96kg,Oliver Buccicone,95.5,103,107,111,126,129,132,111,132,243
2023 Pittsburgh Open,2023-01-15,Open Men's 73kg,alec coulter,73,104,-109,-111,125,131,138,104,138,242
2023 Pittsburgh Open,2023-01-15,Open Men's 96kg,Dalton Wildman,94.44,100,105,-111,130,135,-140,105,135,240
2023 Pittsburgh Open,2023-01-15,Open Men's 102kg,Jackson Moore,100.01,100,105,107,118,124,128,107,128,235
2023 Pittsburgh Open,2023-01-14,Men's Masters (50-54) 96kg,Robert Malkin,91.8,99,-103,103,118,122,-126,103,122,225
2023 Pittsburgh Open,2023-01-15,Open Men's 73kg,Jonathan Gordon,68.5,87,92,-97,-120,120,128,92,128,220
2023 Pittsburgh Open,2023-01-14,Men's 16-17 Age Group 96kg,Edward Quillin,92.94,90,-95,100,115,120,-125,100,120,220
2023 Pittsburgh Open,2023-01-14,Men's Masters (40-44) +109kg,Erik Mathisen,132.45,90,95,-100,115,120,-125,95,120,215
2023 Pittsburgh Open,2023-01-14,Men's Masters (40-44) 81kg,Datton Nguyen,80.45,-90,90,95,-110,110,115,95,115,210
2023 Pittsburgh Open,2023-01-15,Open Men's 67kg,Aaron Babet,66.5,90,95,-100,114,-122,-125,95,114,209
2023 Pittsburgh Open,2023-01-14,Men's Masters (40-44) 109kg,Jason Jeffries,106.3,82,87,92,107,112,117,92,117,209
