meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
MO Valley Camp Competition,2023-07-23,Open Men's 102kg,Derek Byrd,99.5,75,-80,-80,100,105,-112,75,105,180
MO Valley Camp Competition,2023-07-23,Men's Masters (45-49) 73kg,Jonathan Willmoth,71.2,78,-81,-82,98,-100,100,78,100,178
MO Valley Camp Competition,2023-07-23,Men's Masters (35-39) +109kg,Bryan Bowens,138.8,60,65,68,70,75,82,68,82,150
MO Valley Camp Competition,2023-07-23,Men's 16-17 Age Group 102kg,Paulo  Harris,102,57,-61,61,75,80,-85,61,80,141
MO Valley Camp Competition,2023-07-23,Women's Masters (40-44) 71kg,Monika Cardoni,70,35,38,40,47,50,53,40,53,93
MO Valley Camp Competition,2023-07-23,Women's 14-15 Age Group 49kg,Ivy Weiss,46.5,33,35,-37,43,45,-48,35,45,80
MO Valley Camp Competition,2023-07-23,Women's 13 Under Age Group +64kg,Mikaella Bowens,65.4,31,33,35,39,42,44,35,44,79
MO Valley Camp Competition,2023-07-23,Women's 13 Under Age Group 55kg,Kelynn Joy,55,20,22,-23,27,29,-31,22,29,51
MO Valley Camp Competition,2023-07-23,Men's 13 Under Age Group 36kg,Beckett Joy,32.5,-15,15,16,23,25,-27,16,25,41
MO Valley Camp Competition,2023-07-23,Women's 13 Under Age Group 49kg,Brianna Bowens,45.8,-15,15,16,18,20,22,16,22,38
MO Valley Camp Competition,2023-07-23,Women's 13 Under Age Group 30kg,Penelope Canchola,21.6,8,9,10,10,11,13,10,13,23
