event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
Hitra VK Seriestevne 5-kamp,2025-08-27,female - Ungdom Kvinner,Christel Svebak Mastad,44,10,12,-13,12,14,15,12,15,27
Hitra VK Seriestevne 5-kamp,2025-08-27,female - Ungdom Kvinner,Natali Siska,44,24,27,28,37,40,-41,28,40,68
Hitra VK Seriestevne 5-kamp,2025-08-27,female - Ungdom Kvinner,Solveig Olsen,48,30,-33,33,43,-45,-45,33,43,76
Hitra VK Seriestevne 5-kamp,2025-08-27,female - Ungdom Kvinner,Sigrid Johanne Røvik,69,50,-53,54,60,-63,63,54,63,117
Hitra VK Seriestevne 5-kamp,2025-08-27,male - Ungdom Menn,Brage Aurheim,56,13,16,18,19,22,24,18,24,42
Hitra VK Seriestevne 5-kamp,2025-08-27,male - Ungdom Menn,Steffen Svebak Mastad,56,20,-23,-23,27,-29,-29,20,27,47
Hitra VK Seriestevne 5-kamp,2025-08-27,male - Ungdom Menn,Emil Røvik,65,-47,47,-51,-63,-63,-63,47,0.0,0.0
Hitra VK Seriestevne 5-kamp,2025-08-27,male - Ungdom Menn,Martin Christoffer Nordgård,79,-52,52,54,71,-73,73,54,73,127
Hitra VK Seriestevne 5-kamp,2025-08-27,male - Ungdom Menn,Lennart Hafsmo Vitsø,71,56,-58,58,0,0,0,58,0.0,0.0
Hitra VK Seriestevne 5-kamp,2025-08-27,male - Ungdom Menn,Yosef Hassan,79,-47,-50,50,66,-70,71,50,71,121
Hitra VK Seriestevne 5-kamp,2025-08-27,male - Junior Menn,Rene A. Rand Djupå,88,90,93,-95,107,110,113,93,113,206
Hitra VK Seriestevne 5-kamp,2025-08-27,male - Junior Menn,Tomack Sand,79,80,83,86,105,110,113,86,113,199
Hitra VK Seriestevne 5-kamp,2025-08-27,male - Senior Menn,Mikal Akseth,110,115,120,-130,140,145,150,120,150,270
