event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
Stavanger AK Seriestevne,2024-04-27,female - Veteran Kvinner over 45,Andrea Wensberg,76,-35,37,-41,50,52,54,37,54,91
Stavanger AK Seriestevne,2024-04-27,female - Veteran Kvinner over 50,Anita Kristoffersen,64,37,-41,-41,45,49,-50,37,49,86
Stavanger AK Seriestevne,2024-04-27,female - Veteran Kvinner over 40,Anna Szigeti,71,60,62,64,68,70,-73,64,70,134
Stavanger AK Seriestevne,2024-04-27,male - Ungdom Menn,Jakub Ragnar Szigeti,81,37,40,45,68,75,80,45,80,125
Stavanger AK Seriestevne,2024-04-27,male - Veteran Menn over 55,Jan Gunnar Reke,89,50,55,58,65,70,75,58,75,133
Stavanger AK Seriestevne,2024-04-27,female - Veteran Kvinner over 50,Jorunn Alvilde Meling,64,25,27,-28,-35,-35,-35,27,0.0,0.0
Stavanger AK Seriestevne,2024-04-27,male - Senior Menn,Lars Espedal,96,99,102,-105,-120,120,-126,102,120,222
Stavanger AK Seriestevne,2024-04-27,female - Ungdom Kvinner,Lilli Wensberg,64,15,17,19,15,17,23,19,23,42
Stavanger AK Seriestevne,2024-04-27,male - Ungdom Menn,Marius Blålid,49,-15,15,17,15,17,23,17,23,40
Stavanger AK Seriestevne,2024-04-27,female - Ungdom Kvinner,Mia Wensberg,64,42,44,-46,52,-54,54,44,54,98
Stavanger AK Seriestevne,2024-04-27,male - Veteran Menn over 45,Yngve Sundt,89,65,70,75,95,100,-105,75,100,175
