event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
AK Bjørgvin Nasjonalt stevne,2024-10-23,Women's Youth Under 15 45Kg,Ingrid Skag Skjefstad,45,31,33,-35,40,42,44,33,44,77
AK Bjørgvin Nasjonalt stevne,2024-10-23,Women's Senior 76Kg,Kaia Arnøy Høyheim,76,56,59,-62,72,76,79,59,79,138
AK Bjørgvin Nasjonalt stevne,2024-10-23,Women's Junior Under 20 76Kg,Laila Therese K. Bjørnarheim,76,75,-78,-78,93,96,99,75,99,174
AK Bjørgvin Nasjonalt stevne,2024-10-23,Women's Senior 81Kg,Maren Grøndahl,81,65,68,-70,80,83,-86,68,83,151
AK Bjørgvin Nasjonalt stevne,2024-10-23,Men's Youth Under 17 96Kg,Nikolai K. Aadland,96,102,-107,0,130,136,-142,102,136,238
AK Bjørgvin Nasjonalt stevne,2024-10-23,Women's Youth Under 15 45Kg,Oline Mella,45,20,22,24,23,25,26,24,26,50
AK Bjørgvin Nasjonalt stevne,2024-10-23,Men's Senior 109Kg,Vetle Andersen,109,120,125,130,140,150,-155,130,150,280
AK Bjørgvin Nasjonalt stevne,2024-10-23,Women's Senior 71Kg,Caroline Røsbø,71,63,66,68,83,86,-88,68,86,154
AK Bjørgvin Nasjonalt stevne,2024-10-23,Women's Junior Under 20 76Kg,Edle Eik Litland,76,66,70,75,85,90,93,75,93,168
AK Bjørgvin Nasjonalt stevne,2024-10-23,Men's Youth Under 17 96Kg,Filip Wøllo,96,15,17,-18,15,17,18,17,18,35
AK Bjørgvin Nasjonalt stevne,2024-10-23,Women's Masters (40-44) 87Kg,Ingeborg Endresen,87,70,-72,-74,-79,80,-84,70,80,150
