event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
Tysvær VK Seriestevne,2025-03-26,female - Ungdom Kvinner,Martine Nordal Hetland,64,26,-29,-29,34,-37,-37,26,34,60
Tysvær VK Seriestevne,2025-03-26,male - Ungdom Menn,Johan Sønderland,49,17,20,-23,17,22,25,20,25,45
Tysvær VK Seriestevne,2025-03-26,male - Ungdom Menn,Thomas Kongsvik Vihovde,49,25,28,30,30,35,37,30,37,67
Tysvær VK Seriestevne,2025-03-26,female - Veteran Kvinner over 50,Monika Zakrzewska,81,38,42,46,55,60,63,46,63,109
Tysvær VK Seriestevne,2025-03-26,male - Veteran Menn over 45,Vidar Leithe Sandvik,89,45,-50,50,60,-70,-70,50,60,110
Tysvær VK Seriestevne,2025-03-26,female - Veteran Kvinner over 45,Christine Berge Christiansen,87,35,40,-42,45,50,-55,40,50,90
Tysvær VK Seriestevne,2025-03-26,female - Veteran Kvinner over 45,Linda Leithe Sandvik,997,33,35,-40,45,-50,-50,35,45,80
Tysvær VK Seriestevne,2025-03-26,female - Junior Kvinner,Rina Tysse,64,46,50,-52,58,-61,61,50,61,111
Tysvær VK Seriestevne,2025-03-26,female - Senior Kvinner,Andrine Hveding,64,45,48,53,65,72,-76,53,72,125
Tysvær VK Seriestevne,2025-03-26,male - Senior Menn,Sindre Rød Torsteinsen,102,80,90,100,115,125,132,100,132,232
Tysvær VK Seriestevne,2025-03-26,male - Senior Menn,Alexander Eide,109,120,-125,0,135,150,0,120,150,270
Tysvær VK Seriestevne,2025-03-26,male - Veteran Menn over 45,Ørjan Østhus,96,97,-102,-102,110,117,122,97,122,219
