event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
Tysvær VK Seriestevne,2024-03-27,female - Ungdom Kvinner,Monika Øvrebø,55,-33,33,35,41,44,-46,35,44,79
Tysvær VK Seriestevne,2024-03-27,male - Junior Menn,Reinert Travieso Olsen,96,85,90,-94,0,0,0,90,0.0,0.0
Tysvær VK Seriestevne,2024-03-27,male - Ungdom Menn,Sean Elliot Rafols Paudel,67,75,-80,-82,90,-95,-95,75,90,165
Tysvær VK Seriestevne,2024-03-27,male - Junior Menn,Stefan Rønnevik,73,110,-115,-115,130,-138,-138,110,130,240
Tysvær VK Seriestevne,2024-03-27,male - Ungdom Menn,Sven August Larsen,67,-39,-40,40,54,56,58,40,58,98
Tysvær VK Seriestevne,2024-03-27,male - Ungdom Menn,Thomas Kongsvik Vihovde,49,15,18,-19,19,22,23,18,23,41
Tysvær VK Seriestevne,2024-03-27,female - Ungdom Kvinner,Veslemøy Susort Toskedal,59,37,40,-43,47,50,53,40,53,93
Tysvær VK Seriestevne,2024-03-27,male - Veteran Menn over 40,Ørjan Østhus,89,85,95,105,110,115,120,105,120,225
Tysvær VK Seriestevne,2024-03-27,male - Junior Menn,Alexander Eide,109,115,119,121,133,138,-141,121,138,259
Tysvær VK Seriestevne,2024-03-27,female - Ungdom Kvinner,Emma Aurora Hansen,76,55,58,60,70,-77,-77,60,70,130
Tysvær VK Seriestevne,2024-03-27,female - Senior Kvinner,Hanna Kongsvik Vihovde,76,-67,68,-71,75,-80,80,68,80,148
Tysvær VK Seriestevne,2024-03-27,male - Junior Menn,Jonathan Ree,73,59,-62,63,74,77,80,63,80,143
Tysvær VK Seriestevne,2024-03-27,female - Senior Kvinner,Marthe Knutsen,71,-55,-55,55,60,-65,65,55,65,120
Tysvær VK Seriestevne,2024-03-27,female - Veteran Kvinner over 45,Monika Zakrzewska,87,42,-45,-45,62,-67,-67,42,62,104
