event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
Nidelv IL Regionsmesterskap,2026-06-06,male - Ungdom Menn,Brage Aurheim,65,20,23,-25,29,31,34,23,34,57
Nidelv IL Regionsmesterskap,2026-06-06,male - Senior Menn,Rasmus Heggvik Aune,79,95,99,102,120,130,138,102,138,240
Nidelv IL Regionsmesterskap,2026-06-06,male - Ungdom Menn,Nicolai Schjetne Kristiansen,56,12,14,17,17,19,-21,17,19,36
Nidelv IL Regionsmesterskap,2026-06-06,male - Ungdom Menn,Alexander Stormoen Bruun,71,70,73,-75,80,83,85,73,85,158
Nidelv IL Regionsmesterskap,2026-06-06,male - Ungdom Menn,Lukas Buss,56,17,20,22,21,24,26,22,26,48
Nidelv IL Regionsmesterskap,2026-06-06,male - Ungdom Menn,Naser Mohammed,65,-39,39,43,57,61,-66,43,61,104
Nidelv IL Regionsmesterskap,2026-06-06,male - Ungdom Menn,Sindre Lysø Sletvold,79,53,-55,55,67,-70,-70,55,67,122
Nidelv IL Regionsmesterskap,2026-06-06,male - Ungdom Menn,Emil Røvik,65,-60,60,62,75,-78,-78,62,75,137
Nidelv IL Regionsmesterskap,2026-06-06,male - Ungdom Menn,Storm Ulvan Sandvik,56,15,17,-19,18,21,24,17,24,41
Nidelv IL Regionsmesterskap,2026-06-06,male - Ungdom Menn,Theo Blåsberg Bjørstad,71,20,22,-24,26,29,31,22,31,53
