event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
Tambarskjelvar IL Seriestevne,2025-04-03,female - Ungdom Kvinner,Kristina Haugsbø Smådal,81,45,-47,-47,53,-56,56,45,56,101
Tambarskjelvar IL Seriestevne,2025-04-03,female - Ungdom Kvinner,Elna Erdal Glittun,40,13,14,15,18,20,-22,15,20,35
Tambarskjelvar IL Seriestevne,2025-04-03,female - Ungdom Kvinner,Isabel Jensen Fauske,49,18,20,21,25,27,28,21,28,49
Tambarskjelvar IL Seriestevne,2025-04-03,female - Ungdom Kvinner,Lisa Nøstdal Lending,45,26,28,-30,35,-38,-38,28,35,63
Tambarskjelvar IL Seriestevne,2025-04-03,male - Senior Menn,Henrik Reiakvam,89,83,-87,87,103,110,115,87,115,202
Tambarskjelvar IL Seriestevne,2025-04-03,female - Ungdom Kvinner,Emine Tefre Grønnevik,49,-45,-45,-45,56,59,-62,0.0,59,0.0
Tambarskjelvar IL Seriestevne,2025-04-03,male - Junior Menn,Aksel Lykkebø Svorstøl,73,87,91,-93,115,120,123,91,123,214
Tambarskjelvar IL Seriestevne,2025-04-03,male - Junior Menn,Jakub Karol Kudyba,96,90,94,97,120,-125,-125,97,120,217
Tambarskjelvar IL Seriestevne,2025-04-03,male - Ungdom Menn,Lyder Slagstad Aamot,81,65,68,-70,80,-85,-85,68,80,148
Tambarskjelvar IL Seriestevne,2025-04-03,male - Ungdom Menn,Andreas Kvamsås Savland,81,-82,82,-85,88,92,-95,82,92,174
Tambarskjelvar IL Seriestevne,2025-04-03,male - Junior Menn,Erik Orasmäe,67,-77,-77,-77,89,93,-95,0.0,93,0.0
Tambarskjelvar IL Seriestevne,2025-04-03,male - Ungdom Menn,Albert Jonas Midtbø-Figueroa,998,65,72,-76,82,90,95,72,95,167
Tambarskjelvar IL Seriestevne,2025-04-03,male - Ungdom Menn,Olai Slagstad Aamot,89,84,87,90,110,115,-120,90,115,205
