event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
Tambarskjelvar IL Seriestevne,2024-02-29,Men's Youth Under 17 67Kg,Erik Orasmäe,67,70,73,-75,82,86,-90,73,86,159
Tambarskjelvar IL Seriestevne,2024-02-29,Men's Youth Under 17 81Kg,Andreas Kvamsås Savland,81,-68,68,-72,-78,78,-81,68,78,146
Tambarskjelvar IL Seriestevne,2024-02-29,Men's Youth Under 17 89Kg,Olai Slagstad Aamot,89,-77,77,80,101,106,110,80,110,190
Tambarskjelvar IL Seriestevne,2024-02-29,Men's Junior Under 20 96Kg,Jakub Karol Kudyba,96,76,-80,0,0,0,0,76,0.0,0.0
Tambarskjelvar IL Seriestevne,2024-02-29,Women's Youth Under 15 49Kg,Live Thune Vaulen,49,22,24,-26,31,34,35,24,35,59
Tambarskjelvar IL Seriestevne,2024-02-29,Women's Youth Under 15 40Kg,Tina Sægrov,40,20,-22,-22,21,23,25,20,25,45
Tambarskjelvar IL Seriestevne,2024-02-29,Women's Youth Under 15 64Kg,Hedda Stubhaug Bruflot,64,26,28,30,39,-42,-42,30,39,69
Tambarskjelvar IL Seriestevne,2024-02-29,Men's Youth Under 17 81Kg,Lyder Slagstad Aamot,81,52,55,58,65,68,-70,58,68,126
Tambarskjelvar IL Seriestevne,2024-02-29,Women's Youth Under 15 49Kg,Ronja Reiakvam,49,20,22,23,25,28,-30,23,28,51
Tambarskjelvar IL Seriestevne,2024-02-29,Women's Youth Under 15 49Kg,Emine Tefre Grønnevik,49,26,29,31,43,46,48,31,48,79
