event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
T&IL National Seriestevne,2025-03-13,female - Ungdom Kvinner,Emma Hundstuen,40,12,13,14,17,18,19,14,19,33
T&IL National Seriestevne,2025-03-13,female - Ungdom Kvinner,Frida Dingsør Syversen,40,13,14,15,17,18,19,15,19,34
T&IL National Seriestevne,2025-03-13,male - Ungdom Menn,Darian Aas,55,21,23,-25,30,34,35,23,35,58
T&IL National Seriestevne,2025-03-13,male - Ungdom Menn,Aaron Schmutz,998,40,45,48,45,50,55,48,55,103
T&IL National Seriestevne,2025-03-13,male - Ungdom Menn,John Martin Torres Eriksen,81,45,49,-53,57,61,64,49,64,113
T&IL National Seriestevne,2025-03-13,male - Veteran Menn over 50,Roy Arne Bysveen,73,50,53,55,68,71,-73,55,71,126
T&IL National Seriestevne,2025-03-13,male - Ungdom Menn,Julian Cao,81,50,53,-55,65,70,-74,53,70,123
T&IL National Seriestevne,2025-03-13,male - Ungdom Menn,Marius Lunde Karagiannis,67,62,65,-67,73,77,80,65,80,145
T&IL National Seriestevne,2025-03-13,male - Ungdom Menn,Jørgen Bysveen,67,78,82,85,100,104,-108,85,104,189
T&IL National Seriestevne,2025-03-13,male - Senior Menn,Steinar A. Aas,109,78,83,87,108,115,120,87,120,207
T&IL National Seriestevne,2025-03-13,male - Veteran Menn over 35,John Anders Terland,999,101,-107,-111,110,116,121,101,121,222
