event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
Nidelv IL Seriestevne 5-kamp,2025-05-14,female - Ungdom Kvinner,Anine Sofie Fritz Almås,49,26,28,30,32,35,36,30,36,66
Nidelv IL Seriestevne 5-kamp,2025-05-14,female - Senior Kvinner,Sol Anette Waaler,59,73,77,80,92,96,-100,80,96,176
Nidelv IL Seriestevne 5-kamp,2025-05-14,female - Senior Kvinner,Anette F. Høyland,997,70,-75,-77,90,95,0,70,95,165
Nidelv IL Seriestevne 5-kamp,2025-05-14,male - Ungdom Menn,Casper Moe-Akselsen,49,16,18,20,23,25,-28,20,25,45
Nidelv IL Seriestevne 5-kamp,2025-05-14,male - Ungdom Menn,Kevin Moe-Akselsen,55,18,20,22,26,28,-30,22,28,50
Nidelv IL Seriestevne 5-kamp,2025-05-14,male - Ungdom Menn,Naser Mohammed,61,28,31,-33,-36,36,40,31,40,71
Nidelv IL Seriestevne 5-kamp,2025-05-14,male - Ungdom Menn,Sondre Elias Fredriksen,89,65,0,0,80,0,0,65,80,145
Nidelv IL Seriestevne 5-kamp,2025-05-14,male - Senior Menn,Vegard Engerness Haugberg,89,50,55,-60,60,-65,-65,55,60,115
Nidelv IL Seriestevne 5-kamp,2025-05-14,male - Senior Menn,Ted Johansen,89,120,125,-128,138,145,0,125,145,270
Nidelv IL Seriestevne 5-kamp,2025-05-14,male - Veteran Menn over 65,Trond Kvilhaug,89,50,55,0,60,65,0,55,65,120
Nidelv IL Seriestevne 5-kamp,2025-05-14,male - Senior Menn,Sigurd Haug Korsvoll,96,105,-110,115,135,140,145,115,145,260
