event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
Trondheim AK Seriestevne,2024-05-29,male - Senior Menn,Daniel Long,67,45,49,52,60,65,-70,52,65,117
Trondheim AK Seriestevne,2024-05-29,male - Ungdom Menn,Hauk Gulbrandsen,61,35,38,42,0,0,0,42,0.0,0.0
Trondheim AK Seriestevne,2024-05-29,male - Veteran Menn over 80,Jan Olav Nystrøm,109,43,-45,45,60,64,65,45,65,110
Trondheim AK Seriestevne,2024-05-29,male - Veteran Menn over 50,Jonny Block,89,82,87,90,102,107,-110,90,107,197
Trondheim AK Seriestevne,2024-05-29,male - Senior Menn,Lukas Baldauf,96,-90,90,-96,110,115,-120,90,115,205
Trondheim AK Seriestevne,2024-05-29,male - Veteran Menn over 35,Magnus German Hove,89,87,95,103,-120,-125,-125,103,0.0,0.0
Trondheim AK Seriestevne,2024-05-29,male - Ungdom Menn,Marlon Gulbrandsen,49,20,23,-25,0,0,0,23,0.0,0.0
Trondheim AK Seriestevne,2024-05-29,female - Senior Kvinner,Sarah Mari Sande,81,-58,58,60,76,80,-82,60,80,140
Trondheim AK Seriestevne,2024-05-29,male - Senior Menn,Torbjørn Øverås,89,103,106,-108,123,-128,-128,106,123,229
Trondheim AK Seriestevne,2024-05-29,female - Ungdom Kvinner,Vilma Kornelie Hetle,59,-44,44,47,54,57,-60,47,57,104
