event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
Tysvær VK Norgesmesterskap Junior,2023-04-22,Women's Junior Under 20 59Kg,Amelia Mjølstad Khriss,59.0,59,-62,-63,78,81,-83,59,81,140
Tysvær VK Norgesmesterskap Junior,2023-04-22,Women's Youth Under 15 59Kg,Eline Mundal Melle,59.0,45,49,-52,55,59,62,49,62,111
Tysvær VK Norgesmesterskap Junior,2023-04-22,Women's Junior Under 20 59Kg,Hanna Maroofi,59.0,70,73,-75,85,88,92,73,92,165
Tysvær VK Norgesmesterskap Junior,2023-04-22,Women's Youth Under 15 49Kg,Heidi Nævdal,49.0,28,31,34,37,40,42,34,42,76
Tysvær VK Norgesmesterskap Junior,2023-04-22,Women's Youth Under 17 55Kg,Julie Dingstad,55.0,40,43,45,53,57,-60,45,57,102
Tysvær VK Norgesmesterskap Junior,2023-04-22,Women's Youth Under 17 55Kg,Lea B. Jensen,55.0,44,-48,-49,56,59,61,44,61,105
Tysvær VK Norgesmesterskap Junior,2023-04-22,Women's Youth Under 17 55Kg,Lisa Siqveland,55.0,27,30,-33,33,36,-40,30,36,66
Tysvær VK Norgesmesterskap Junior,2023-04-22,Women's Junior Under 20 59Kg,Rina Tysse,59.0,35,-38,38,42,-46,47,38,47,85
Tysvær VK Norgesmesterskap Junior,2023-04-22,Women's Junior Under 20 55Kg,Ronja Lenvik,55.0,70,72,-74,87,90,93,72,93,165
Tysvær VK Norgesmesterskap Junior,2023-04-22,Women's Junior Under 20 59Kg,Sandra Nævdal,59.0,70,-73,73,87,89,93,73,93,166
Tysvær VK Norgesmesterskap Junior,2023-04-22,Women's Youth Under 17 55Kg,Thea Emilie Hansen Gjørtz,55.0,30,33,35,39,42,45,35,45,80
Tysvær VK Norgesmesterskap Junior,2023-04-22,Women's Youth Under 17 55Kg,Vilma Kornelie Hetle,55.0,30,32,34,40,43,47,34,47,81
