event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
Grenland Atletklubb Seriestevne,2023-02-09,Men's Senior 102Kg,Erlend Raastad,102,113,118,-122,152,-160,-164,118,152,270
Grenland Atletklubb Seriestevne,2023-02-09,Men's Senior 109Kg,Ole Christiansen,109,100,105,110,130,135,140,110,140,250
Grenland Atletklubb Seriestevne,2023-02-09,Men's Senior 109Kg,Bjønn Åmund Nordjore,109,96,-103,-103,-117,117,-122,96,117,213
Grenland Atletklubb Seriestevne,2023-02-09,Women's Senior 64Kg,Merethe Solli,64,65,-68,-68,77,80,82,65,82,147
Grenland Atletklubb Seriestevne,2023-02-09,Women's Youth Under 15 49Kg,Emilie Hovland,49,35,-38,38,48,50,52,38,52,90
Grenland Atletklubb Seriestevne,2023-02-09,Men's Masters (55-59) 81Kg,Atle Rønning Kauppinen,81,75,80,-82,95,100,105,80,105,185
Grenland Atletklubb Seriestevne,2023-02-09,Women's Senior 64Kg,Symre Sørheim,64,42,45,49,57,60,-63,49,60,109
Grenland Atletklubb Seriestevne,2023-02-09,Women's Senior 64Kg,Martina Elise Gregersen,64,40,43,45,67,71,73,45,73,118
Grenland Atletklubb Seriestevne,2023-02-09,Women's Senior 71Kg,Tonje Eriksen Riise,71,60,63,65,80,83,-85,65,83,148
Grenland Atletklubb Seriestevne,2023-02-09,Men's Senior 89Kg,Christian Hockman,89,90,-95,-96,120,-130,-130,90,120,210
Grenland Atletklubb Seriestevne,2023-02-09,Men's Junior Under 20 67Kg,Olaf Haga Hofstad,67,55,60,-63,-70,70,73,60,73,133
