event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
Tysvær VK Seriestevne,2023-08-30,Men's Youth Under 17 102+Kg,Ove Berge Christiansen,998,51,55,-58,62,66,70,55,70,125
Tysvær VK Seriestevne,2023-08-30,Women's Masters (45-49) 87+Kg,Monika Zakrzewska,87,40,43,-46,63,66,-69,43,66,109
Tysvær VK Seriestevne,2023-08-30,Men's Junior Under 20 109+Kg,Alexander Eide,109,107,112,117,130,-137,-137,117,130,247
Tysvær VK Seriestevne,2023-08-30,Men's Youth Under 17 73Kg,William Kyvik,73,58,62,-65,70,75,-80,62,75,137
Tysvær VK Seriestevne,2023-08-30,Women's Youth Under 17 71Kg,Eline Svendsen,71,-50,-50,50,58,-60,-60,50,58,108
Tysvær VK Seriestevne,2023-08-30,Women's Junior Under 20 64Kg,Rina Tysse,64,37,40,-44,45,48,-52,40,48,88
Tysvær VK Seriestevne,2023-08-30,Women's Senior 87+Kg,Anette Vårvik Eide,997,50,55,58,65,70,-75,58,70,128
Tysvær VK Seriestevne,2023-08-30,Men's Junior Under 20 102Kg,Reinert Travieso Olsen,102,85,90,93,110,-115,115,93,115,208
Tysvær VK Seriestevne,2023-08-30,Men's Youth Under 17 67Kg,Jonathan Ree,67,50,-55,-55,65,68,72,50,72,122
Tysvær VK Seriestevne,2023-08-30,Men's Senior 109+Kg,Jan Egil Austerheim,999,90,100,-105,-125,130,-140,100,130,230
Tysvær VK Seriestevne,2023-08-30,Men's Youth Under 17 73Kg,Sean Elliot Paudel,73,70,-76,-76,85,-92,-92,70,85,155
