event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
Vigrestad IK Norgesmesterskap Veteran,2023-09-30,Men's Masters (65-69) 89Kg,Arne Larsen,89.0,50,55,-60,70,75,78,55,78,133
Vigrestad IK Norgesmesterskap Veteran,2023-09-30,Men's Masters (60-64) 81Kg,Bjørnar Olsen,81.0,88,92,-94,104,-109,109,92,109,201
Vigrestad IK Norgesmesterskap Veteran,2023-09-30,Men's Masters (65-69) 73kg,Egon Vee-Haugen,73.0,55,60,-66,70,75,0,60,75,135
Vigrestad IK Norgesmesterskap Veteran,2023-09-30,Men's Masters (60-64) 102kg,Geir Hestmann,102.0,80,85,-88,92,-97,97,85,97,182
Vigrestad IK Norgesmesterskap Veteran,2023-09-30,Men's Masters (60-64) 89Kg,Jørn Helgheim,89.0,45,50,-54,55,60,65,50,65,115
Vigrestad IK Norgesmesterskap Veteran,2023-09-30,Men's Masters (75-79) 73kg,Kåre Sagmyr,73.0,40,43,-45,50,53,-55,43,53,96
Vigrestad IK Norgesmesterskap Veteran,2023-09-30,Men's Masters (60-64) 89Kg,Lars Hage,89.0,50,55,-60,70,75,-80,55,75,130
Vigrestad IK Norgesmesterskap Veteran,2023-09-30,Men's Masters (80+) 102kg,Ole Kolbjørn Bjerkholt,102.0,48,51,-53,60,64,66,51,66,117
Vigrestad IK Norgesmesterskap Veteran,2023-09-30,"Category not found: [""Men's Masters"", '80', '96'] / M80",Roald Bjerkholt,96.0,32,35,-37,35,-40,40,35,40,75
Vigrestad IK Norgesmesterskap Veteran,2023-09-30,Men's Masters (60-64) 89Kg,Terje Gulvik,89.0,72,-77,-77,92,96,98,72,98,170
