event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
Grenland Atletklubb Regionsmesterskap,2023-10-14,Men's Masters (60-64) 81Kg,Bjørnar Olsen,81.0,89,-93,-93,102,108,111,89,111,200
Grenland Atletklubb Regionsmesterskap,2023-10-14,Men's Senior 109Kg,Dennis Åkre Danielsen,109.0,50,70,90,-138,138,-142,90,138,228
Grenland Atletklubb Regionsmesterskap,2023-10-14,Men's Youth Under 15 55Kg,Jacob T. Sverdrup,55.0,31,33,35,40,42,44,35,44,79
Grenland Atletklubb Regionsmesterskap,2023-10-14,Men's Youth Under 15 49Kg,Mikkel Lynum Refsdal,49.0,25,27,29,30,33,-35,29,33,62
Grenland Atletklubb Regionsmesterskap,2023-10-14,Men's Masters (80+) 102kg,Ole Kolbjørn Bjerkholt,102.0,50,53,0,60,65,67,53,67,120
Grenland Atletklubb Regionsmesterskap,2023-10-14,Men's Youth Under 17 89Kg,Oliver Haugan,89.0,76,-81,81,95,100,105,81,105,186
Grenland Atletklubb Regionsmesterskap,2023-10-14,Men's Masters (80+) 96Kg,Roald Bjerkholt,96.0,30,35,36,40,42,43,36,43,79
Grenland Atletklubb Regionsmesterskap,2023-10-14,Men's Youth Under 15 49Kg,Sjur Almquist Grimstad,49.0,20,23,25,27,30,32,25,32,57
Grenland Atletklubb Regionsmesterskap,2023-10-14,Men's Masters (60-64) 89Kg,Terje Gulvik,89.0,72,-76,-76,93,98,-100,72,98,170
Grenland Atletklubb Regionsmesterskap,2023-10-14,Men's Junior Under 20 89Kg,Ulrik Lie-Haugen,89.0,85,90,-94,102,-106,110,90,110,200
Grenland Atletklubb Regionsmesterskap,2023-10-14,Men's Youth Under 17 102+Kg,William A. Christiansen,102.0,100,-105,0,125,130,0,100,130,230
