event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
FULL * Mytholmroyd Lift-day 2023,2023-07-01,Men's Junior Under 20 89Kg,Frankie Williams,87.8,118,-122,-125,140,144,-147,118,144,262
FULL * Mytholmroyd Lift-day 2023,2023-07-01,Men's Under 23 89Kg,Khalil Ali,89,107,111,113,137,142,-145,113,142,255
FULL * Mytholmroyd Lift-day 2023,2023-07-01,Men's Senior 109Kg,Dean Jones,109,-90,95,-102,-135,135,142,95,142,237
FULL * Mytholmroyd Lift-day 2023,2023-07-01,Men's Under 23 89Kg,Michael Stables,85.9,87,92,-96,110,115,-117,92,115,207
FULL * Mytholmroyd Lift-day 2023,2023-07-01,Men's Senior 81Kg,Andrew Richardson,78.3,81,86,92,102,108,113,92,113,205
FULL * Mytholmroyd Lift-day 2023,2023-07-01,Men's Masters (35-39) 81Kg,Karl Clark,80.3,80,83,-91,113,118,-124,83,118,201
FULL * Mytholmroyd Lift-day 2023,2023-07-01,Men's Senior 81Kg,Mark Tallett,73.3,85,89,-95,105,109,112,89,112,201
FULL * Mytholmroyd Lift-day 2023,2023-07-01,Men's Senior 67Kg,Kieran Hart,65.9,-83,84,-87,112,-115,-116,84,112,196
FULL * Mytholmroyd Lift-day 2023,2023-07-01,Men's Senior 81Kg,Michael  Murray ,77.2,85,-89,-93,-104,106,-110,85,106,191
FULL * Mytholmroyd Lift-day 2023,2023-07-01,Men's Masters (60-64) 89Kg,Brynley Jones,88.4,78,81,-83,105,-108,-108,81,105,186
FULL * Mytholmroyd Lift-day 2023,2023-07-01,Men's Junior Under 20 73Kg,Lewis Wilkinson,71.3,75,78,81,100,-105,-105,81,100,181
FULL * Mytholmroyd Lift-day 2023,2023-07-01,Men's Senior 102Kg,Thomas Hosty Cundell,102,65,70,75,85,-90,90,75,90,165
FULL * Mytholmroyd Lift-day 2023,2023-07-01,Men's Youth Under 17 73Kg,Lucas Cheslett,70,60,-65,65,85,90,-95,65,90,155
FULL * Mytholmroyd Lift-day 2023,2023-07-01,Women's Under 23 71Kg,Amy McGeoch,66.4,65,71,75,75,80,-82,75,80,155
FULL * Mytholmroyd Lift-day 2023,2023-07-01,Women's Senior 59Kg,Sally Thompson-Taylor,59,-66,-66,66,79,82,-85,66,82,148
FULL * Mytholmroyd Lift-day 2023,2023-07-01,Women's Masters (40-44) 55Kg,Gemma Peregrine,55,60,63,66,75,78,80,66,80,146
FULL * Mytholmroyd Lift-day 2023,2023-07-01,Men's Junior Under 20 109+Kg,Charlie Aldred,135.5,52,55,60,80,-85,85,60,85,145
FULL * Mytholmroyd Lift-day 2023,2023-07-01,Men's Senior 96Kg,Henry Gadsby,93.2,55,60,63,71,76,-80,63,76,139
FULL * Mytholmroyd Lift-day 2023,2023-07-01,Women's Senior 87Kg,Laura Dearman,82.7,60,63,65,70,-74,-77,65,70,135
FULL * Mytholmroyd Lift-day 2023,2023-07-01,Women's Senior 87+Kg,Jodie Coogan,132.2,46,50,55,68,72,-75,55,72,127
FULL * Mytholmroyd Lift-day 2023,2023-07-01,Women's Under 23 49Kg,Faye Briggs,48.8,52,54,56,70,-73,-73,56,70,126
FULL * Mytholmroyd Lift-day 2023,2023-07-01,Women's Masters (40-44) 59Kg,Rebecca Cheslett,57.6,52,54,-56,70,72,-74,54,72,126
FULL * Mytholmroyd Lift-day 2023,2023-07-01,Men's Junior Under 20 109+Kg,Kieran Carrack,122.7,50,53,-56,65,70,72,53,72,125
FULL * Mytholmroyd Lift-day 2023,2023-07-01,Women's Youth Under 17 71Kg,Megan Williams,65.1,50,53,-55,58,-61,-64,53,58,111
FULL * Mytholmroyd Lift-day 2023,2023-07-01,Women's Junior Under 20 49Kg,Sophie  Biles ,47.9,40,43,44,53,56,58,44,58,102
FULL * Mytholmroyd Lift-day 2023,2023-07-01,Women's Senior 55Kg,Jennifer Roberts,54.1,40,43,-45,52,-55,-55,43,52,95
FULL * Mytholmroyd Lift-day 2023,2023-07-01,Women's Senior 64Kg,Cleone Pardoe,61.6,33,36,40,50,53,55,40,55,95
FULL * Mytholmroyd Lift-day 2023,2023-07-01,Women's Masters (40-44) 59Kg,May Mohd,57.7,40,43,-45,48,51,-53,43,51,94
FULL * Mytholmroyd Lift-day 2023,2023-07-01,Women's Senior 64Kg,Bethan Price,61.9,-40,40,-43,50,53,-55,40,53,93
FULL * Mytholmroyd Lift-day 2023,2023-07-01,Women's Masters (35-39) 64Kg,Victoria Musu,64,40,-42,-42,48,50,52,40,52,92
FULL * Mytholmroyd Lift-day 2023,2023-07-01,Women's Senior 71Kg,Sharon Kaur,67.1,-35,35,38,46,-50,52,38,52,90
FULL * Mytholmroyd Lift-day 2023,2023-07-01,Women's Masters (55-59) 71Kg,Angela Archer,67.4,-37,38,-40,-48,48,-51,38,48,86
FULL * Mytholmroyd Lift-day 2023,2023-07-01,Women's Masters (35-39) 59Kg,Louise Takeshita,58.9,35,37,39,40,45,-48,39,45,84
FULL * Mytholmroyd Lift-day 2023,2023-07-01,Women's Senior 71Kg,Beata Petenyi,65.9,-65,-66,-68,0,0,0,0,0,0
