event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
BAWA Tier 3,2020-10-07,Men's Senior 89Kg,Bradley Cropp,88.85,102,110,118,135,140,-144,118,140,258
BAWA Tier 3,2020-10-07,Men's Senior 89Kg,Callum Condon,88.5,103,107,110,128,130,133,110,133,243
BAWA Tier 3,2020-10-07,Men's Senior 109Kg,Edward Gray,105.8,95,100,108,110,115,130,108,130,238
BAWA Tier 3,2020-10-07,Men's Senior 81Kg,Simon Dean,79.9,95,100,102,118,123,129,102,129,231
BAWA Tier 3,2020-10-07,Men's Senior 89Kg,Thomas Hunt,87.8,90,96,-97,120,125,-131,96,125,221
BAWA Tier 3,2020-10-07,Men's Senior 73Kg,Shane Caswell,72.2,93,95,-97,125,-128,-128,95,125,220
BAWA Tier 3,2020-10-07,Men's Senior 73Kg,Aaron parker,71.25,90,-92,-92,118,121,-125,90,121,211
BAWA Tier 3,2020-10-07,Women's Senior 59Kg,Sian Peters,58.5,63,65,67,90,92,94,67,94,161
BAWA Tier 3,2020-10-07,Women's Senior 87+Kg,Izzy Sage,90,59,62,65,76,-79,-81,65,76,141
BAWA Tier 3,2020-10-07,Men's Senior 89Kg,Jake Cowan,81.55,82,-85,90,-110,-112,-112,90,0,90
