event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Royal Air Force Champs,2022-09-21,Men's Senior 96Kg,Michael Cutler,92.9,123,126,-129,-145,145,-148,126,145,271
Royal Air Force Champs,2022-09-21,Men's Senior 96Kg,James Stuart,89.7,100,105,-110,-125,127,130,105,130,235
Royal Air Force Champs,2022-09-21,Men's Senior 81Kg,Luke Thompson,78.8,100,103,-106,122,-126,-126,103,122,225
Royal Air Force Champs,2022-09-21,Men's Senior 89Kg,Luke Bretton,85.8,83,87,90,117,122,126,90,126,216
Royal Air Force Champs,2022-09-21,Men's Senior 89Kg,Christopher Craig,81.1,85,90,95,120,-125,-125,95,120,215
Royal Air Force Champs,2022-09-21,Men's Senior 89Kg,Jack Howie,84.9,75,82,87,108,112,116,87,116,203
Royal Air Force Champs,2022-09-21,Men's Senior 67Kg,Daniel Abbott,66.1,85,-88,89,-95,-95,97,89,97,186
Royal Air Force Champs,2022-09-21,Women's Senior 71Kg,Madeline Elliott,66.9,65,70,75,90,95,-100,75,95,170
Royal Air Force Champs,2022-09-21,Women's Senior 71Kg,Rebecca Nesbit,70.9,64,67,70,84,87,-89,70,87,157
Royal Air Force Champs,2022-09-21,Women's Senior 64Kg,Lucy Spy,63.2,67,-71,-71,83,-86,86,67,86,153
Royal Air Force Champs,2022-09-21,Women's Under 23 55Kg,Ellie McManus,53.6,57,60,63,-70,70,75,63,75,138
Royal Air Force Champs,2022-09-21,Women's Senior 81Kg,Jasmine Forster,78.6,37,-40,-40,53,55,57,37,57,94
Royal Air Force Champs,2022-09-21,Women's Masters (35-39) 76Kg,Nicole Way,73,39,-43,-43,50,-53,-53,39,50,89
Royal Air Force Champs,2022-09-21,Women's Under 23 71Kg,Chloe Winsor,65,-55,-55,-56,65,68,-72,0,68,68
