event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Palace Xmas Bash,2023-12-16,Men's Under 23 109Kg,Eron Murray,109,100,105,108,130,139,-145,108,139,247
Palace Xmas Bash,2023-12-16,Men's Junior Under 20 81Kg,Adam Mey,81,-100,-100,100,115,122,127,100,127,227
Palace Xmas Bash,2023-12-16,Men's Senior 89Kg,Kiran Birtwistle,89,92,96,100,122,-127,-130,100,122,222
Palace Xmas Bash,2023-12-16,Men's Senior 81Kg,Ramy Alesi Slama,81,-92,-93,95,122,127,-130,95,127,222
Palace Xmas Bash,2023-12-16,Men's Senior 81Kg,Nairn Hobday,81,86,-90,-90,104,108,-111,86,108,194
Palace Xmas Bash,2023-12-16,Men's Masters (50-54) 81Kg,James Marshall,81,70,73,-76,90,-93,95,73,95,168
Palace Xmas Bash,2023-12-16,Men's Senior 81Kg,Hassan Al-Sharifi,81,65,69,75,85,90,-95,75,90,165
Palace Xmas Bash,2023-12-16,Women's Senior 76Kg,Ashleigh Clarke,76,62,65,70,82,86,90,70,90,160
Palace Xmas Bash,2023-12-16,Women's Senior 71Kg,Hope Anderson,71,-61,61,63,77,80,-83,63,80,143
Palace Xmas Bash,2023-12-16,Women's Masters (35-39) 87+Kg,Caroline Martingell,110.1,56,60,62,-76,77,80,62,80,142
Palace Xmas Bash,2023-12-16,Women's Masters (40-44) 71Kg,Samantha Bunker,71,60,-62,62,77,-79,-80,62,77,139
Palace Xmas Bash,2023-12-16,Men's Youth Under 17 96Kg,Kaan Luka Atacan,96,58,62,-68,70,75,-80,62,75,137
Palace Xmas Bash,2023-12-16,Men's Youth Under 17 81Kg,Alex Brooks,81,54,-58,58,65,-71,71,58,71,129
Palace Xmas Bash,2023-12-16,Women's Senior 76Kg,Salla Eskola,76,56,-58,-58,-72,72,-75,56,72,128
Palace Xmas Bash,2023-12-16,Women's Masters (40-44) 87+Kg,Alison Day,102.2,49,-51,51,66,-70,71,51,71,122
Palace Xmas Bash,2023-12-16,Women's Youth Under 17 49Kg,Elisha Cruikshank,49,-56,56,-60,66,-70,-70,56,66,122
Palace Xmas Bash,2023-12-16,Women's Under 23 64Kg,Carys Harper,64,47,50,53,65,-68,-68,53,65,118
Palace Xmas Bash,2023-12-16,Women's Youth Under 15 71Kg,Kiera Houlker-Mountier,71,50,-55,-55,65,-70,-70,50,65,115
Palace Xmas Bash,2023-12-16,Women's Masters (40-44) 59Kg,Kelly Vaughan,59,47,49,-51,-62,-64,64,49,64,113
Palace Xmas Bash,2023-12-16,Women's Youth Under 15 55Kg,Ophelia Harrison,55,-45,48,50,55,58,60,50,60,110
Palace Xmas Bash,2023-12-16,Women's Masters (45-49) 76Kg,Katrina Thompson,76,45,48,50,55,-58,58,50,58,108
Palace Xmas Bash,2023-12-16,Women's Masters (40-44) 55Kg,Emma Suckling,55,50,-53,-53,56,-58,58,50,58,108
Palace Xmas Bash,2023-12-16,Women's Senior 71Kg,Sophia Sanderson,71,40,42,-44,51,55,-58,42,55,97
Palace Xmas Bash,2023-12-16,Women's Masters (40-44) 87Kg,Claire barclay,87,37,39,-41,54,58,-60,39,58,97
Palace Xmas Bash,2023-12-16,Men's Youth Under 15 55Kg,Stuart Moore,55,35,38,40,45,49,-52,40,49,89
Palace Xmas Bash,2023-12-16,Men's Youth Under 15 55Kg,Johnny Houlker-Mountier,55,27,-30,30,38,-40,40,30,40,70
Palace Xmas Bash,2023-12-16,Women's Senior 55Kg,Pan Hu,55,24,27,30,33,-37,39,30,39,69
Palace Xmas Bash,2023-12-16,Women's Youth Under 15 45Kg,Amber Cruikshank,45,26,-28,29,36,38,40,29,40,69
Palace Xmas Bash,2023-12-16,Men's Masters (40-44) 81Kg,chandan verma,81,35,37,39,-35,-35,-35,39,0,0
Palace Xmas Bash,2023-12-16,Men's Senior 89Kg,Matt Hill,89,-87,-87,-87,0,0,0,0,0,0
