event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Midlands Invitational 2024,2024-01-28,Men's Senior 102Kg,Joseph White,99.6,110,115,120,135,140,145,120,145,265
Midlands Invitational 2024,2024-01-28,Men's Junior Under 20 96Kg,Bryn Astrop,95.1,105,-108,-108,131,-135,-135,105,131,236
Midlands Invitational 2024,2024-01-28,Men's Masters (35-39) 73Kg,Jonathan Bullough,71.7,90,95,-100,110,115,-117,95,115,210
Midlands Invitational 2024,2024-01-28,Men's Masters (45-49) 109Kg,Robert Farrington,103.7,80,-88,88,110,115,120,88,120,208
Midlands Invitational 2024,2024-01-28,Men's Masters (35-39) 67Kg,Kieran Hart,67,80,83,86,110,113,116,86,116,202
Midlands Invitational 2024,2024-01-28,Men's Junior Under 20 73Kg,Seamus Leonard -Thomas,72.7,76,-80,80,104,-107,108,80,108,188
Midlands Invitational 2024,2024-01-28,Women's Senior 87Kg,Heather James,81.6,-64,64,66,-82,82,-84,66,82,148
Midlands Invitational 2024,2024-01-28,Women's Youth Under 17 81+Kg,Mia Evans,99.95,56,59,-62,75,-79,82,59,82,141
Midlands Invitational 2024,2024-01-28,Women's Youth Under 17 64Kg,Ruby Robinson,62.8,45,49,51,60,64,66,51,66,117
Midlands Invitational 2024,2024-01-28,Women's Youth Under 15 81+Kg,Della Pemberton,98.2,50,53,55,58,62,-65,55,62,117
Midlands Invitational 2024,2024-01-28,Men's Masters (55-59) 81Kg,Nick Hodson,77.5,-35,35,38,60,65,-70,38,65,103
Midlands Invitational 2024,2024-01-28,Women's Youth Under 15 49Kg,Milly Woodyatt,48.1,32,34,-37,-47,-48,-48,34,0,0
