event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
2022 BWL Open Series Third Qurter,2022-09-30,Men's Junior Under 20 73Kg,Jacob Finnigan,72,118,121,123,151,154,157,123,157,280
2022 BWL Open Series Third Qurter,2022-09-30,Men's Senior 89Kg,Khrystopher Speed,87.9,120,0,0,150,0,0,120,150,270
2022 BWL Open Series Third Qurter,2022-09-30,Men's Masters (35-39) 102Kg,Ashley Page,99.5,95,100,105,135,140,145,105,145,250
2022 BWL Open Series Third Qurter,2022-09-30,Men's Masters (35-39) 89Kg,Leon Botha,86.53,110,115,118,110,120,131,118,131,249
2022 BWL Open Series Third Qurter,2022-09-30,Men's Senior 81Kg,James Hargrave,80.3,105,110,-115,130,135,-140,110,135,245
2022 BWL Open Series Third Qurter,2022-09-30,Men's Senior 81Kg,Simon Dean,80,106,109,111,126,-130,134,111,134,245
2022 BWL Open Series Third Qurter,2022-09-30,Men's Senior 96Kg,Matthew Woodward,95.5,100,105,110,125,130,134,110,134,244
2022 BWL Open Series Third Qurter,2022-09-30,Men's Senior 81Kg,Ryan Spencer,78.9,92,95,98,128,131,134,98,134,232
2022 BWL Open Series Third Qurter,2022-09-30,Men's Under 23 67Kg,Garin Beams,67,-90,94,100,110,115,121,100,121,221
2022 BWL Open Series Third Qurter,2022-09-30,Men's Senior 73Kg,Jed Casco,72.4,92,97,100,110,117,120,100,120,220
2022 BWL Open Series Third Qurter,2022-09-30,Men's Masters (35-39) 89Kg,Ramadan Sayed Rabeh,81.2,90,95,100,115,120,-123,100,120,220
2022 BWL Open Series Third Qurter,2022-09-30,Men's Junior Under 20 81Kg,Dylan Barton,79,87,90,93,115,118,-120,93,118,211
2022 BWL Open Series Third Qurter,2022-09-30,Men's Junior Under 20 81Kg,Michael Tuckwell,79.9,88,92,95,-105,-108,110,95,110,205
2022 BWL Open Series Third Qurter,2022-09-30,Men's Masters (35-39) 96Kg,James Colman,92.4,80,84,0,100,110,0,84,110,194
2022 BWL Open Series Third Qurter,2022-09-30,Women's Senior 81Kg,Nicola Stiddard,79.3,82,85,88,101,104,106,88,106,194
2022 BWL Open Series Third Qurter,2022-09-30,Men's Senior 109Kg,Alex Haertel,106.1,80,83,85,98,105,106,85,106,191
2022 BWL Open Series Third Qurter,2022-09-30,Women's Senior 59Kg,Jennifer Tong,57.6,81,84,86,97,100,102,86,102,188
2022 BWL Open Series Third Qurter,2022-09-30,Men's Masters (35-39) 81Kg,Gary Stamp,80.5,77,-82,82,95,100,-105,82,100,182
2022 BWL Open Series Third Qurter,2022-09-30,Women's Senior 64Kg,Bethan Watkins,62.3,75,78,-80,95,98,100,78,100,178
2022 BWL Open Series Third Qurter,2022-09-30,Women's Senior 64Kg,Natalie Mottram,63.5,75,77,78,90,95,100,78,100,178
2022 BWL Open Series Third Qurter,2022-09-30,Women's Senior 64Kg,Abby Stevens,62.75,75,-78,-80,93,97,100,75,100,175
2022 BWL Open Series Third Qurter,2022-09-30,Men's Youth Under 17 96Kg,Leo Campbell,91,60,70,-80,-95,95,-100,70,95,165
2022 BWL Open Series Third Qurter,2022-09-30,Men's Senior 89Kg,Ryan Wilson,86.5,-68,71,74,85,87,-90,74,87,161
2022 BWL Open Series Third Qurter,2022-09-30,Women's Masters (35-39) 76Kg,Louise Webster,71.2,62,65,67,85,87,90,67,90,157
2022 BWL Open Series Third Qurter,2022-09-30,Women's Senior 59Kg,Sofia KYRIAZIDI,57.9,66,68,70,79,81,83,70,83,153
2022 BWL Open Series Third Qurter,2022-09-30,Women's Senior 59Kg,Stephanie Pye,58.3,64,65,67,-75,80,83,67,83,150
2022 BWL Open Series Third Qurter,2022-09-30,Women's Masters (35-39) 64Kg,Jenni Ball,62.3,63,65,67,75,78,81,67,81,148
2022 BWL Open Series Third Qurter,2022-09-30,Women's Under 23 71Kg,Fflur Owen,71,60,63,-66,80,83,-85,63,83,146
2022 BWL Open Series Third Qurter,2022-09-30,Women's Senior 71Kg,Sophie Harrison,70.6,60,63,0,76,79,-81,63,79,142
2022 BWL Open Series Third Qurter,2022-09-30,Women's Senior 64Kg,Katie Green,63.2,54,58,60,75,78,80,60,80,140
2022 BWL Open Series Third Qurter,2022-09-30,Women's Senior 59Kg,Fiona Wynne,57.9,54,57,59,70,-73,76,59,76,135
2022 BWL Open Series Third Qurter,2022-09-30,Women's Senior 59Kg,Michelle Fischer,58.6,53,-56,56,71,74,-76,56,74,130
2022 BWL Open Series Third Qurter,2022-09-30,Men's Youth Under 15 67Kg,Oscar Smith,64.5,52,53,54,70,-72,73,54,73,127
2022 BWL Open Series Third Qurter,2022-09-30,Women's Senior 81Kg,Nicole McIntosh,78.2,51,-53,0,65,70,0,51,70,121
2022 BWL Open Series Third Qurter,2022-09-30,Women's Junior Under 20 87Kg,Elizabeth Wood,82.1,52,0,0,67,0,0,52,67,119
2022 BWL Open Series Third Qurter,2022-09-30,Women's Youth Under 17 81Kg,Ava Saunders,77.8,50,52,56,57,60,62,56,62,118
2022 BWL Open Series Third Qurter,2022-09-30,Women's Masters (35-39) 49Kg,Clare Dane,48.7,50,52,54,58,61,-63,54,61,115
2022 BWL Open Series Third Qurter,2022-09-30,Women's Masters (45-49) 87Kg,Clair Fiddaman,85.7,47,49,51,60,62,64,51,64,115
2022 BWL Open Series Third Qurter,2022-09-30,Women's Senior 59Kg,Suzanne Keddie,55.85,43,45,47,65,68,-70,47,68,115
2022 BWL Open Series Third Qurter,2022-09-30,Women's Senior 49Kg,Nurul Ahman,48.6,46,48,0,62,63,0,48,63,111
2022 BWL Open Series Third Qurter,2022-09-30,Women's Senior 76Kg,Kerry Conlin,75.1,43,-47,48,55,60,0,48,60,108
2022 BWL Open Series Third Qurter,2022-09-30,Women's Youth Under 17 59Kg,Claudia Holliday-Williams,56.8,38,41,45,53,56,59,45,59,104
2022 BWL Open Series Third Qurter,2022-09-30,Women's Youth Under 15 71Kg,Emily Arsali,66,44,45,46,52,54,-56,46,54,100
2022 BWL Open Series Third Qurter,2022-09-30,Men's Youth Under 15 49Kg,Arthur Burnham,46.4,39,41,42,49,-51,53,42,53,95
2022 BWL Open Series Third Qurter,2022-09-30,Women's Masters (35-39) 55Kg,Natasha Payce,49.2,38,-40,40,-45,45,48,40,48,88
2022 BWL Open Series Third Qurter,2022-09-30,Women's Youth Under 15 45Kg,Alice Lowry,44.1,30,33,35,35,-38,-40,35,35,70
2022 BWL Open Series Third Qurter,2022-09-30,Men's Senior 81Kg,Joshua Summersgill,80.2,0,0,0,0,0,0,0,0,0
